preamble,stimulus,item,category,rank,"score (sum, mean, [list)",params,model
A bow is a,weapon.,bow,weapon,36,"(-2.874156951904297, -1.4370784759521484, [-2.8126392364501953, -0.06151771545410156])",335174458,bert-large-uncased
A razor is a,weapon.,razor,weapon,37,"(-6.2071638107299805, -3.1035819053649902, [-6.199418067932129, -0.0077457427978515625])",335174458,bert-large-uncased
A razor blade is a,weapon.,razor blade,weapon,38,"(-2.811760902404785, -1.4058804512023926, [-2.780909538269043, -0.030851364135742188])",335174458,bert-large-uncased
A rocket is a,weapon.,rocket,weapon,39,"(-3.945096015930176, -1.972548007965088, [-3.868391990661621, -0.07670402526855469])",335174458,bert-large-uncased
A judo is a,weapon.,judo,weapon,40,"(-1.7376956939697266, -0.8688478469848633, [-1.6807537078857422, -0.056941986083984375])",335174458,bert-large-uncased
A stick is a,weapon.,stick,weapon,41,"(-2.7922983169555664, -1.3961491584777832, [-2.748520851135254, -0.0437774658203125])",335174458,bert-large-uncased
A poison is a,weapon.,poison,weapon,42,"(-2.769829750061035, -1.3849148750305176, [-2.684739112854004, -0.08509063720703125])",335174458,bert-large-uncased
A rock is a,weapon.,rock,weapon,43,"(-7.489927768707275, -3.7449638843536377, [-7.457922458648682, -0.03200531005859375])",335174458,bert-large-uncased
A stone is a,weapon.,stone,weapon,44,"(-6.144156455993652, -3.072078227996826, [-6.0534257888793945, -0.09073066711425781])",335174458,bert-large-uncased
Gas is a,weapon.,gas,weapon,45,"(-5.750916004180908, -2.875458002090454, [-5.723057270050049, -0.027858734130859375])",335174458,bert-large-uncased
A chain is a,weapon.,chain,weapon,46,"(-7.557872295379639, -3.7789361476898193, [-7.469924449920654, -0.08794784545898438])",335174458,bert-large-uncased
A scissor is a,weapon.,scissor,weapon,47,"(-4.013472557067871, -2.0067362785339355, [-3.925469398498535, -0.08800315856933594])",335174458,bert-large-uncased
A brick is a,weapon.,brick,weapon,48,"(-8.126328468322754, -4.063164234161377, [-8.108689308166504, -0.01763916015625])",335174458,bert-large-uncased
A pitchfork is a,weapon.,pitchfork,weapon,49,"(-3.1857643127441406, -1.5928821563720703, [-3.068571090698242, -0.11719322204589844])",335174458,bert-large-uncased
A hammer is a,weapon.,hammer,weapon,50,"(-2.860624313354492, -1.430312156677246, [-2.826261520385742, -0.03436279296875])",335174458,bert-large-uncased
A word is a,weapon.,word,weapon,51,"(-6.881707668304443, -3.4408538341522217, [-6.864564418792725, -0.01714324951171875])",335174458,bert-large-uncased
A hand is a,weapon.,hand,weapon,52,"(-6.172539710998535, -3.0862698554992676, [-6.141329765319824, -0.031209945678710938])",335174458,bert-large-uncased
A pipe is a,weapon.,pipe,weapon,53,"(-4.177155494689941, -2.0885777473449707, [-4.064583778381348, -0.11257171630859375])",335174458,bert-large-uncased
A rope is a,weapon.,rope,weapon,54,"(-5.826618194580078, -2.913309097290039, [-5.715185165405273, -0.11143302917480469])",335174458,bert-large-uncased
An airplane is a,weapon.,airplane,weapon,55,"(-5.336005687713623, -2.6680028438568115, [-5.308345317840576, -0.027660369873046875])",335174458,bert-large-uncased
A foot is a,weapon.,foot,weapon,56,"(-8.205198287963867, -4.102599143981934, [-8.050830841064453, -0.15436744689941406])",335174458,bert-large-uncased
A car is a,weapon.,car,weapon,57,"(-5.698584079742432, -2.849292039871216, [-5.676708698272705, -0.021875381469726562])",335174458,bert-large-uncased
A screwdriver is a,weapon.,screwdriver,weapon,58,"(-5.534247398376465, -2.7671236991882324, [-5.485062599182129, -0.04918479919433594])",335174458,bert-large-uncased
Glass is a,weapon.,glass,weapon,59,"(-4.40026330947876, -2.20013165473938, [-4.3838582038879395, -0.016405105590820312])",335174458,bert-large-uncased
A shoe is a,weapon.,shoe,weapon,60,"(-6.164188861846924, -3.082094430923462, [-6.150827884674072, -0.013360977172851562])",335174458,bert-large-uncased
