preamble,stimulus,item,category,rank,"score (sum, mean, [list)",params,model
A love seat is a type of,furniture.,love seat,furniture,10,"[(-8.191596984863281, -4.095798492431641, [-4.7340545654296875, -3.4575424194335938]), (-8.68105697631836, -4.34052848815918, [-5.654369354248047, -3.0266876220703125]), (-9.011619567871094, -4.505809783935547, [-5.8269805908203125, -3.1846389770507812]), (-9.317680358886719, -4.658840179443359, [-5.485221862792969, -3.83245849609375]), (-10.214668273925781, -5.107334136962891, [-6.423561096191406, -3.791107177734375])]",354823168,gpt2-medium
A chest of drawers is a,furniture.,chest of drawers,furniture,11,"[(-11.909339904785156, -5.954669952392578, [-7.5779876708984375, -4.331352233886719]), (-13.749923706054688, -6.874961853027344, [-8.157325744628906, -5.592597961425781]), (-13.358757019042969, -6.679378509521484, [-7.8508453369140625, -5.507911682128906]), (-13.70306396484375, -6.851531982421875, [-7.535186767578125, -6.167877197265625]), (-13.524040222167969, -6.762020111083984, [-6.90093994140625, -6.623100280761719])]",354823168,gpt2-medium
A desk is a type of,furniture.,desk,furniture,12,"[(-7.537628173828125, -3.7688140869140625, [-3.9705429077148438, -3.5670852661132812]), (-6.187374114990234, -3.093687057495117, [-3.373157501220703, -2.8142166137695312]), (-6.946800231933594, -3.473400115966797, [-3.8371810913085938, -3.109619140625]), (-6.533145904541016, -3.266572952270508, [-4.282451629638672, -2.2506942749023438]), (-5.850593566894531, -2.9252967834472656, [-3.2208480834960938, -2.6297454833984375])]",354823168,gpt2-medium
A bed is a type of,furniture.,bed,furniture,13,"[(-5.7933807373046875, -2.8966903686523438, [-3.5882492065429688, -2.2051315307617188]), (-6.4227752685546875, -3.2113876342773438, [-3.6691741943359375, -2.75360107421875]), (-5.573783874511719, -2.7868919372558594, [-3.266265869140625, -2.3075180053710938]), (-6.078651428222656, -3.039325714111328, [-3.8653640747070312, -2.213287353515625]), (-6.629295349121094, -3.314647674560547, [-3.9349365234375, -2.6943588256835938])]",354823168,gpt2-medium
A bureau is a type of,furniture.,bureau,furniture,14,"[(-11.881507873535156, -5.940753936767578, [-9.5958251953125, -2.2856826782226562]), (-12.457923889160156, -6.228961944580078, [-9.624954223632812, -2.8329696655273438]), (-11.67300796508789, -5.836503982543945, [-9.014545440673828, -2.6584625244140625]), (-11.709663391113281, -5.854831695556641, [-8.534149169921875, -3.1755142211914062]), (-11.013320922851562, -5.506660461425781, [-8.59808349609375, -2.4152374267578125])]",354823168,gpt2-medium
A davenport is a type of,furniture.,davenport,furniture,15,"[(-11.706405639648438, -5.853202819824219, [-8.722007751464844, -2.9843978881835938]), (-10.836307525634766, -5.418153762817383, [-7.393321990966797, -3.4429855346679688]), (-10.137451171875, -5.0687255859375, [-6.928596496582031, -3.2088546752929688]), (-10.08218002319336, -5.04109001159668, [-7.046520233154297, -3.0356597900390625]), (-10.111534118652344, -5.055767059326172, [-7.622932434082031, -2.4886016845703125])]",354823168,gpt2-medium
An end table is a type of,furniture.,end table,furniture,16,"[(-9.181617736816406, -4.590808868408203, [-6.1835479736328125, -2.9980697631835938]), (-12.679878234863281, -6.339939117431641, [-9.900131225585938, -2.7797470092773438]), (-13.762985229492188, -6.881492614746094, [-11.208045959472656, -2.5549392700195312]), (-12.411231994628906, -6.205615997314453, [-9.414817810058594, -2.9964141845703125]), (-14.224311828613281, -7.112155914306641, [-11.086418151855469, -3.1378936767578125])]",354823168,gpt2-medium
A divan is a type of,furniture.,divan,furniture,17,"[(-9.445960998535156, -4.722980499267578, [-6.551422119140625, -2.8945388793945312]), (-7.84014892578125, -3.920074462890625, [-5.039649963378906, -2.8004989624023438]), (-8.606986999511719, -4.303493499755859, [-5.569084167480469, -3.03790283203125]), (-8.959747314453125, -4.4798736572265625, [-6.04278564453125, -2.916961669921875]), (-8.594539642333984, -4.297269821166992, [-5.971668243408203, -2.6228713989257812])]",354823168,gpt2-medium
A night table is a type of,furniture.,night table,furniture,18,"[(-7.490135192871094, -3.745067596435547, [-4.357276916503906, -3.1328582763671875]), (-6.8707427978515625, -3.4353713989257812, [-3.8538970947265625, -3.016845703125]), (-8.305892944335938, -4.152946472167969, [-4.547271728515625, -3.7586212158203125]), (-6.093528747558594, -3.046764373779297, [-3.4058837890625, -2.6876449584960938]), (-7.75836181640625, -3.879180908203125, [-3.9630813598632812, -3.7952804565429688])]",354823168,gpt2-medium
A chest is a type of,furniture.,chest,furniture,19,"[(-9.070632934570312, -4.535316467285156, [-6.843833923339844, -2.2267990112304688]), (-8.362476348876953, -4.181238174438477, [-5.888256072998047, -2.4742202758789062]), (-7.7227325439453125, -3.8613662719726562, [-5.375236511230469, -2.3474960327148438]), (-8.458976745605469, -4.229488372802734, [-5.7611083984375, -2.6978683471679688]), (-7.506645202636719, -3.7533226013183594, [-5.2942047119140625, -2.2124404907226562])]",354823168,gpt2-medium
A cedar chest is a type of,furniture.,cedar chest,furniture,20,"[(-7.730258941650391, -3.8651294708251953, [-4.621730804443359, -3.1085281372070312]), (-8.194236755371094, -4.097118377685547, [-5.024299621582031, -3.1699371337890625]), (-6.844139099121094, -3.422069549560547, [-4.129081726074219, -2.715057373046875]), (-7.823524475097656, -3.911762237548828, [-4.8101654052734375, -3.0133590698242188]), (-6.9367218017578125, -3.4683609008789062, [-4.827232360839844, -2.1094894409179688])]",354823168,gpt2-medium
A vanity is a type of,furniture.,vanity,furniture,21,"[(-10.442806243896484, -5.221403121948242, [-7.505229949951172, -2.9375762939453125]), (-10.687625885009766, -5.343812942504883, [-7.707035064697266, -2.9805908203125]), (-10.782974243164062, -5.391487121582031, [-7.30133056640625, -3.4816436767578125]), (-10.271713256835938, -5.135856628417969, [-7.670341491699219, -2.6013717651367188]), (-9.646293640136719, -4.823146820068359, [-6.620140075683594, -3.026153564453125])]",354823168,gpt2-medium
A bookcase is a type of,furniture.,bookcase,furniture,22,"[(-6.885200500488281, -3.4426002502441406, [-3.9945220947265625, -2.8906784057617188]), (-8.068290710449219, -4.034145355224609, [-4.88751220703125, -3.1807785034179688]), (-6.3479766845703125, -3.1739883422851562, [-3.8163070678710938, -2.5316696166992188]), (-5.9385223388671875, -2.9692611694335938, [-3.3375778198242188, -2.6009445190429688]), (-7.404182434082031, -3.7020912170410156, [-4.3793487548828125, -3.0248336791992188])]",354823168,gpt2-medium
A lounge is a type of,furniture.,lounge,furniture,23,"[(-8.455360412597656, -4.227680206298828, [-5.814262390136719, -2.6410980224609375]), (-9.261444091796875, -4.6307220458984375, [-5.7104949951171875, -3.5509490966796875]), (-9.487930297851562, -4.743965148925781, [-5.5861663818359375, -3.901763916015625]), (-9.353561401367188, -4.676780700683594, [-6.1732635498046875, -3.1802978515625]), (-9.55413818359375, -4.777069091796875, [-6.42901611328125, -3.1251220703125])]",354823168,gpt2-medium
A chaise lounge is a type of,furniture.,chaise lounge,furniture,24,"[(-9.278488159179688, -4.639244079589844, [-5.788093566894531, -3.4903945922851562]), (-10.041725158691406, -5.020862579345703, [-6.818748474121094, -3.2229766845703125]), (-9.607131958007812, -4.803565979003906, [-6.31201171875, -3.2951202392578125]), (-10.587677001953125, -5.2938385009765625, [-6.037376403808594, -4.550300598144531]), (-10.434547424316406, -5.217273712158203, [-6.546379089355469, -3.8881683349609375])]",354823168,gpt2-medium
An ottoman is a type of,furniture.,ottoman,furniture,25,"[(-9.469688415527344, -4.734844207763672, [-6.105316162109375, -3.3643722534179688]), (-8.773109436035156, -4.386554718017578, [-4.955451965332031, -3.817657470703125]), (-8.661231994628906, -4.330615997314453, [-5.239898681640625, -3.4213333129882812]), (-8.980804443359375, -4.4904022216796875, [-5.3405914306640625, -3.6402130126953125]), (-9.119773864746094, -4.559886932373047, [-6.8475189208984375, -2.2722549438476562])]",354823168,gpt2-medium
A footstool is a type of,furniture.,footstool,furniture,26,"[(-7.164054870605469, -3.5820274353027344, [-3.9692459106445312, -3.1948089599609375]), (-5.518669128417969, -2.7593345642089844, [-3.1913223266601562, -2.3273468017578125]), (-5.5962982177734375, -2.7981491088867188, [-2.8416900634765625, -2.754608154296875]), (-5.881103515625, -2.9405517578125, [-1.9014892578125, -3.9796142578125]), (-6.935707092285156, -3.467853546142578, [-3.698577880859375, -3.2371292114257812])]",354823168,gpt2-medium
A cabinet is a type of,furniture.,cabinet,furniture,27,"[(-8.569099426269531, -4.284549713134766, [-6.785438537597656, -1.783660888671875]), (-8.473182678222656, -4.236591339111328, [-6.264640808105469, -2.2085418701171875]), (-8.518035888671875, -4.2590179443359375, [-5.879608154296875, -2.638427734375]), (-8.574142456054688, -4.287071228027344, [-5.69146728515625, -2.8826751708984375]), (-8.353584289550781, -4.176792144775391, [-5.923789978027344, -2.4297943115234375])]",354823168,gpt2-medium
A china closet is a type of,furniture.,china closet,furniture,28,"[(-6.947685241699219, -3.4738426208496094, [-4.351982116699219, -2.595703125]), (-8.111549377441406, -4.055774688720703, [-4.582283020019531, -3.529266357421875]), (-9.226802825927734, -4.613401412963867, [-5.163318634033203, -4.063484191894531]), (-7.6942901611328125, -3.8471450805664062, [-4.5973663330078125, -3.096923828125]), (-9.017745971679688, -4.508872985839844, [-5.516304016113281, -3.5014419555664062])]",354823168,gpt2-medium
A bench is a type of,furniture.,bench,furniture,29,"[(-9.619331359863281, -4.809665679931641, [-6.757987976074219, -2.8613433837890625]), (-9.099327087402344, -4.549663543701172, [-6.234649658203125, -2.8646774291992188]), (-7.9550018310546875, -3.9775009155273438, [-5.789100646972656, -2.1659011840820312]), (-8.254913330078125, -4.1274566650390625, [-5.6967010498046875, -2.5582122802734375]), (-8.130573272705078, -4.065286636352539, [-6.130992889404297, -1.9995803833007812])]",354823168,gpt2-medium
A buffet is a type of,furniture.,buffet,furniture,30,"[(-11.206588745117188, -5.603294372558594, [-8.288154602050781, -2.9184341430664062]), (-10.4686279296875, -5.23431396484375, [-7.111854553222656, -3.3567733764648438]), (-10.667858123779297, -5.333929061889648, [-8.037891387939453, -2.6299667358398438]), (-10.996452331542969, -5.498226165771484, [-8.504524230957031, -2.4919281005859375]), (-10.475265502929688, -5.237632751464844, [-7.61590576171875, -2.8593597412109375])]",354823168,gpt2-medium
A lamp is a type of,furniture.,lamp,furniture,31,"[(-10.688835144042969, -5.344417572021484, [-7.562126159667969, -3.126708984375]), (-9.57696533203125, -4.788482666015625, [-6.9970855712890625, -2.5798797607421875]), (-11.917839050292969, -5.958919525146484, [-9.314704895019531, -2.6031341552734375]), (-10.112892150878906, -5.056446075439453, [-7.294883728027344, -2.8180084228515625]), (-10.300971984863281, -5.150485992431641, [-7.593711853027344, -2.7072601318359375])]",354823168,gpt2-medium
A stool is a type of,furniture.,stool,furniture,32,"[(-8.750846862792969, -4.375423431396484, [-6.377098083496094, -2.373748779296875]), (-9.54815673828125, -4.774078369140625, [-6.952476501464844, -2.5956802368164062]), (-11.060867309570312, -5.530433654785156, [-8.587966918945312, -2.472900390625]), (-9.545616149902344, -4.772808074951172, [-7.267478942871094, -2.27813720703125]), (-9.079444885253906, -4.539722442626953, [-6.2805328369140625, -2.7989120483398438])]",354823168,gpt2-medium
A hassock is a type of,furniture.,hassock,furniture,33,"[(-14.484203338623047, -7.242101669311523, [-11.747516632080078, -2.7366867065429688]), (-14.730804443359375, -7.3654022216796875, [-11.959625244140625, -2.77117919921875]), (-14.041816711425781, -7.020908355712891, [-11.885787963867188, -2.1560287475585938]), (-14.598861694335938, -7.299430847167969, [-12.224884033203125, -2.3739776611328125]), (-13.813003540039062, -6.906501770019531, [-11.237869262695312, -2.57513427734375])]",354823168,gpt2-medium
A drawer is a type of,furniture.,drawer,furniture,34,"[(-8.476058959960938, -4.238029479980469, [-5.517127990722656, -2.9589309692382812]), (-8.333671569824219, -4.166835784912109, [-5.595039367675781, -2.7386322021484375]), (-8.509391784667969, -4.254695892333984, [-5.77044677734375, -2.7389450073242188]), (-6.956821441650391, -3.4784107208251953, [-4.646816253662109, -2.3100051879882812]), (-8.741836547851562, -4.370918273925781, [-6.3240966796875, -2.4177398681640625])]",354823168,gpt2-medium
A piano is a type of,furniture.,piano,furniture,35,"[(-8.026641845703125, -4.0133209228515625, [-5.4218902587890625, -2.6047515869140625]), (-7.381694793701172, -3.690847396850586, [-5.396991729736328, -1.9847030639648438]), (-8.309284210205078, -4.154642105102539, [-5.937732696533203, -2.371551513671875]), (-7.7529754638671875, -3.8764877319335938, [-5.5340118408203125, -2.218963623046875]), (-8.283950805664062, -4.141975402832031, [-5.7977447509765625, -2.4862060546875])]",354823168,gpt2-medium
A cushion is a type of,furniture.,cushion,furniture,36,"[(-9.454002380371094, -4.727001190185547, [-6.79254150390625, -2.6614608764648438]), (-8.532386779785156, -4.266193389892578, [-5.439750671386719, -3.0926361083984375]), (-8.636894226074219, -4.318447113037109, [-5.598541259765625, -3.0383529663085938]), (-9.95709228515625, -4.978546142578125, [-6.662666320800781, -3.2944259643554688]), (-9.531349182128906, -4.765674591064453, [-6.791450500488281, -2.739898681640625])]",354823168,gpt2-medium
A magazine rack is a type of,furniture.,magazine rack,furniture,37,"[(-9.452140808105469, -4.726070404052734, [-5.231727600097656, -4.2204132080078125]), (-8.096511840820312, -4.048255920410156, [-4.190299987792969, -3.9062118530273438]), (-7.916065216064453, -3.9580326080322266, [-5.241870880126953, -2.6741943359375]), (-9.006736755371094, -4.503368377685547, [-5.453392028808594, -3.5533447265625]), (-8.553077697753906, -4.276538848876953, [-5.216644287109375, -3.3364334106445312])]",354823168,gpt2-medium
A hi-fi is a type of,furniture.,hi-fi,furniture,38,"[(-9.318496704101562, -4.659248352050781, [-6.5914459228515625, -2.72705078125]), (-10.110359191894531, -5.055179595947266, [-7.269950866699219, -2.8404083251953125]), (-9.326454162597656, -4.663227081298828, [-6.849617004394531, -2.476837158203125]), (-9.727165222167969, -4.863582611083984, [-6.933067321777344, -2.794097900390625]), (-11.499893188476562, -5.749946594238281, [-8.473297119140625, -3.0265960693359375])]",354823168,gpt2-medium
A cupboard is a type of,furniture.,cupboard,furniture,39,"[(-6.600959777832031, -3.3004798889160156, [-4.268455505371094, -2.3325042724609375]), (-6.903007507324219, -3.4515037536621094, [-4.1493072509765625, -2.7537002563476562]), (-6.576534271240234, -3.288267135620117, [-4.443645477294922, -2.1328887939453125]), (-6.487651824951172, -3.243825912475586, [-4.613063812255859, -1.8745880126953125]), (-7.525703430175781, -3.7628517150878906, [-4.30902099609375, -3.2166824340820312])]",354823168,gpt2-medium
A stereo is a type of,furniture.,stereo,furniture,40,"[(-11.197624206542969, -5.598812103271484, [-7.970085144042969, -3.2275390625]), (-12.147087097167969, -6.073543548583984, [-9.367698669433594, -2.779388427734375]), (-10.379493713378906, -5.189746856689453, [-7.931236267089844, -2.4482574462890625]), (-10.870277404785156, -5.435138702392578, [-7.987251281738281, -2.883026123046875]), (-11.528541564941406, -5.764270782470703, [-8.333549499511719, -3.1949920654296875])]",354823168,gpt2-medium
A mirror is a type of,furniture.,mirror,furniture,41,"[(-11.156208038330078, -5.578104019165039, [-8.664501190185547, -2.4917068481445312]), (-13.015506744384766, -6.507753372192383, [-10.128246307373047, -2.8872604370117188]), (-9.592063903808594, -4.796031951904297, [-7.563331604003906, -2.0287322998046875]), (-11.9173583984375, -5.95867919921875, [-8.984504699707031, -2.9328536987304688]), (-10.760082244873047, -5.380041122436523, [-7.571994781494141, -3.1880874633789062])]",354823168,gpt2-medium
A television is a type of,furniture.,television,furniture,42,"[(-8.612754821777344, -4.306377410888672, [-7.100975036621094, -1.51177978515625]), (-10.090461730957031, -5.045230865478516, [-8.055831909179688, -2.0346298217773438]), (-9.849853515625, -4.9249267578125, [-8.008445739746094, -1.8414077758789062]), (-8.942581176757812, -4.471290588378906, [-7.304389953613281, -1.6381912231445312]), (-9.071510314941406, -4.535755157470703, [-7.3228302001953125, -1.7486801147460938])]",354823168,gpt2-medium
A bar is a type of,furniture.,bar,furniture,43,"[(-7.764152526855469, -3.8820762634277344, [-5.243736267089844, -2.520416259765625]), (-9.273941040039062, -4.636970520019531, [-6.7750244140625, -2.4989166259765625]), (-9.911407470703125, -4.9557037353515625, [-7.392303466796875, -2.51910400390625]), (-8.955291748046875, -4.4776458740234375, [-6.329170227050781, -2.6261215209960938]), (-8.381576538085938, -4.190788269042969, [-5.906089782714844, -2.4754867553710938])]",354823168,gpt2-medium
A shelf is a type of,furniture.,shelf,furniture,44,"[(-8.450714111328125, -4.2253570556640625, [-5.9084625244140625, -2.5422515869140625]), (-8.817150115966797, -4.408575057983398, [-5.351367950439453, -3.4657821655273438]), (-8.751991271972656, -4.375995635986328, [-5.494636535644531, -3.257354736328125]), (-9.225711822509766, -4.612855911254883, [-5.856243133544922, -3.3694686889648438]), (-7.8376007080078125, -3.9188003540039062, [-5.197288513183594, -2.6403121948242188])]",354823168,gpt2-medium
A rug is a type of,furniture.,rug,furniture,45,"[(-6.4185791015625, -3.20928955078125, [-4.4059600830078125, -2.0126190185546875]), (-6.078460693359375, -3.0392303466796875, [-3.7655181884765625, -2.3129425048828125]), (-6.669765472412109, -3.3348827362060547, [-4.064174652099609, -2.6055908203125]), (-7.394561767578125, -3.6972808837890625, [-4.556053161621094, -2.8385086059570312]), (-7.306606292724609, -3.6533031463623047, [-4.604618072509766, -2.7019882202148438])]",354823168,gpt2-medium
A pillow is a type of,furniture.,pillow,furniture,46,"[(-8.605613708496094, -4.302806854248047, [-5.7150726318359375, -2.8905410766601562]), (-8.301044464111328, -4.150522232055664, [-6.167232513427734, -2.1338119506835938]), (-8.268665313720703, -4.134332656860352, [-5.905551910400391, -2.3631134033203125]), (-6.658470153808594, -3.329235076904297, [-4.7233428955078125, -1.9351272583007812]), (-7.355731964111328, -3.677865982055664, [-5.044406890869141, -2.3113250732421875])]",354823168,gpt2-medium
A wastebasket is a type of,furniture.,wastebasket,furniture,47,"[(-13.381515502929688, -6.690757751464844, [-9.178840637207031, -4.202674865722656]), (-10.378799438476562, -5.189399719238281, [-7.0929718017578125, -3.28582763671875]), (-11.991310119628906, -5.995655059814453, [-8.634552001953125, -3.3567581176757812]), (-10.643531799316406, -5.321765899658203, [-8.169403076171875, -2.4741287231445312]), (-12.745735168457031, -6.372867584228516, [-8.634796142578125, -4.110939025878906])]",354823168,gpt2-medium
A radio is a type of,furniture.,radio,furniture,48,"[(-12.274711608886719, -6.137355804443359, [-9.622642517089844, -2.652069091796875]), (-13.542388916015625, -6.7711944580078125, [-10.888992309570312, -2.6533966064453125]), (-13.691139221191406, -6.845569610595703, [-10.837356567382812, -2.8537826538085938]), (-13.27081298828125, -6.635406494140625, [-10.691535949707031, -2.5792770385742188]), (-12.980499267578125, -6.4902496337890625, [-10.501365661621094, -2.4791336059570312])]",354823168,gpt2-medium
A sewing machine is a type of,furniture.,sewing machine,furniture,49,"[(-9.932571411132812, -4.966285705566406, [-6.9180755615234375, -3.014495849609375]), (-10.92254638671875, -5.461273193359375, [-7.894432067871094, -3.0281143188476562]), (-10.767387390136719, -5.383693695068359, [-7.315620422363281, -3.4517669677734375]), (-12.08437728881836, -6.04218864440918, [-8.15304183959961, -3.93133544921875]), (-11.790420532226562, -5.895210266113281, [-8.3021240234375, -3.4882965087890625])]",354823168,gpt2-medium
A stove is a type of,furniture.,stove,furniture,50,"[(-9.138397216796875, -4.5691986083984375, [-6.792655944824219, -2.3457412719726562]), (-9.459228515625, -4.7296142578125, [-5.9971160888671875, -3.4621124267578125]), (-8.435333251953125, -4.2176666259765625, [-5.926475524902344, -2.5088577270507812]), (-9.377174377441406, -4.688587188720703, [-6.585884094238281, -2.791290283203125]), (-9.595993041992188, -4.797996520996094, [-6.573677062988281, -3.0223159790039062])]",354823168,gpt2-medium
A counter is a type of,furniture.,counter,furniture,51,"[(-13.593299865722656, -6.796649932861328, [-10.964027404785156, -2.6292724609375]), (-12.915111541748047, -6.457555770874023, [-10.019351959228516, -2.8957595825195312]), (-14.000228881835938, -7.000114440917969, [-10.953208923339844, -3.0470199584960938]), (-11.88265609741211, -5.941328048706055, [-9.61893081665039, -2.2637252807617188]), (-12.266586303710938, -6.133293151855469, [-9.843170166015625, -2.4234161376953125])]",354823168,gpt2-medium
A clock is a type of,furniture.,clock,furniture,52,"[(-11.833984375, -5.9169921875, [-10.041557312011719, -1.7924270629882812]), (-12.906967163085938, -6.453483581542969, [-10.632034301757812, -2.274932861328125]), (-12.264572143554688, -6.132286071777344, [-10.15301513671875, -2.1115570068359375]), (-12.760421752929688, -6.380210876464844, [-10.491477966308594, -2.2689437866210938]), (-11.747314453125, -5.8736572265625, [-9.528861999511719, -2.2184524536132812])]",354823168,gpt2-medium
A drape is a type of,furniture.,drape,furniture,53,"[(-11.553878784179688, -5.776939392089844, [-8.634033203125, -2.9198455810546875]), (-12.985221862792969, -6.492610931396484, [-9.307914733886719, -3.67730712890625]), (-12.292861938476562, -6.146430969238281, [-8.873954772949219, -3.4189071655273438]), (-11.255035400390625, -5.6275177001953125, [-8.486839294433594, -2.7681961059570312]), (-12.08358383178711, -6.041791915893555, [-9.101009368896484, -2.982574462890625])]",354823168,gpt2-medium
A refrigerator is a type of,furniture.,refrigerator,furniture,54,"[(-9.518455505371094, -4.759227752685547, [-6.364051818847656, -3.1544036865234375]), (-10.501296997070312, -5.250648498535156, [-7.800743103027344, -2.7005538940429688]), (-9.792755126953125, -4.8963775634765625, [-7.795989990234375, -1.99676513671875]), (-7.976570129394531, -3.9882850646972656, [-5.731101989746094, -2.2454681396484375]), (-9.092758178710938, -4.546379089355469, [-6.1990203857421875, -2.89373779296875])]",354823168,gpt2-medium
A picture is a type of,furniture.,picture,furniture,55,"[(-11.241935729980469, -5.620967864990234, [-9.430686950683594, -1.811248779296875]), (-10.299003601074219, -5.149501800537109, [-8.827926635742188, -1.4710769653320312]), (-11.219070434570312, -5.609535217285156, [-9.250892639160156, -1.9681777954101562]), (-10.798896789550781, -5.399448394775391, [-9.086753845214844, -1.7121429443359375]), (-10.803459167480469, -5.401729583740234, [-9.138893127441406, -1.6645660400390625])]",354823168,gpt2-medium
A closet is a type of,furniture.,closet,furniture,56,"[(-7.545051574707031, -3.7725257873535156, [-5.40338134765625, -2.1416702270507812]), (-8.367637634277344, -4.183818817138672, [-5.9199371337890625, -2.4477005004882812]), (-6.782859802246094, -3.391429901123047, [-4.407318115234375, -2.3755416870117188]), (-8.194953918457031, -4.097476959228516, [-5.473381042480469, -2.7215728759765625]), (-8.053131103515625, -4.0265655517578125, [-5.4272918701171875, -2.6258392333984375])]",354823168,gpt2-medium
A vase is a type of,furniture.,vase,furniture,57,"[(-9.503486633300781, -4.751743316650391, [-7.148765563964844, -2.3547210693359375]), (-9.161125183105469, -4.580562591552734, [-6.719581604003906, -2.4415435791015625]), (-8.739486694335938, -4.369743347167969, [-6.26263427734375, -2.4768524169921875]), (-9.346824645996094, -4.673412322998047, [-6.728729248046875, -2.6180953979492188]), (-9.546417236328125, -4.7732086181640625, [-6.6994476318359375, -2.8469696044921875])]",354823168,gpt2-medium
An ashtray is a type of,furniture.,ashtray,furniture,58,"[(-8.69122314453125, -4.345611572265625, [-5.0778961181640625, -3.6133270263671875]), (-9.051742553710938, -4.525871276855469, [-6.093482971191406, -2.9582595825195312]), (-8.759300231933594, -4.379650115966797, [-5.593315124511719, -3.165985107421875]), (-9.5374755859375, -4.76873779296875, [-5.946159362792969, -3.5913162231445312]), (-9.011405944824219, -4.505702972412109, [-5.275840759277344, -3.735565185546875])]",354823168,gpt2-medium
A fan is a type of,furniture.,fan,furniture,59,"[(-10.839439392089844, -5.419719696044922, [-8.548042297363281, -2.2913970947265625]), (-9.296211242675781, -4.648105621337891, [-7.732978820800781, -1.563232421875]), (-11.16488265991211, -5.582441329956055, [-8.498470306396484, -2.666412353515625]), (-11.999176025390625, -5.9995880126953125, [-9.568428039550781, -2.4307479858398438]), (-12.754058837890625, -6.3770294189453125, [-9.989654541015625, -2.764404296875])]",354823168,gpt2-medium
A telephone is a type of,furniture.,telephone,furniture,60,"[(-11.215667724609375, -5.6078338623046875, [-9.031211853027344, -2.1844558715820312]), (-12.757461547851562, -6.378730773925781, [-11.330841064453125, -1.4266204833984375]), (-11.319671630859375, -5.6598358154296875, [-9.043228149414062, -2.2764434814453125]), (-10.890716552734375, -5.4453582763671875, [-9.35595703125, -1.534759521484375]), (-11.256126403808594, -5.628063201904297, [-9.148468017578125, -2.1076583862304688])]",354823168,gpt2-medium
A gun is a,weapon.,gun,weapon,1,"[(-3.9389572143554688, -1.9694786071777344, [-1.9060897827148438, -2.032867431640625]), (-4.323326110839844, -2.161663055419922, [-2.0157470703125, -2.3075790405273438]), (-3.3992919921875, -1.69964599609375, [-1.4798812866210938, -1.9194107055664062]), (-4.524871826171875, -2.2624359130859375, [-1.5964813232421875, -2.9283905029296875]), (-4.253673553466797, -2.1268367767333984, [-1.9757194519042969, -2.2779541015625])]",354823168,gpt2-medium
A pistol is a,weapon.,pistol,weapon,2,"[(-7.245887756347656, -3.622943878173828, [-2.789031982421875, -4.456855773925781]), (-7.4302978515625, -3.71514892578125, [-2.8804473876953125, -4.5498504638671875]), (-8.502532958984375, -4.2512664794921875, [-3.1762924194335938, -5.326240539550781]), (-8.250167846679688, -4.125083923339844, [-2.6532211303710938, -5.596946716308594]), (-4.9324493408203125, -2.4662246704101562, [-2.387451171875, -2.5449981689453125])]",354823168,gpt2-medium
A revolver is a,weapon.,revolver,weapon,3,"[(-9.13214111328125, -4.566070556640625, [-2.9936752319335938, -6.138465881347656]), (-8.559646606445312, -4.279823303222656, [-3.2134552001953125, -5.34619140625]), (-8.554573059082031, -4.277286529541016, [-3.6714324951171875, -4.883140563964844]), (-7.5526885986328125, -3.7763442993164062, [-2.9920425415039062, -4.560646057128906]), (-9.784698486328125, -4.8923492431640625, [-3.1863784790039062, -6.598320007324219])]",354823168,gpt2-medium
A machine gun is a,weapon.,machine gun,weapon,4,"[(-9.286445617675781, -4.643222808837891, [-2.5328826904296875, -6.753562927246094]), (-9.758918762207031, -4.879459381103516, [-2.3616104125976562, -7.397308349609375]), (-9.115730285644531, -4.557865142822266, [-2.3686141967773438, -6.7471160888671875]), (-9.11602783203125, -4.558013916015625, [-2.24237060546875, -6.8736572265625]), (-8.651466369628906, -4.325733184814453, [-2.3000106811523438, -6.3514556884765625])]",354823168,gpt2-medium
A rifle is a,weapon.,rifle,weapon,5,"[(-5.0894622802734375, -2.5447311401367188, [-2.4819793701171875, -2.60748291015625]), (-5.34576416015625, -2.672882080078125, [-2.2254714965820312, -3.1202926635742188]), (-7.083869934082031, -3.5419349670410156, [-2.262481689453125, -4.821388244628906]), (-5.712242126464844, -2.856121063232422, [-2.3362350463867188, -3.376007080078125]), (-6.8209381103515625, -3.4104690551757812, [-2.4134521484375, -4.4074859619140625])]",354823168,gpt2-medium
A switchblade is a,weapon.,switchblade,weapon,6,"[(-9.220344543457031, -4.610172271728516, [-4.947898864746094, -4.2724456787109375]), (-7.526481628417969, -3.7632408142089844, [-2.9082412719726562, -4.6182403564453125]), (-10.109077453613281, -5.054538726806641, [-3.34124755859375, -6.767829895019531]), (-8.321067810058594, -4.160533905029297, [-3.4491424560546875, -4.871925354003906]), (-7.4736175537109375, -3.7368087768554688, [-2.8890533447265625, -4.584564208984375])]",354823168,gpt2-medium
A knife is a,weapon.,knife,weapon,7,"[(-6.879730224609375, -3.4398651123046875, [-3.1528091430664062, -3.7269210815429688]), (-6.515968322753906, -3.257984161376953, [-2.860687255859375, -3.6552810668945312]), (-5.498390197753906, -2.749195098876953, [-2.7374114990234375, -2.7609786987304688]), (-5.262306213378906, -2.631153106689453, [-2.2231369018554688, -3.0391693115234375]), (-5.8446807861328125, -2.9223403930664062, [-3.1919326782226562, -2.6527481079101562])]",354823168,gpt2-medium
