preamble,stimulus,item,category,rank,"score (sum, mean, [list)",params,model
An airplane is a,vehicle.,airplane,vehicle,18,"[(-3.6880273818969727, -1.8440136909484863, [-3.594546318054199, -0.09348106384277344]), (-3.5569276809692383, -1.7784638404846191, [-3.1011476516723633, -0.455780029296875]), (-2.5964365005493164, -1.2982182502746582, [-2.427720069885254, -0.1687164306640625]), (-3.3353023529052734, -1.6676511764526367, [-3.1492509841918945, -0.1860513687133789]), (-2.2538623809814453, -1.1269311904907227, [-1.8570728302001953, -0.39678955078125])]",66985530,distilbert-base-uncased
A bike is a,vehicle.,bike,vehicle,19,"[(-3.4005985260009766, -1.7002992630004883, [-3.0938282012939453, -0.30677032470703125]), (-3.63669490814209, -1.818347454071045, [-3.4295358657836914, -0.20715904235839844]), (-3.3137283325195312, -1.6568641662597656, [-3.09774112701416, -0.2159872055053711]), (-3.4076271057128906, -1.7038135528564453, [-3.0962839126586914, -0.3113431930541992]), (-3.9295034408569336, -1.9647517204284668, [-3.5615501403808594, -0.3679533004760742])]",66985530,distilbert-base-uncased
A boat is a,vehicle.,boat,vehicle,20,"[(-4.7672014236450195, -2.3836007118225098, [-4.458200454711914, -0.30900096893310547]), (-4.349474906921387, -2.1747374534606934, [-4.214733123779297, -0.13474178314208984]), (-4.721451282501221, -2.3607256412506104, [-4.371607303619385, -0.34984397888183594]), (-5.720215797424316, -2.860107898712158, [-5.5796308517456055, -0.14058494567871094]), (-4.49337911605835, -2.246689558029175, [-4.268458843231201, -0.22492027282714844])]",66985530,distilbert-base-uncased
A jet is a,vehicle.,jet,vehicle,21,"[(-4.821688175201416, -2.410844087600708, [-4.344536304473877, -0.47715187072753906]), (-4.2336955070495605, -2.1168477535247803, [-3.8103013038635254, -0.42339420318603516]), (-5.5537004470825195, -2.7768502235412598, [-5.311639785766602, -0.24206066131591797]), (-4.440606594085693, -2.2203032970428467, [-4.260173320770264, -0.1804332733154297]), (-3.9999284744262695, -1.9999642372131348, [-3.744204521179199, -0.2557239532470703])]",66985530,distilbert-base-uncased
A ship is a,vehicle.,ship,vehicle,22,"[(-5.333063125610352, -2.666531562805176, [-5.126740455627441, -0.20632266998291016]), (-5.926845073699951, -2.9634225368499756, [-5.606617450714111, -0.32022762298583984]), (-4.996496677398682, -2.498248338699341, [-4.647768497467041, -0.3487281799316406]), (-4.69520902633667, -2.347604513168335, [-4.530343532562256, -0.16486549377441406]), (-5.477627754211426, -2.738813877105713, [-5.336935997009277, -0.14069175720214844])]",66985530,distilbert-base-uncased
A scooter is a,vehicle.,scooter,vehicle,23,"[(-4.194995880126953, -2.0974979400634766, [-3.9748830795288086, -0.22011280059814453]), (-4.513760089874268, -2.256880044937134, [-4.2242512702941895, -0.2895088195800781]), (-3.3211565017700195, -1.6605782508850098, [-3.1112756729125977, -0.20988082885742188]), (-3.572720527648926, -1.786360263824463, [-3.3012800216674805, -0.2714405059814453]), (-3.5095624923706055, -1.7547812461853027, [-3.3162012100219727, -0.1933612823486328])]",66985530,distilbert-base-uncased
A tractor is a,vehicle.,tractor,vehicle,24,"[(-4.03326416015625, -2.016632080078125, [-3.8931026458740234, -0.14016151428222656]), (-3.484498977661133, -1.7422494888305664, [-3.357712745666504, -0.1267862319946289]), (-3.057069778442383, -1.5285348892211914, [-2.801105499267578, -0.2559642791748047]), (-4.013813018798828, -2.006906509399414, [-3.707139015197754, -0.3066740036010742]), (-2.2823104858398438, -1.1411552429199219, [-2.1028881072998047, -0.17942237854003906])]",66985530,distilbert-base-uncased
A wagon is a,vehicle.,wagon,vehicle,25,"[(-2.0186586380004883, -1.0093293190002441, [-1.824824333190918, -0.1938343048095703]), (-2.592021942138672, -1.296010971069336, [-2.4144725799560547, -0.1775493621826172]), (-2.418771743774414, -1.209385871887207, [-2.17362117767334, -0.24515056610107422]), (-2.69598388671875, -1.347991943359375, [-2.49838924407959, -0.19759464263916016]), (-2.0130624771118164, -1.0065312385559082, [-1.864065170288086, -0.14899730682373047])]",66985530,distilbert-base-uncased
A subway is a,vehicle.,subway,vehicle,26,"[(-5.074917793273926, -2.537458896636963, [-4.622837066650391, -0.45208072662353516]), (-6.521524906158447, -3.2607624530792236, [-6.05221700668335, -0.46930789947509766]), (-4.122405052185059, -2.0612025260925293, [-3.7854299545288086, -0.33697509765625]), (-4.15626335144043, -2.078131675720215, [-3.7163782119750977, -0.43988513946533203]), (-4.630212783813477, -2.3151063919067383, [-3.982494354248047, -0.6477184295654297])]",66985530,distilbert-base-uncased
A trailer is a,vehicle.,trailer,vehicle,27,"[(-3.0682125091552734, -1.5341062545776367, [-2.8202314376831055, -0.24798107147216797]), (-2.866236686706543, -1.4331183433532715, [-2.466421127319336, -0.39981555938720703]), (-3.562333106994629, -1.7811665534973145, [-3.314639091491699, -0.2476940155029297]), (-2.7289934158325195, -1.3644967079162598, [-2.353677749633789, -0.37531566619873047]), (-4.284874439239502, -2.142437219619751, [-3.6325488090515137, -0.6523256301879883])]",66985530,distilbert-base-uncased
A cart is a,vehicle.,cart,vehicle,28,"[(-3.0684661865234375, -1.5342330932617188, [-2.912841796875, -0.1556243896484375]), (-4.013723373413086, -2.006861686706543, [-3.772296905517578, -0.2414264678955078]), (-3.366952896118164, -1.683476448059082, [-3.245899200439453, -0.12105369567871094]), (-3.4587745666503906, -1.7293872833251953, [-3.1070852279663086, -0.35168933868408203]), (-4.605266571044922, -2.302633285522461, [-4.373247146606445, -0.23201942443847656])]",66985530,distilbert-base-uncased
A wheelchair is a,vehicle.,wheelchair,vehicle,29,"[(-4.554305076599121, -2.2771525382995605, [-4.348695755004883, -0.20560932159423828]), (-4.15913200378418, -2.07956600189209, [-3.803311347961426, -0.3558206558227539]), (-4.712942123413086, -2.356471061706543, [-4.428229331970215, -0.2847127914428711]), (-3.465123176574707, -1.7325615882873535, [-3.2513017654418945, -0.2138214111328125]), (-3.617351531982422, -1.808675765991211, [-3.446483612060547, -0.170867919921875])]",66985530,distilbert-base-uncased
A yacht is a,vehicle.,yacht,vehicle,30,"[(-4.940269470214844, -2.470134735107422, [-4.655773162841797, -0.2844963073730469]), (-7.257532596588135, -3.6287662982940674, [-6.963757038116455, -0.2937755584716797]), (-6.246542930603027, -3.1232714653015137, [-5.863029479980469, -0.3835134506225586]), (-6.700095176696777, -3.3500475883483887, [-6.488490104675293, -0.21160507202148438]), (-5.913786888122559, -2.9568934440612793, [-5.685477256774902, -0.22830963134765625])]",66985530,distilbert-base-uncased
A tank is a,vehicle.,tank,vehicle,31,"[(-3.6484832763671875, -1.8242416381835938, [-3.314337730407715, -0.33414554595947266]), (-4.65328311920166, -2.32664155960083, [-4.234792709350586, -0.4184904098510742]), (-3.014345169067383, -1.5071725845336914, [-2.9190473556518555, -0.09529781341552734]), (-3.3837947845458984, -1.6918973922729492, [-3.045866012573242, -0.33792877197265625]), (-4.18080997467041, -2.090404987335205, [-3.844050407409668, -0.3367595672607422])]",66985530,distilbert-base-uncased
A go-cart is a,vehicle.,go-cart,vehicle,32,"[(-3.6915435791015625, -1.8457717895507812, [-3.366480827331543, -0.32506275177001953]), (-4.268360137939453, -2.1341800689697266, [-3.9554176330566406, -0.3129425048828125]), (-3.3752355575561523, -1.6876177787780762, [-3.0326242446899414, -0.34261131286621094]), (-4.342197418212891, -2.1710987091064453, [-3.895122528076172, -0.44707489013671875]), (-3.6355209350585938, -1.8177604675292969, [-3.3449621200561523, -0.2905588150024414])]",66985530,distilbert-base-uncased
A rowboat is a,vehicle.,rowboat,vehicle,33,"[(-5.522468566894531, -2.7612342834472656, [-5.250245094299316, -0.27222347259521484]), (-5.006885051727295, -2.5034425258636475, [-4.909420490264893, -0.09746456146240234]), (-4.766714572906494, -2.383357286453247, [-4.67855978012085, -0.08815479278564453]), (-4.640875339508057, -2.3204376697540283, [-4.334095478057861, -0.3067798614501953]), (-6.862233638763428, -3.431116819381714, [-6.626647472381592, -0.23558616638183594])]",66985530,distilbert-base-uncased
A dogsled is a,vehicle.,dogsled,vehicle,34,"[(-7.891715049743652, -3.945857524871826, [-7.417922019958496, -0.47379302978515625]), (-6.473146438598633, -3.2365732192993164, [-6.129505157470703, -0.3436412811279297]), (-6.861701965332031, -3.4308509826660156, [-6.242545127868652, -0.6191568374633789]), (-7.241702079772949, -3.6208510398864746, [-6.840298652648926, -0.40140342712402344]), (-7.212884902954102, -3.606442451477051, [-6.884557723999023, -0.3283271789550781])]",66985530,distilbert-base-uncased
A tricycle is a,vehicle.,tricycle,vehicle,35,"[(-4.596860885620117, -2.2984304428100586, [-4.513828277587891, -0.08303260803222656]), (-4.697638511657715, -2.3488192558288574, [-4.611900329589844, -0.0857381820678711]), (-4.530069351196289, -2.2650346755981445, [-4.447052001953125, -0.08301734924316406]), (-5.21406364440918, -2.60703182220459, [-5.046750068664551, -0.1673135757446289]), (-4.765805244445801, -2.3829026222229004, [-4.678005218505859, -0.0878000259399414])]",66985530,distilbert-base-uncased
A canoe is a,vehicle.,canoe,vehicle,36,"[(-3.6321582794189453, -1.8160791397094727, [-3.4697256088256836, -0.16243267059326172]), (-5.634291648864746, -2.817145824432373, [-5.290514945983887, -0.3437767028808594]), (-5.675608158111572, -2.837804079055786, [-5.5595383644104, -0.11606979370117188]), (-4.2418928146362305, -2.1209464073181152, [-3.9975948333740234, -0.24429798126220703]), (-3.7144851684570312, -1.8572425842285156, [-3.5690555572509766, -0.1454296112060547])]",66985530,distilbert-base-uncased
A raft is a,vehicle.,raft,vehicle,37,"[(-3.7125625610351562, -1.8562812805175781, [-3.5633649826049805, -0.14919757843017578]), (-5.294095039367676, -2.647047519683838, [-4.908329963684082, -0.38576507568359375]), (-4.6349077224731445, -2.3174538612365723, [-4.306404113769531, -0.3285036087036133]), (-5.937763690948486, -2.968881845474243, [-5.796299457550049, -0.1414642333984375]), (-6.238245487213135, -3.1191227436065674, [-6.015676021575928, -0.22256946563720703])]",66985530,distilbert-base-uncased
A submarine is a,vehicle.,submarine,vehicle,38,"[(-5.884731292724609, -2.9423656463623047, [-5.698797225952148, -0.18593406677246094]), (-7.042274475097656, -3.521137237548828, [-6.751667022705078, -0.2906074523925781]), (-5.179947376251221, -2.5899736881256104, [-4.996978282928467, -0.1829690933227539]), (-7.9937424659729, -3.99687123298645, [-6.791281223297119, -1.2024612426757812]), (-5.2023138999938965, -2.6011569499969482, [-5.081923007965088, -0.1203908920288086])]",66985530,distilbert-base-uncased
A sled is a,vehicle.,sled,vehicle,39,"[(-4.2536845207214355, -2.1268422603607178, [-3.9877753257751465, -0.26590919494628906]), (-4.214519500732422, -2.107259750366211, [-4.034398078918457, -0.18012142181396484]), (-4.540523529052734, -2.270261764526367, [-4.169642448425293, -0.3708810806274414]), (-5.451162815093994, -2.725581407546997, [-5.122878551483154, -0.32828426361083984]), (-4.547224044799805, -2.2736120223999023, [-4.0562591552734375, -0.4909648895263672])]",66985530,distilbert-base-uncased
A horse is a,vehicle.,horse,vehicle,40,"[(-5.319267749786377, -2.6596338748931885, [-5.029451847076416, -0.28981590270996094]), (-6.050309181213379, -3.0251545906066895, [-5.724447250366211, -0.32586193084716797]), (-3.4447460174560547, -1.7223730087280273, [-3.1505727767944336, -0.2941732406616211]), (-5.388388633728027, -2.6941943168640137, [-5.241965293884277, -0.14642333984375]), (-5.509779453277588, -2.754889726638794, [-5.296664714813232, -0.21311473846435547])]",66985530,distilbert-base-uncased
A rocket is a,vehicle.,rocket,vehicle,41,"[(-3.6386566162109375, -1.8193283081054688, [-3.440342903137207, -0.19831371307373047]), (-3.5145959854125977, -1.7572979927062988, [-3.454981803894043, -0.05961418151855469]), (-3.7098770141601562, -1.8549385070800781, [-3.5467042922973633, -0.16317272186279297]), (-2.694019317626953, -1.3470096588134766, [-2.6360092163085938, -0.058010101318359375]), (-2.7880029678344727, -1.3940014839172363, [-2.684210777282715, -0.10379219055175781])]",66985530,distilbert-base-uncased
A blimp is a,vehicle.,blimp,vehicle,42,"[(-5.647192001342773, -2.8235960006713867, [-5.05516242980957, -0.5920295715332031]), (-7.349124431610107, -3.6745622158050537, [-6.860999584197998, -0.4881248474121094]), (-6.67348575592041, -3.336742877960205, [-6.337069511413574, -0.33641624450683594]), (-5.062950611114502, -2.531475305557251, [-4.740986347198486, -0.3219642639160156]), (-7.588461875915527, -3.7942309379577637, [-7.014904022216797, -0.5735578536987305])]",66985530,distilbert-base-uncased
A skate is a,vehicle.,skate,vehicle,43,"[(-4.642970085144043, -2.3214850425720215, [-4.415993690490723, -0.2269763946533203]), (-5.41038179397583, -2.705190896987915, [-5.247196674346924, -0.16318511962890625]), (-4.501980304718018, -2.250990152359009, [-3.9799704551696777, -0.5220098495483398]), (-5.89106559753418, -2.94553279876709, [-5.4891252517700195, -0.40194034576416016]), (-4.70597505569458, -2.35298752784729, [-4.621034145355225, -0.08494091033935547])]",66985530,distilbert-base-uncased
A camel is a,vehicle.,camel,vehicle,44,"[(-5.901435852050781, -2.9507179260253906, [-5.689386367797852, -0.2120494842529297]), (-5.4937520027160645, -2.7468760013580322, [-4.955761432647705, -0.5379905700683594]), (-6.1067047119140625, -3.0533523559570312, [-5.918684005737305, -0.1880207061767578]), (-5.962133407592773, -2.9810667037963867, [-5.479546546936035, -0.4825868606567383]), (-5.004176139831543, -2.5020880699157715, [-4.738965034484863, -0.2652111053466797])]",66985530,distilbert-base-uncased
Feet are,vehicles.,feet,vehicle,45,"[(-14.794127941131592, -7.397063970565796, [-13.044682502746582, -1.7494454383850098]), (-15.082999229431152, -7.541499614715576, [-14.277905464172363, -0.8050937652587891]), (-14.360899925231934, -7.180449962615967, [-13.236442565917969, -1.1244573593139648]), (-12.065720558166504, -6.032860279083252, [-11.356949806213379, -0.708770751953125]), (-12.926115989685059, -6.463057994842529, [-12.050320625305176, -0.8757953643798828])]",66985530,distilbert-base-uncased
A ski is a,vehicle.,ski,vehicle,46,"[(-4.65445613861084, -2.32722806930542, [-4.595808982849121, -0.05864715576171875]), (-4.4382452964782715, -2.2191226482391357, [-4.351701259613037, -0.08654403686523438]), (-5.319207191467285, -2.6596035957336426, [-5.1284074783325195, -0.19079971313476562]), (-5.225970268249512, -2.612985134124756, [-5.112273216247559, -0.11369705200195312]), (-4.1386613845825195, -2.0693306922912598, [-3.854207992553711, -0.2844533920288086])]",66985530,distilbert-base-uncased
A skateboard is a,vehicle.,skateboard,vehicle,47,"[(-5.219419002532959, -2.6097095012664795, [-5.163345813751221, -0.05607318878173828]), (-6.003818988800049, -3.0019094944000244, [-5.82050085067749, -0.1833181381225586]), (-5.3731231689453125, -2.6865615844726562, [-5.251420974731445, -0.12170219421386719]), (-4.691394329071045, -2.3456971645355225, [-4.505517482757568, -0.18587684631347656]), (-6.227901935577393, -3.1139509677886963, [-6.097909450531006, -0.12999248504638672])]",66985530,distilbert-base-uncased
A wheelbarrow is a,vehicle.,wheelbarrow,vehicle,48,"[(-5.383119106292725, -2.6915595531463623, [-4.849059581756592, -0.5340595245361328]), (-6.927777290344238, -3.463888645172119, [-5.753574371337891, -1.1742029190063477]), (-5.966096878051758, -2.983048439025879, [-5.110522270202637, -0.8555746078491211]), (-4.620080947875977, -2.3100404739379883, [-3.9000625610351562, -0.7200183868408203]), (-3.835622787475586, -1.917811393737793, [-3.425116539001465, -0.4105062484741211])]",66985530,distilbert-base-uncased
A surfboard is a,vehicle.,surfboard,vehicle,49,"[(-5.320849895477295, -2.6604249477386475, [-4.939416408538818, -0.38143348693847656]), (-6.096767902374268, -3.048383951187134, [-5.9470744132995605, -0.14969348907470703]), (-7.972437858581543, -3.9862189292907715, [-7.672425270080566, -0.30001258850097656]), (-5.410060882568359, -2.7050304412841797, [-5.053403854370117, -0.3566570281982422]), (-5.886048316955566, -2.943024158477783, [-5.694240570068359, -0.19180774688720703])]",66985530,distilbert-base-uncased
An elevator is a,vehicle.,elevator,vehicle,50,"[(-4.217662334442139, -2.1088311672210693, [-3.950984477996826, -0.2666778564453125]), (-3.879580497741699, -1.9397902488708496, [-3.2960987091064453, -0.5834817886352539]), (-4.395255088806152, -2.197627544403076, [-2.938610076904297, -1.4566450119018555]), (-3.3979644775390625, -1.6989822387695312, [-3.1808032989501953, -0.2171611785888672]), (-5.286569595336914, -2.643284797668457, [-4.744594573974609, -0.5419750213623047])]",66985530,distilbert-base-uncased
A chair is a type of,furniture.,chair,furniture,1,"[(-3.1466360092163086, -1.5733180046081543, [-3.0991926193237305, -0.047443389892578125]), (-3.646235466003418, -1.823117733001709, [-3.4960803985595703, -0.15015506744384766]), (-2.723635673522949, -1.3618178367614746, [-2.580841064453125, -0.14279460906982422]), (-4.321342468261719, -2.1606712341308594, [-4.195443153381348, -0.1258993148803711]), (-3.3802108764648438, -1.6901054382324219, [-3.2833471298217773, -0.0968637466430664])]",66985530,distilbert-base-uncased
A sofa is a type of,furniture.,sofa,furniture,2,"[(-2.4517202377319336, -1.2258601188659668, [-2.264904022216797, -0.18681621551513672]), (-3.550440788269043, -1.7752203941345215, [-3.345928192138672, -0.2045125961303711]), (-2.4414520263671875, -1.2207260131835938, [-2.271761894226074, -0.16969013214111328]), (-2.0479679107666016, -1.0239839553833008, [-1.7773504257202148, -0.2706174850463867]), (-1.608109474182129, -0.8040547370910645, [-1.505537986755371, -0.10257148742675781])]",66985530,distilbert-base-uncased
A couch is a type of,furniture.,couch,furniture,3,"[(-2.3213329315185547, -1.1606664657592773, [-2.182577133178711, -0.13875579833984375]), (-2.1014747619628906, -1.0507373809814453, [-1.8709897994995117, -0.2304849624633789]), (-1.7091350555419922, -0.8545675277709961, [-1.5769195556640625, -0.1322154998779297]), (-1.668309211730957, -0.8341546058654785, [-1.5407438278198242, -0.1275653839111328]), (-1.3299331665039062, -0.6649665832519531, [-1.2039756774902344, -0.12595748901367188])]",66985530,distilbert-base-uncased
A table is a type of,furniture.,table,furniture,4,"[(-10.089883804321289, -5.0449419021606445, [-9.973739624023438, -0.11614418029785156]), (-9.844880104064941, -4.922440052032471, [-9.748551368713379, -0.0963287353515625]), (-8.663683891296387, -4.331841945648193, [-8.522431373596191, -0.1412525177001953]), (-7.03411865234375, -3.517059326171875, [-6.969532012939453, -0.06458663940429688]), (-6.20387077331543, -3.101935386657715, [-5.985032081604004, -0.21883869171142578])]",66985530,distilbert-base-uncased
An easy chair is a type of,furniture.,easy chair,furniture,5,"[(-6.040245056152344, -3.020122528076172, [-5.995756149291992, -0.04448890686035156]), (-4.577299118041992, -2.288649559020996, [-4.40119743347168, -0.1761016845703125]), (-4.444494247436523, -2.2222471237182617, [-4.321418762207031, -0.12307548522949219]), (-4.606940269470215, -2.3034701347351074, [-4.501458168029785, -0.10548210144042969]), (-5.486218452453613, -2.7431092262268066, [-5.337235450744629, -0.14898300170898438])]",66985530,distilbert-base-uncased
A dresser is a type of,furniture.,dresser,furniture,6,"[(-3.2190017700195312, -1.6095008850097656, [-3.111581802368164, -0.10741996765136719]), (-3.1528329849243164, -1.5764164924621582, [-2.9882020950317383, -0.16463088989257812]), (-4.301445960998535, -2.1507229804992676, [-3.948915481567383, -0.35253047943115234]), (-2.2806777954101562, -1.1403388977050781, [-2.090921401977539, -0.1897563934326172]), (-2.3608856201171875, -1.1804428100585938, [-2.1647138595581055, -0.19617176055908203])]",66985530,distilbert-base-uncased
A rocking chair is a type of,furniture.,rocking chair,furniture,7,"[(-4.621171951293945, -2.3105859756469727, [-4.550615310668945, -0.070556640625]), (-4.012367248535156, -2.006183624267578, [-3.759537696838379, -0.25282955169677734]), (-3.108016014099121, -1.5540080070495605, [-2.9537200927734375, -0.1542959213256836]), (-5.088829040527344, -2.544414520263672, [-4.879182815551758, -0.20964622497558594]), (-4.769028663635254, -2.384514331817627, [-4.690375328063965, -0.07865333557128906])]",66985530,distilbert-base-uncased
A coffee table is a type of,furniture.,coffee table,furniture,8,"[(-4.827392578125, -2.4136962890625, [-4.731855392456055, -0.09553718566894531]), (-4.512701988220215, -2.2563509941101074, [-4.1889848709106445, -0.3237171173095703]), (-3.663240432739258, -1.831620216369629, [-3.4199581146240234, -0.24328231811523438]), (-4.4107818603515625, -2.2053909301757812, [-4.356095314025879, -0.054686546325683594]), (-3.9608755111694336, -1.9804377555847168, [-3.9387121200561523, -0.02216339111328125])]",66985530,distilbert-base-uncased
A rocker is a type of,furniture.,rocker,furniture,9,"[(-5.869011878967285, -2.9345059394836426, [-5.765564918518066, -0.10344696044921875]), (-6.1050214767456055, -3.0525107383728027, [-5.864231109619141, -0.24079036712646484]), (-5.844577312469482, -2.922288656234741, [-5.6582465171813965, -0.18633079528808594]), (-5.855284690856934, -2.927642345428467, [-5.604619026184082, -0.25066566467285156]), (-6.2587995529174805, -3.1293997764587402, [-6.088557243347168, -0.1702423095703125])]",66985530,distilbert-base-uncased
A love seat is a type of,furniture.,love seat,furniture,10,"[(-4.428000450134277, -2.2140002250671387, [-4.128351211547852, -0.2996492385864258]), (-4.158716201782227, -2.0793581008911133, [-4.011814117431641, -0.14690208435058594]), (-3.525397300720215, -1.7626986503601074, [-3.366581916809082, -0.1588153839111328]), (-2.92110538482666, -1.46055269241333, [-2.766376495361328, -0.15472888946533203]), (-4.615589618682861, -2.3077948093414307, [-4.12316370010376, -0.49242591857910156])]",66985530,distilbert-base-uncased
A chest of drawers is a,furniture.,chest of drawers,furniture,11,"[(-7.284916400909424, -3.642458200454712, [-6.988274097442627, -0.2966423034667969]), (-7.06995153427124, -3.53497576713562, [-6.689342975616455, -0.38060855865478516]), (-6.936853408813477, -3.4684267044067383, [-6.6520891189575195, -0.28476428985595703]), (-7.099013805389404, -3.549506902694702, [-6.559901714324951, -0.5391120910644531]), (-8.316920757293701, -4.158460378646851, [-7.591332912445068, -0.7255878448486328])]",66985530,distilbert-base-uncased
A desk is a type of,furniture.,desk,furniture,12,"[(-5.312685966491699, -2.6563429832458496, [-5.149844169616699, -0.162841796875]), (-3.3671865463256836, -1.6835932731628418, [-3.246572494506836, -0.12061405181884766]), (-3.67697811126709, -1.838489055633545, [-3.562795639038086, -0.1141824722290039]), (-5.312542915344238, -2.656271457672119, [-5.197056770324707, -0.11548614501953125]), (-4.373660087585449, -2.1868300437927246, [-4.146675109863281, -0.22698497772216797])]",66985530,distilbert-base-uncased
A bed is a type of,furniture.,bed,furniture,13,"[(-4.261503219604492, -2.130751609802246, [-4.086750030517578, -0.17475318908691406]), (-2.630099296569824, -1.315049648284912, [-2.5333433151245117, -0.0967559814453125]), (-3.4081735610961914, -1.7040867805480957, [-3.2624635696411133, -0.14570999145507812]), (-3.7881126403808594, -1.8940563201904297, [-3.588224411010742, -0.1998882293701172]), (-4.6985673904418945, -2.3492836952209473, [-4.496646881103516, -0.2019205093383789])]",66985530,distilbert-base-uncased
A bureau is a type of,furniture.,bureau,furniture,14,"[(-8.489226341247559, -4.244613170623779, [-8.10184097290039, -0.38738536834716797]), (-7.19327449798584, -3.59663724899292, [-6.751269340515137, -0.4420051574707031]), (-9.686964988708496, -4.843482494354248, [-9.335524559020996, -0.3514404296875]), (-8.159897804260254, -4.079948902130127, [-7.942713737487793, -0.21718406677246094]), (-7.381664276123047, -3.6908321380615234, [-7.269811630249023, -0.11185264587402344])]",66985530,distilbert-base-uncased
A davenport is a type of,furniture.,davenport,furniture,15,"[(-6.044926166534424, -3.022463083267212, [-5.964393138885498, -0.08053302764892578]), (-6.69893741607666, -3.34946870803833, [-6.506193161010742, -0.19274425506591797]), (-5.285401821136475, -2.6427009105682373, [-5.1959004402160645, -0.08950138092041016]), (-5.358114719390869, -2.6790573596954346, [-5.1966376304626465, -0.16147708892822266]), (-5.839004039764404, -2.919502019882202, [-5.714600086212158, -0.1244039535522461])]",66985530,distilbert-base-uncased
An end table is a type of,furniture.,end table,furniture,16,"[(-8.084578037261963, -4.0422890186309814, [-7.9855523109436035, -0.09902572631835938]), (-8.792569160461426, -4.396284580230713, [-8.459671020507812, -0.3328981399536133]), (-8.82065200805664, -4.41032600402832, [-8.645455360412598, -0.17519664764404297]), (-9.089789390563965, -4.544894695281982, [-9.0360746383667, -0.053714752197265625]), (-9.368524551391602, -4.684262275695801, [-9.250303268432617, -0.11822128295898438])]",66985530,distilbert-base-uncased
A divan is a type of,furniture.,divan,furniture,17,"[(-5.903197765350342, -2.951598882675171, [-5.686681270599365, -0.21651649475097656]), (-6.168384552001953, -3.0841922760009766, [-5.964337348937988, -0.20404720306396484]), (-6.815120697021484, -3.407560348510742, [-6.684577941894531, -0.13054275512695312]), (-3.9186506271362305, -1.9593253135681152, [-3.780416488647461, -0.13823413848876953]), (-6.418772220611572, -3.209386110305786, [-6.226009845733643, -0.1927623748779297])]",66985530,distilbert-base-uncased
A night table is a type of,furniture.,night table,furniture,18,"[(-5.467029094696045, -2.7335145473480225, [-5.292206287384033, -0.17482280731201172]), (-4.044252395629883, -2.0221261978149414, [-3.9812240600585938, -0.06302833557128906]), (-4.191229820251465, -2.0956149101257324, [-4.0791730880737305, -0.11205673217773438]), (-5.110225200653076, -2.555112600326538, [-5.0684943199157715, -0.04173088073730469]), (-4.723793029785156, -2.361896514892578, [-4.603303909301758, -0.12048912048339844])]",66985530,distilbert-base-uncased
A chest is a type of,furniture.,chest,furniture,19,"[(-7.6757683753967285, -3.8378841876983643, [-7.471537113189697, -0.20423126220703125]), (-7.025274276733398, -3.512637138366699, [-6.819585800170898, -0.2056884765625]), (-6.255328178405762, -3.127664089202881, [-6.165379524230957, -0.08994865417480469]), (-7.232917308807373, -3.6164586544036865, [-7.056646823883057, -0.1762704849243164]), (-6.338185787200928, -3.169092893600464, [-6.078827381134033, -0.25935840606689453])]",66985530,distilbert-base-uncased
A cedar chest is a type of,furniture.,cedar chest,furniture,20,"[(-5.923770427703857, -2.9618852138519287, [-5.873439311981201, -0.05033111572265625]), (-4.59707498550415, -2.298537492752075, [-4.514502048492432, -0.08257293701171875]), (-5.192684650421143, -2.5963423252105713, [-4.998135089874268, -0.194549560546875]), (-4.352076530456543, -2.1760382652282715, [-4.268688201904297, -0.0833883285522461]), (-3.3366127014160156, -1.6683063507080078, [-3.2377777099609375, -0.09883499145507812])]",66985530,distilbert-base-uncased
A vanity is a type of,furniture.,vanity,furniture,21,"[(-5.7727484703063965, -2.8863742351531982, [-5.523375988006592, -0.2493724822998047]), (-5.89463472366333, -2.947317361831665, [-5.630524158477783, -0.2641105651855469]), (-6.6370158195495605, -3.3185079097747803, [-6.023693561553955, -0.6133222579956055]), (-5.632837772369385, -2.8164188861846924, [-5.427976131439209, -0.20486164093017578]), (-6.7036590576171875, -3.3518295288085938, [-6.593536376953125, -0.1101226806640625])]",66985530,distilbert-base-uncased
A bookcase is a type of,furniture.,bookcase,furniture,22,"[(-4.336278915405273, -2.1681394577026367, [-4.24903678894043, -0.08724212646484375]), (-5.278931140899658, -2.639465570449829, [-5.213291645050049, -0.06563949584960938]), (-5.3504157066345215, -2.6752078533172607, [-5.199991703033447, -0.15042400360107422]), (-4.752201080322266, -2.376100540161133, [-4.704837799072266, -0.04736328125]), (-3.785398483276367, -1.8926992416381836, [-3.60068416595459, -0.18471431732177734])]",66985530,distilbert-base-uncased
A lounge is a type of,furniture.,lounge,furniture,23,"[(-3.209066390991211, -1.6045331954956055, [-3.108945846557617, -0.10012054443359375]), (-4.171660423278809, -2.0858302116394043, [-4.101080894470215, -0.07057952880859375]), (-6.548060417175293, -3.2740302085876465, [-6.440747261047363, -0.10731315612792969]), (-3.9700775146484375, -1.9850387573242188, [-3.777841567993164, -0.19223594665527344]), (-4.060990333557129, -2.0304951667785645, [-3.982797622680664, -0.07819271087646484])]",66985530,distilbert-base-uncased
