preamble,stimulus,item,category,rank,"score (sum, mean, [list)",params,model
A cedar chest is a type of,furniture.,cedar chest,furniture,20,"[(-3.383604049682617, -1.6918020248413086, [-3.3736743927001953, -0.009929656982421875]), (-7.209195137023926, -3.604597568511963, [-7.19747257232666, -0.011722564697265625]), (-6.692628860473633, -3.3463144302368164, [-6.664918899536133, -0.0277099609375]), (-5.1137542724609375, -2.5568771362304688, [-5.090520858764648, -0.023233413696289062]), (-5.617948532104492, -2.808974266052246, [-5.596128463745117, -0.021820068359375])]",124697433,roberta-base
A vanity is a type of,furniture.,vanity,furniture,21,"[(-7.7074408531188965, -3.8537204265594482, [-7.671010494232178, -0.03643035888671875]), (-6.677768707275391, -3.3388843536376953, [-6.638439178466797, -0.03932952880859375]), (-5.691915512084961, -2.8459577560424805, [-5.657316207885742, -0.03459930419921875]), (-5.849215507507324, -2.924607753753662, [-5.83072566986084, -0.018489837646484375]), (-10.075929641723633, -5.037964820861816, [-10.066143035888672, -0.009786605834960938])]",124697433,roberta-base
A bookcase is a type of,furniture.,bookcase,furniture,22,"[(-5.9297590255737305, -2.9648795127868652, [-5.909798622131348, -0.019960403442382812]), (-4.744565010070801, -2.3722825050354004, [-4.690526008605957, -0.05403900146484375]), (-5.866107940673828, -2.933053970336914, [-5.8418426513671875, -0.024265289306640625]), (-2.9725780487060547, -1.4862890243530273, [-2.9335556030273438, -0.03902244567871094]), (-6.712410926818848, -3.356205463409424, [-6.702607154846191, -0.00980377197265625])]",124697433,roberta-base
A lounge is a type of,furniture.,lounge,furniture,23,"[(-7.916643142700195, -3.9583215713500977, [-7.887533187866211, -0.029109954833984375]), (-6.842994689941406, -3.421497344970703, [-6.766063690185547, -0.07693099975585938]), (-5.540441513061523, -2.7702207565307617, [-5.520526885986328, -0.019914627075195312]), (-5.151601791381836, -2.575800895690918, [-5.136688232421875, -0.014913558959960938]), (-6.003154754638672, -3.001577377319336, [-5.983076095581055, -0.020078659057617188])]",124697433,roberta-base
A chaise lounge is a type of,furniture.,chaise lounge,furniture,24,"[(-5.059548377990723, -2.5297741889953613, [-4.985896110534668, -0.07365226745605469]), (-6.291696548461914, -3.145848274230957, [-6.268104553222656, -0.023591995239257812]), (-6.5542402267456055, -3.2771201133728027, [-6.281390190124512, -0.27285003662109375]), (-5.495262145996094, -2.747631072998047, [-5.393709182739258, -0.10155296325683594]), (-3.6405601501464844, -1.8202800750732422, [-3.5823421478271484, -0.05821800231933594])]",124697433,roberta-base
An ottoman is a type of,furniture.,ottoman,furniture,25,"[(-2.9288101196289062, -1.4644050598144531, [-2.8577613830566406, -0.07104873657226562]), (-4.9668474197387695, -2.4834237098693848, [-4.611239433288574, -0.3556079864501953]), (-2.1328134536743164, -1.0664067268371582, [-2.0470094680786133, -0.08580398559570312]), (-4.81997013092041, -2.409985065460205, [-4.773024559020996, -0.04694557189941406]), (-7.261105060577393, -3.6305525302886963, [-7.193674564361572, -0.06743049621582031])]",124697433,roberta-base
A footstool is a type of,furniture.,footstool,furniture,26,"[(-2.501641273498535, -1.2508206367492676, [-2.4838685989379883, -0.017772674560546875]), (-3.7327146530151367, -1.8663573265075684, [-3.7240495681762695, -0.008665084838867188]), (-5.280173301696777, -2.6400866508483887, [-5.247012138366699, -0.033161163330078125]), (-1.9512748718261719, -0.9756374359130859, [-1.935281753540039, -0.015993118286132812]), (-4.766517639160156, -2.383258819580078, [-4.7498321533203125, -0.01668548583984375])]",124697433,roberta-base
A cabinet is a type of,furniture.,cabinet,furniture,27,"[(-3.085895538330078, -1.542947769165039, [-3.0649070739746094, -0.02098846435546875]), (-3.983541488647461, -1.9917707443237305, [-3.9395980834960938, -0.04394340515136719]), (-2.2092628479003906, -1.1046314239501953, [-2.196014404296875, -0.013248443603515625]), (-2.7606201171875, -1.38031005859375, [-2.7289257049560547, -0.03169441223144531]), (-1.7247142791748047, -0.8623571395874023, [-1.6796398162841797, -0.045074462890625])]",124697433,roberta-base
A china closet is a type of,furniture.,china closet,furniture,28,"[(-4.906623840332031, -2.4533119201660156, [-4.663370132446289, -0.2432537078857422]), (-4.300654411315918, -2.150327205657959, [-4.231459617614746, -0.06919479370117188]), (-6.187250137329102, -3.093625068664551, [-6.048696517944336, -0.13855361938476562]), (-2.9139623641967773, -1.4569811820983887, [-2.8607187271118164, -0.05324363708496094]), (-3.6693849563598633, -1.8346924781799316, [-3.6096181869506836, -0.05976676940917969])]",124697433,roberta-base
A bench is a type of,furniture.,bench,furniture,29,"[(-3.5926170349121094, -1.7963085174560547, [-3.548269271850586, -0.04434776306152344]), (-3.1453514099121094, -1.5726757049560547, [-3.126527786254883, -0.018823623657226562]), (-3.7742719650268555, -1.8871359825134277, [-3.7702951431274414, -0.0039768218994140625]), (-3.1488332748413086, -1.5744166374206543, [-3.121891975402832, -0.026941299438476562]), (-5.050289154052734, -2.525144577026367, [-5.030763626098633, -0.019525527954101562])]",124697433,roberta-base
A buffet is a type of,furniture.,buffet,furniture,30,"[(-8.552217483520508, -4.276108741760254, [-8.514314651489258, -0.03790283203125]), (-8.21901798248291, -4.109508991241455, [-8.189032554626465, -0.029985427856445312]), (-9.230218887329102, -4.615109443664551, [-9.21074104309082, -0.01947784423828125]), (-8.446478843688965, -4.223239421844482, [-8.335694313049316, -0.11078453063964844]), (-6.716221809387207, -3.3581109046936035, [-6.702431678771973, -0.013790130615234375])]",124697433,roberta-base
A lamp is a type of,furniture.,lamp,furniture,31,"[(-3.7618112564086914, -1.8809056282043457, [-3.753911018371582, -0.007900238037109375]), (-5.05805778503418, -2.52902889251709, [-4.93370246887207, -0.12435531616210938]), (-5.466875076293945, -2.7334375381469727, [-5.419284820556641, -0.04759025573730469]), (-3.59954833984375, -1.799774169921875, [-3.5484180450439453, -0.05113029479980469]), (-6.223745346069336, -3.111872673034668, [-6.147529602050781, -0.07621574401855469])]",124697433,roberta-base
A stool is a type of,furniture.,stool,furniture,32,"[(-5.17498779296875, -2.587493896484375, [-5.137870788574219, -0.03711700439453125]), (-5.104026794433594, -2.552013397216797, [-5.0840301513671875, -0.01999664306640625]), (-4.9566650390625, -2.47833251953125, [-4.921510696411133, -0.03515434265136719]), (-2.4411439895629883, -1.2205719947814941, [-2.394406318664551, -0.0467376708984375]), (-5.789995193481445, -2.8949975967407227, [-5.780677795410156, -0.009317398071289062])]",124697433,roberta-base
A hassock is a type of,furniture.,hassock,furniture,33,"[(-8.701234817504883, -4.350617408752441, [-8.68897819519043, -0.012256622314453125]), (-11.656126022338867, -5.828063011169434, [-11.625837326049805, -0.0302886962890625]), (-10.818439483642578, -5.409219741821289, [-10.695932388305664, -0.12250709533691406]), (-9.157963752746582, -4.578981876373291, [-9.13100528717041, -0.026958465576171875]), (-9.22091293334961, -4.610456466674805, [-9.17138671875, -0.049526214599609375])]",124697433,roberta-base
A drawer is a type of,furniture.,drawer,furniture,34,"[(-4.346826553344727, -2.1734132766723633, [-4.327964782714844, -0.018861770629882812]), (-5.810391426086426, -2.905195713043213, [-5.786778450012207, -0.02361297607421875]), (-4.065225601196289, -2.0326128005981445, [-4.052431106567383, -0.01279449462890625]), (-5.51229190826416, -2.75614595413208, [-5.504057884216309, -0.008234024047851562]), (-6.289355278015137, -3.1446776390075684, [-6.256545066833496, -0.032810211181640625])]",124697433,roberta-base
A piano is a type of,furniture.,piano,furniture,35,"[(-5.249372482299805, -2.6246862411499023, [-5.238243103027344, -0.011129379272460938]), (-6.912518501281738, -3.456259250640869, [-6.898688316345215, -0.013830184936523438]), (-9.112443923950195, -4.556221961975098, [-9.083578109741211, -0.028865814208984375]), (-5.963249206542969, -2.9816246032714844, [-5.934223175048828, -0.029026031494140625]), (-6.825290679931641, -3.4126453399658203, [-6.807039260864258, -0.018251419067382812])]",124697433,roberta-base
A cushion is a type of,furniture.,cushion,furniture,36,"[(-4.971184730529785, -2.4855923652648926, [-4.962790489196777, -0.008394241333007812]), (-4.782079696655273, -2.3910398483276367, [-4.766883850097656, -0.015195846557617188]), (-5.184316635131836, -2.592158317565918, [-5.172395706176758, -0.011920928955078125]), (-4.65004825592041, -2.325024127960205, [-4.629055976867676, -0.020992279052734375]), (-5.667498588562012, -2.833749294281006, [-5.657635688781738, -0.009862899780273438])]",124697433,roberta-base
A magazine rack is a type of,furniture.,magazine rack,furniture,37,"[(-5.031493186950684, -2.515746593475342, [-4.7339677810668945, -0.29752540588378906]), (-6.174186706542969, -3.0870933532714844, [-6.133455276489258, -0.04073143005371094]), (-4.601949691772461, -2.3009748458862305, [-4.5496826171875, -0.05226707458496094]), (-6.501689910888672, -3.250844955444336, [-6.48802375793457, -0.013666152954101562]), (-7.361205101013184, -3.680602550506592, [-7.23708438873291, -0.12412071228027344])]",124697433,roberta-base
A hi-fi is a type of,furniture.,hi-fi,furniture,38,"[(-8.86284065246582, -4.43142032623291, [-8.585569381713867, -0.2772712707519531]), (-7.659386157989502, -3.829693078994751, [-7.574863910675049, -0.08452224731445312]), (-8.625106811523438, -4.312553405761719, [-8.353538513183594, -0.27156829833984375]), (-8.193095207214355, -4.096547603607178, [-8.07433795928955, -0.11875724792480469]), (-6.978551864624023, -3.4892759323120117, [-6.93614387512207, -0.042407989501953125])]",124697433,roberta-base
A cupboard is a type of,furniture.,cupboard,furniture,39,"[(-3.994662284851074, -1.997331142425537, [-3.981135368347168, -0.01352691650390625]), (-4.455228805541992, -2.227614402770996, [-4.445833206176758, -0.009395599365234375]), (-4.625093460083008, -2.312546730041504, [-4.619081497192383, -0.006011962890625]), (-5.667957305908203, -2.8339786529541016, [-5.6312713623046875, -0.036685943603515625]), (-6.416455268859863, -3.2082276344299316, [-6.375618934631348, -0.040836334228515625])]",124697433,roberta-base
A stereo is a type of,furniture.,stereo,furniture,40,"[(-6.279782295227051, -3.1398911476135254, [-6.242793083190918, -0.03698921203613281]), (-7.447572708129883, -3.7237863540649414, [-7.415849685668945, -0.0317230224609375]), (-8.382993698120117, -4.191496849060059, [-8.362455368041992, -0.020538330078125]), (-9.307385444641113, -4.653692722320557, [-9.207722663879395, -0.09966278076171875]), (-5.37838077545166, -2.68919038772583, [-5.311398506164551, -0.06698226928710938])]",124697433,roberta-base
A mirror is a type of,furniture.,mirror,furniture,41,"[(-9.709796905517578, -4.854898452758789, [-9.694368362426758, -0.015428543090820312]), (-8.310137748718262, -4.155068874359131, [-8.274094581604004, -0.03604316711425781]), (-6.228425025939941, -3.1142125129699707, [-6.101189613342285, -0.12723541259765625]), (-8.021591186523438, -4.010795593261719, [-8.011619567871094, -0.00997161865234375]), (-7.308803558349609, -3.6544017791748047, [-7.276735305786133, -0.03206825256347656])]",124697433,roberta-base
A television is a type of,furniture.,television,furniture,42,"[(-6.950072288513184, -3.475036144256592, [-6.533398628234863, -0.4166736602783203]), (-7.677402496337891, -3.8387012481689453, [-7.671136856079102, -0.0062656402587890625]), (-6.973889350891113, -3.4869446754455566, [-6.9606218338012695, -0.01326751708984375]), (-4.405616760253906, -2.202808380126953, [-4.355915069580078, -0.049701690673828125]), (-7.588518142700195, -3.7942590713500977, [-7.528772354125977, -0.05974578857421875])]",124697433,roberta-base
A bar is a type of,furniture.,bar,furniture,43,"[(-4.6135454177856445, -2.3067727088928223, [-4.489188194274902, -0.12435722351074219]), (-7.116205215454102, -3.558102607727051, [-6.989482879638672, -0.1267223358154297]), (-7.678471565246582, -3.839235782623291, [-7.586173057556152, -0.09229850769042969]), (-5.186026573181152, -2.593013286590576, [-5.134381294250488, -0.05164527893066406]), (-7.165694236755371, -3.5828471183776855, [-7.1286211013793945, -0.03707313537597656])]",124697433,roberta-base
A shelf is a type of,furniture.,shelf,furniture,44,"[(-6.739482879638672, -3.369741439819336, [-6.729398727416992, -0.010084152221679688]), (-4.2712860107421875, -2.1356430053710938, [-4.261404037475586, -0.009881973266601562]), (-5.196717262268066, -2.598358631134033, [-5.175051689147949, -0.021665573120117188]), (-4.213456153869629, -2.1067280769348145, [-4.17777156829834, -0.03568458557128906]), (-5.933229446411133, -2.9666147232055664, [-5.902080535888672, -0.031148910522460938])]",124697433,roberta-base
A rug is a type of,furniture.,rug,furniture,45,"[(-2.8677492141723633, -1.4338746070861816, [-2.848402976989746, -0.019346237182617188]), (-2.242816925048828, -1.121408462524414, [-2.2179107666015625, -0.024906158447265625]), (-3.7537899017333984, -1.8768949508666992, [-3.741016387939453, -0.012773513793945312]), (-3.7253007888793945, -1.8626503944396973, [-3.718438148498535, -0.006862640380859375]), (-3.41579532623291, -1.707897663116455, [-3.39102840423584, -0.024766921997070312])]",124697433,roberta-base
A pillow is a type of,furniture.,pillow,furniture,46,"[(-6.283835411071777, -3.1419177055358887, [-6.126708030700684, -0.15712738037109375]), (-5.7125139236450195, -2.8562569618225098, [-5.697745323181152, -0.014768600463867188]), (-5.426727294921875, -2.7133636474609375, [-5.322534561157227, -0.10419273376464844]), (-3.9583616256713867, -1.9791808128356934, [-3.9299421310424805, -0.02841949462890625]), (-4.464232444763184, -2.232116222381592, [-4.431981086730957, -0.03225135803222656])]",124697433,roberta-base
A wastebasket is a type of,furniture.,wastebasket,furniture,47,"[(-7.57657527923584, -3.78828763961792, [-7.32041072845459, -0.25616455078125]), (-6.5446271896362305, -3.2723135948181152, [-6.521100044250488, -0.023527145385742188]), (-7.249050140380859, -3.6245250701904297, [-7.210138320922852, -0.03891181945800781]), (-5.537768363952637, -2.7688841819763184, [-5.5212812423706055, -0.01648712158203125]), (-6.067978858947754, -3.033989429473877, [-6.010796546936035, -0.05718231201171875])]",124697433,roberta-base
A radio is a type of,furniture.,radio,furniture,48,"[(-10.287886619567871, -5.1439433097839355, [-10.24118709564209, -0.04669952392578125]), (-6.488340377807617, -3.2441701889038086, [-6.418830871582031, -0.06950950622558594]), (-11.821762084960938, -5.910881042480469, [-11.790475845336914, -0.03128623962402344]), (-7.943359375, -3.9716796875, [-7.920570373535156, -0.02278900146484375]), (-8.977115631103516, -4.488557815551758, [-8.926347732543945, -0.05076789855957031])]",124697433,roberta-base
A sewing machine is a type of,furniture.,sewing machine,furniture,49,"[(-7.564103126525879, -3.7820515632629395, [-7.422249794006348, -0.14185333251953125]), (-7.22355842590332, -3.61177921295166, [-7.208127975463867, -0.015430450439453125]), (-8.541162490844727, -4.270581245422363, [-8.493947982788086, -0.047214508056640625]), (-9.17007827758789, -4.585039138793945, [-9.065225601196289, -0.10485267639160156]), (-8.188222885131836, -4.094111442565918, [-8.04751205444336, -0.14071083068847656])]",124697433,roberta-base
A stove is a type of,furniture.,stove,furniture,50,"[(-5.786839485168457, -2.8934197425842285, [-5.776576042175293, -0.010263442993164062]), (-6.618328094482422, -3.309164047241211, [-6.6100311279296875, -0.008296966552734375]), (-5.71190071105957, -2.855950355529785, [-5.696859359741211, -0.015041351318359375]), (-4.418696403503418, -2.209348201751709, [-4.397736549377441, -0.020959854125976562]), (-6.077139854431152, -3.038569927215576, [-6.0085554122924805, -0.06858444213867188])]",124697433,roberta-base
A counter is a type of,furniture.,counter,furniture,51,"[(-10.895563125610352, -5.447781562805176, [-10.889812469482422, -0.0057506561279296875]), (-7.174792289733887, -3.5873961448669434, [-7.153918266296387, -0.0208740234375]), (-12.810080528259277, -6.405040264129639, [-12.784768104553223, -0.025312423706054688]), (-10.311498641967773, -5.155749320983887, [-10.268442153930664, -0.043056488037109375]), (-9.976950645446777, -4.988475322723389, [-9.959450721740723, -0.017499923706054688])]",124697433,roberta-base
A clock is a type of,furniture.,clock,furniture,52,"[(-5.7026824951171875, -2.8513412475585938, [-5.6880950927734375, -0.01458740234375]), (-9.284929275512695, -4.642464637756348, [-9.199935913085938, -0.08499336242675781]), (-12.279570579528809, -6.139785289764404, [-12.240561485290527, -0.03900909423828125]), (-7.947803020477295, -3.9739015102386475, [-7.937646389007568, -0.010156631469726562]), (-7.738374710083008, -3.869187355041504, [-7.73094367980957, -0.0074310302734375])]",124697433,roberta-base
A drape is a type of,furniture.,drape,furniture,53,"[(-8.318307876586914, -4.159153938293457, [-8.307819366455078, -0.010488510131835938]), (-6.898717880249023, -3.4493589401245117, [-6.855384826660156, -0.04333305358886719]), (-6.141938209533691, -3.0709691047668457, [-6.121384620666504, -0.0205535888671875]), (-7.080339431762695, -3.5401697158813477, [-7.017293930053711, -0.06304550170898438]), (-6.653077125549316, -3.326538562774658, [-6.599604606628418, -0.05347251892089844])]",124697433,roberta-base
A refrigerator is a type of,furniture.,refrigerator,furniture,54,"[(-3.885030746459961, -1.9425153732299805, [-3.8325881958007812, -0.05244255065917969]), (-5.8284711837768555, -2.9142355918884277, [-5.800004005432129, -0.028467178344726562]), (-3.8754167556762695, -1.9377083778381348, [-3.857377052307129, -0.018039703369140625]), (-4.51082706451416, -2.25541353225708, [-4.467461585998535, -0.043365478515625]), (-5.16914176940918, -2.58457088470459, [-5.121988296508789, -0.047153472900390625])]",124697433,roberta-base
A picture is a type of,furniture.,picture,furniture,55,"[(-8.01024580001831, -4.005122900009155, [-7.934083461761475, -0.07616233825683594]), (-8.398513793945312, -4.199256896972656, [-8.367269515991211, -0.031244277954101562]), (-8.059122085571289, -4.0295610427856445, [-8.026668548583984, -0.03245353698730469]), (-8.35197639465332, -4.17598819732666, [-8.331880569458008, -0.0200958251953125]), (-8.618490219116211, -4.3092451095581055, [-8.592575073242188, -0.025915145874023438])]",124697433,roberta-base
A closet is a type of,furniture.,closet,furniture,56,"[(-5.667086601257324, -2.833543300628662, [-5.550370216369629, -0.11671638488769531]), (-5.208366394042969, -2.6041831970214844, [-5.178016662597656, -0.0303497314453125]), (-4.026752471923828, -2.013376235961914, [-3.9692554473876953, -0.05749702453613281]), (-6.024726867675781, -3.0123634338378906, [-5.944150924682617, -0.08057594299316406]), (-5.554750442504883, -2.7773752212524414, [-5.532014846801758, -0.022735595703125])]",124697433,roberta-base
A vase is a type of,furniture.,vase,furniture,57,"[(-3.617976188659668, -1.808988094329834, [-3.5865087509155273, -0.031467437744140625]), (-5.735085487365723, -2.8675427436828613, [-5.619723320007324, -0.11536216735839844]), (-7.042352676391602, -3.521176338195801, [-7.003055572509766, -0.03929710388183594]), (-6.011538505554199, -3.0057692527770996, [-5.985417366027832, -0.026121139526367188]), (-7.621415138244629, -3.8107075691223145, [-7.611458778381348, -0.00995635986328125])]",124697433,roberta-base
An ashtray is a type of,furniture.,ashtray,furniture,58,"[(-6.235651016235352, -3.117825508117676, [-6.227394104003906, -0.008256912231445312]), (-4.530675888061523, -2.2653379440307617, [-4.522138595581055, -0.00853729248046875]), (-6.690457344055176, -3.345228672027588, [-6.648184776306152, -0.04227256774902344]), (-6.8901166915893555, -3.4450583457946777, [-6.856450080871582, -0.03366661071777344]), (-5.244685173034668, -2.622342586517334, [-5.227805137634277, -0.016880035400390625])]",124697433,roberta-base
A fan is a type of,furniture.,fan,furniture,59,"[(-12.132672309875488, -6.066336154937744, [-11.838440895080566, -0.2942314147949219]), (-10.99068832397461, -5.495344161987305, [-10.971368789672852, -0.019319534301757812]), (-13.03526496887207, -6.517632484436035, [-12.983142852783203, -0.05212211608886719]), (-9.087482452392578, -4.543741226196289, [-9.07215690612793, -0.015325546264648438]), (-12.343008041381836, -6.171504020690918, [-12.320964813232422, -0.022043228149414062])]",124697433,roberta-base
A telephone is a type of,furniture.,telephone,furniture,60,"[(-9.732693672180176, -4.866346836090088, [-9.710555076599121, -0.022138595581054688]), (-6.609413146972656, -3.304706573486328, [-6.571664810180664, -0.03774833679199219]), (-7.670554161071777, -3.8352770805358887, [-7.664141654968262, -0.006412506103515625]), (-8.35850715637207, -4.179253578186035, [-8.294361114501953, -0.06414604187011719]), (-10.253519058227539, -5.1267595291137695, [-10.216499328613281, -0.03701972961425781])]",124697433,roberta-base
A gun is a,weapon.,gun,weapon,1,"[(-1.33587646484375, -0.667938232421875, [-1.3101882934570312, -0.02568817138671875]), (-3.4069948196411133, -1.7034974098205566, [-3.3697385787963867, -0.03725624084472656]), (-2.118480682373047, -1.0592403411865234, [-2.1060657501220703, -0.012414932250976562]), (-1.8427257537841797, -0.9213628768920898, [-1.791757583618164, -0.050968170166015625]), (-1.2159919738769531, -0.6079959869384766, [-1.1897945404052734, -0.026197433471679688])]",124697433,roberta-base
A pistol is a,weapon.,pistol,weapon,2,"[(-1.6801433563232422, -0.8400716781616211, [-1.651052474975586, -0.02909088134765625]), (-3.078310966491699, -1.5391554832458496, [-3.035210609436035, -0.04310035705566406]), (-1.9508533477783203, -0.9754266738891602, [-1.8875541687011719, -0.06329917907714844]), (-3.859067916870117, -1.9295339584350586, [-3.7927284240722656, -0.06633949279785156]), (-3.4546213150024414, -1.7273106575012207, [-3.32321834564209, -0.13140296936035156])]",124697433,roberta-base
A revolver is a,weapon.,revolver,weapon,3,"[(-1.697580337524414, -0.848790168762207, [-1.6159782409667969, -0.08160209655761719]), (-2.896294593811035, -1.4481472969055176, [-2.847628593444824, -0.04866600036621094]), (-2.5291624069213867, -1.2645812034606934, [-2.456526756286621, -0.07263565063476562]), (-3.9004220962524414, -1.9502110481262207, [-3.8792905807495117, -0.021131515502929688]), (-3.0287303924560547, -1.5143651962280273, [-3.005891799926758, -0.022838592529296875])]",124697433,roberta-base
A machine gun is a,weapon.,machine gun,weapon,4,"[(-1.8243942260742188, -0.9121971130371094, [-1.7817459106445312, -0.0426483154296875]), (-1.0061531066894531, -0.5030765533447266, [-0.9638919830322266, -0.04226112365722656]), (-1.2755680084228516, -0.6377840042114258, [-1.1007537841796875, -0.17481422424316406]), (-1.0910053253173828, -0.5455026626586914, [-1.0163860321044922, -0.07461929321289062]), (-2.4289941787719727, -1.2144970893859863, [-2.3835668563842773, -0.04542732238769531])]",124697433,roberta-base
A rifle is a,weapon.,rifle,weapon,5,"[(-2.0154876708984375, -1.0077438354492188, [-1.9841575622558594, -0.031330108642578125]), (-3.68609619140625, -1.843048095703125, [-3.663869857788086, -0.022226333618164062]), (-2.733043670654297, -1.3665218353271484, [-2.6953811645507812, -0.037662506103515625]), (-3.112973213195801, -1.5564866065979004, [-3.0923547744750977, -0.020618438720703125]), (-3.172273635864258, -1.586136817932129, [-3.1542396545410156, -0.018033981323242188])]",124697433,roberta-base
A switchblade is a,weapon.,switchblade,weapon,6,"[(-1.4438180923461914, -0.7219090461730957, [-1.3944425582885742, -0.04937553405761719]), (-3.0625295639038086, -1.5312647819519043, [-2.987969398498535, -0.07456016540527344]), (-2.2660293579101562, -1.1330146789550781, [-2.2067928314208984, -0.05923652648925781]), (-3.185145378112793, -1.5925726890563965, [-3.133112907409668, -0.052032470703125]), (-2.258418083190918, -1.129209041595459, [-2.1572961807250977, -0.10112190246582031])]",124697433,roberta-base
A knife is a,weapon.,knife,weapon,7,"[(-1.4889326095581055, -0.7444663047790527, [-1.4724550247192383, -0.016477584838867188]), (-1.0079975128173828, -0.5039987564086914, [-0.9392261505126953, -0.0687713623046875]), (-1.276468276977539, -0.6382341384887695, [-1.2441673278808594, -0.03230094909667969]), (-0.9371242523193359, -0.46856212615966797, [-0.9216136932373047, -0.01551055908203125]), (-0.8587303161621094, -0.4293651580810547, [-0.8319606781005859, -0.026769638061523438])]",124697433,roberta-base
A dagger is a,weapon.,dagger,weapon,8,"[(-2.0410165786743164, -1.0205082893371582, [-2.0193300247192383, -0.021686553955078125]), (-2.306997299194336, -1.153498649597168, [-2.244539260864258, -0.062458038330078125]), (-2.2708635330200195, -1.1354317665100098, [-2.239006996154785, -0.031856536865234375]), (-1.8498449325561523, -0.9249224662780762, [-1.833054542541504, -0.016790390014648438]), (-2.1123924255371094, -1.0561962127685547, [-2.008749008178711, -0.10364341735839844])]",124697433,roberta-base
A shotgun is a,weapon.,shotgun,weapon,9,"[(-2.2689743041992188, -1.1344871520996094, [-2.253398895263672, -0.015575408935546875]), (-1.6438827514648438, -0.8219413757324219, [-1.5915336608886719, -0.052349090576171875]), (-1.5413846969604492, -0.7706923484802246, [-1.4946718215942383, -0.04671287536621094]), (-2.0079498291015625, -1.0039749145507812, [-1.9006214141845703, -0.10732841491699219]), (-2.4487571716308594, -1.2243785858154297, [-2.428953170776367, -0.019804000854492188])]",124697433,roberta-base
A sword is a,weapon.,sword,weapon,10,"[(-2.1156558990478516, -1.0578279495239258, [-2.0818557739257812, -0.03380012512207031]), (-4.7933759689331055, -2.3966879844665527, [-4.69449520111084, -0.09888076782226562]), (-2.0703725814819336, -1.0351862907409668, [-2.023484230041504, -0.04688835144042969]), (-2.837113380432129, -1.4185566902160645, [-2.793585777282715, -0.04352760314941406]), (-2.531330108642578, -1.265665054321289, [-2.452495574951172, -0.07883453369140625])]",124697433,roberta-base
A bomb is a,weapon.,bomb,weapon,11,"[(-6.277115821838379, -3.1385579109191895, [-6.246737480163574, -0.030378341674804688]), (-4.042970657348633, -2.0214853286743164, [-4.003963470458984, -0.03900718688964844]), (-1.9509077072143555, -0.9754538536071777, [-1.923090934753418, -0.0278167724609375]), (-3.713515281677246, -1.856757640838623, [-3.6707963943481445, -0.04271888732910156]), (-4.387173652648926, -2.193586826324463, [-4.34500789642334, -0.04216575622558594])]",124697433,roberta-base
A hand grenade is a,weapon.,hand grenade,weapon,12,"[(-2.9238271713256836, -1.4619135856628418, [-2.838150978088379, -0.08567619323730469]), (-2.414351463317871, -1.2071757316589355, [-2.381625175476074, -0.032726287841796875]), (-5.6476898193359375, -2.8238449096679688, [-5.587207794189453, -0.060482025146484375]), (-2.253814697265625, -1.1269073486328125, [-2.1913223266601562, -0.06249237060546875]), (-2.6515493392944336, -1.3257746696472168, [-2.623955726623535, -0.027593612670898438])]",124697433,roberta-base
An atom bomb is a,weapon.,Atom bomb,weapon,13,"[(-5.070988655090332, -2.535494327545166, [-4.932229042053223, -0.13875961303710938]), (-5.217728614807129, -2.6088643074035645, [-5.1242780685424805, -0.09345054626464844]), (-3.976165771484375, -1.9880828857421875, [-3.637871742248535, -0.33829402923583984]), (-4.026423454284668, -2.013211727142334, [-3.937790870666504, -0.08863258361816406]), (-3.4733171463012695, -1.7366585731506348, [-3.28243350982666, -0.19088363647460938])]",124697433,roberta-base
A bayonet is a,weapon.,bayonet,weapon,14,"[(-2.6142730712890625, -1.3071365356445312, [-2.5485458374023438, -0.06572723388671875]), (-3.5212345123291016, -1.7606172561645508, [-3.3758773803710938, -0.1453571319580078]), (-5.623957633972168, -2.811978816986084, [-5.578106880187988, -0.04585075378417969]), (-2.619584083557129, -1.3097920417785645, [-2.564419746398926, -0.055164337158203125]), (-2.79302978515625, -1.396514892578125, [-2.7026824951171875, -0.0903472900390625])]",124697433,roberta-base
A spear is a,weapon.,spear,weapon,15,"[(-2.8613662719726562, -1.4306831359863281, [-2.8248653411865234, -0.03650093078613281]), (-2.1355018615722656, -1.0677509307861328, [-2.0506343841552734, -0.08486747741699219]), (-2.280123710632324, -1.140061855316162, [-2.23641300201416, -0.04371070861816406]), (-1.9673280715942383, -0.9836640357971191, [-1.9376649856567383, -0.0296630859375]), (-3.020832061767578, -1.510416030883789, [-2.9974288940429688, -0.023403167724609375])]",124697433,roberta-base
A bazooka is a,weapon.,bazooka,weapon,16,"[(-7.70057487487793, -3.850287437438965, [-7.403850555419922, -0.2967243194580078]), (-5.879682540893555, -2.9398412704467773, [-5.770345687866211, -0.10933685302734375]), (-7.2998046875, -3.64990234375, [-6.780479431152344, -0.5193252563476562]), (-7.992644309997559, -3.9963221549987793, [-7.895045280456543, -0.09759902954101562]), (-7.81902551651001, -3.909512758255005, [-7.6734795570373535, -0.14554595947265625])]",124697433,roberta-base
