preamble,stimulus,item,category,rank,"score (sum, mean, [list)",params,model
A mortar is a,weapon.,mortar,weapon,24,"(-2.5897951126098633, -1.2948975563049316, [-2.423990249633789, -0.16580486297607422])",66985530,distilbert-base-uncased
An arrow is a,weapon.,arrow,weapon,25,"(-2.2301692962646484, -1.1150846481323242, [-2.0339126586914062, -0.1962566375732422])",66985530,distilbert-base-uncased
A blackjack is a,weapon.,blackjack,weapon,26,"(-6.178333282470703, -3.0891666412353516, [-6.040785789489746, -0.13754749298095703])",66985530,distilbert-base-uncased
A tank is a,weapon.,tank,weapon,27,"(-4.529463768005371, -2.2647318840026855, [-4.345033645629883, -0.18443012237548828])",66985530,distilbert-base-uncased
Teargas is a,weapon.,teargas,weapon,28,"(-10.18710994720459, -5.093554973602295, [-9.946531295776367, -0.24057865142822266])",66985530,distilbert-base-uncased
A missile is a,weapon.,missile,weapon,29,"(-1.9987335205078125, -0.9993667602539062, [-1.8295116424560547, -0.1692218780517578])",66985530,distilbert-base-uncased
A whip is a,weapon.,whip,weapon,30,"(-3.7857275009155273, -1.8928637504577637, [-3.555521011352539, -0.23020648956298828])",66985530,distilbert-base-uncased
An ice pick is a,weapon.,ice pick,weapon,31,"(-2.85025691986084, -1.42512845993042, [-2.663640022277832, -0.1866168975830078])",66985530,distilbert-base-uncased
A hatchet is a,weapon.,hatchet,weapon,32,"(-4.127131462097168, -2.063565731048584, [-3.9277124404907227, -0.1994190216064453])",66985530,distilbert-base-uncased
A slingshot is a,weapon.,slingshot,weapon,33,"(-2.1039552688598633, -1.0519776344299316, [-1.9204177856445312, -0.18353748321533203])",66985530,distilbert-base-uncased
A fist is a,weapon.,fist,weapon,34,"(-2.605405807495117, -1.3027029037475586, [-2.3831558227539062, -0.22224998474121094])",66985530,distilbert-base-uncased
An axe is a,weapon.,axe,weapon,35,"(-0.9609460830688477, -0.48047304153442383, [-0.7387475967407227, -0.222198486328125])",66985530,distilbert-base-uncased
A bow is a,weapon.,bow,weapon,36,"(-2.261890411376953, -1.1309452056884766, [-2.0632734298706055, -0.19861698150634766])",66985530,distilbert-base-uncased
A razor is a,weapon.,razor,weapon,37,"(-4.654107093811035, -2.3270535469055176, [-4.470879554748535, -0.1832275390625])",66985530,distilbert-base-uncased
A razor blade is a,weapon.,razor blade,weapon,38,"(-3.074295997619629, -1.5371479988098145, [-2.9460906982421875, -0.1282052993774414])",66985530,distilbert-base-uncased
A rocket is a,weapon.,rocket,weapon,39,"(-3.499143600463867, -1.7495718002319336, [-3.354949951171875, -0.1441936492919922])",66985530,distilbert-base-uncased
A judo is a,weapon.,judo,weapon,40,"(-4.66151237487793, -2.330756187438965, [-4.444258689880371, -0.2172536849975586])",66985530,distilbert-base-uncased
A stick is a,weapon.,stick,weapon,41,"(-2.6269454956054688, -1.3134727478027344, [-2.3937273025512695, -0.23321819305419922])",66985530,distilbert-base-uncased
A poison is a,weapon.,poison,weapon,42,"(-4.397366523742676, -2.198683261871338, [-4.109597206115723, -0.2877693176269531])",66985530,distilbert-base-uncased
A rock is a,weapon.,rock,weapon,43,"(-5.987687110900879, -2.9938435554504395, [-5.732694625854492, -0.2549924850463867])",66985530,distilbert-base-uncased
A stone is a,weapon.,stone,weapon,44,"(-5.2855634689331055, -2.6427817344665527, [-5.045732498168945, -0.23983097076416016])",66985530,distilbert-base-uncased
Gas is a,weapon.,gas,weapon,45,"(-5.524508953094482, -2.762254476547241, [-5.323106288909912, -0.2014026641845703])",66985530,distilbert-base-uncased
A chain is a,weapon.,chain,weapon,46,"(-6.968277454376221, -3.4841387271881104, [-6.7132649421691895, -0.25501251220703125])",66985530,distilbert-base-uncased
A scissor is a,weapon.,scissor,weapon,47,"(-2.857754707336426, -1.428877353668213, [-2.6128854751586914, -0.24486923217773438])",66985530,distilbert-base-uncased
A brick is a,weapon.,brick,weapon,48,"(-6.607777118682861, -3.3038885593414307, [-6.389526844024658, -0.21825027465820312])",66985530,distilbert-base-uncased
A pitchfork is a,weapon.,pitchfork,weapon,49,"(-3.519216537475586, -1.759608268737793, [-3.318192481994629, -0.20102405548095703])",66985530,distilbert-base-uncased
A hammer is a,weapon.,hammer,weapon,50,"(-3.1216001510620117, -1.5608000755310059, [-2.8854875564575195, -0.2361125946044922])",66985530,distilbert-base-uncased
A word is a,weapon.,word,weapon,51,"(-7.6562933921813965, -3.8281466960906982, [-7.1502909660339355, -0.5060024261474609])",66985530,distilbert-base-uncased
A hand is a,weapon.,hand,weapon,52,"(-3.5728607177734375, -1.7864303588867188, [-3.2477216720581055, -0.32513904571533203])",66985530,distilbert-base-uncased
A pipe is a,weapon.,pipe,weapon,53,"(-5.742711067199707, -2.8713555335998535, [-5.589113235473633, -0.15359783172607422])",66985530,distilbert-base-uncased
A rope is a,weapon.,rope,weapon,54,"(-5.470088958740234, -2.735044479370117, [-5.260882377624512, -0.20920658111572266])",66985530,distilbert-base-uncased
An airplane is a,weapon.,airplane,weapon,55,"(-5.005913257598877, -2.5029566287994385, [-4.795802593231201, -0.21011066436767578])",66985530,distilbert-base-uncased
A foot is a,weapon.,foot,weapon,56,"(-3.9535183906555176, -1.9767591953277588, [-3.730985164642334, -0.2225332260131836])",66985530,distilbert-base-uncased
A car is a,weapon.,car,weapon,57,"(-5.267895221710205, -2.6339476108551025, [-4.996095180511475, -0.27180004119873047])",66985530,distilbert-base-uncased
A screwdriver is a,weapon.,screwdriver,weapon,58,"(-4.317139625549316, -2.158569812774658, [-4.190952301025391, -0.12618732452392578])",66985530,distilbert-base-uncased
Glass is a,weapon.,glass,weapon,59,"(-5.290735244750977, -2.6453676223754883, [-5.086310386657715, -0.20442485809326172])",66985530,distilbert-base-uncased
A shoe is a,weapon.,shoe,weapon,60,"(-5.45399284362793, -2.726996421813965, [-5.209521293640137, -0.24447154998779297])",66985530,distilbert-base-uncased
