preamble,stimulus,item,category,rank,"score (sum, mean, [list)",params,model
A wagon is a,vehicle.,wagon,vehicle,25,"[(-1.6148300170898438, -0.8074150085449219, [-1.5593910217285156, -0.055438995361328125]), (-1.2961492538452148, -0.6480746269226074, [-1.2262639999389648, -0.06988525390625]), (-1.7984848022460938, -0.8992424011230469, [-1.7847671508789062, -0.0137176513671875]), (-3.164362907409668, -1.582181453704834, [-3.146082878112793, -0.018280029296875]), (-2.101318359375, -1.0506591796875, [-2.012319564819336, -0.08899879455566406])]",335174458,bert-large-uncased
A subway is a,vehicle.,subway,vehicle,26,"[(-5.9350666999816895, -2.9675333499908447, [-5.853542804718018, -0.08152389526367188]), (-6.382547855377197, -3.1912739276885986, [-6.346142292022705, -0.03640556335449219]), (-3.954319953918457, -1.9771599769592285, [-3.8936052322387695, -0.0607147216796875]), (-4.964998245239258, -2.482499122619629, [-4.621519088745117, -0.3434791564941406]), (-6.987270355224609, -3.4936351776123047, [-6.8073883056640625, -0.17988204956054688])]",335174458,bert-large-uncased
A trailer is a,vehicle.,trailer,vehicle,27,"[(-4.959356784820557, -2.4796783924102783, [-4.905153751373291, -0.054203033447265625]), (-1.4352607727050781, -0.7176303863525391, [-1.364511489868164, -0.07074928283691406]), (-3.6315927505493164, -1.8157963752746582, [-3.6228456497192383, -0.008747100830078125]), (-4.106594085693359, -2.0532970428466797, [-4.037370681762695, -0.06922340393066406]), (-3.6559085845947266, -1.8279542922973633, [-3.6143646240234375, -0.04154396057128906])]",335174458,bert-large-uncased
A cart is a,vehicle.,cart,vehicle,28,"[(-1.799891471862793, -0.8999457359313965, [-1.762465476989746, -0.037425994873046875]), (-1.778172492980957, -0.8890862464904785, [-1.6628389358520508, -0.11533355712890625]), (-2.49703311920166, -1.24851655960083, [-2.395167350769043, -0.10186576843261719]), (-2.2176809310913086, -1.1088404655456543, [-2.1301355361938477, -0.08754539489746094]), (-2.069753646850586, -1.034876823425293, [-2.040281295776367, -0.02947235107421875])]",335174458,bert-large-uncased
A wheelchair is a,vehicle.,wheelchair,vehicle,29,"[(-4.2475504875183105, -2.1237752437591553, [-4.208041667938232, -0.039508819580078125]), (-3.066232681274414, -1.533116340637207, [-3.0357322692871094, -0.030500411987304688]), (-3.748676300048828, -1.874338150024414, [-3.7168350219726562, -0.031841278076171875]), (-3.2777652740478516, -1.6388826370239258, [-3.2165393829345703, -0.06122589111328125]), (-3.625072479248047, -1.8125362396240234, [-3.6069984436035156, -0.01807403564453125])]",335174458,bert-large-uncased
A yacht is a,vehicle.,yacht,vehicle,30,"[(-6.316032409667969, -3.1580162048339844, [-6.236408233642578, -0.07962417602539062]), (-6.151288986206055, -3.0756444931030273, [-6.006004333496094, -0.14528465270996094]), (-4.0484619140625, -2.02423095703125, [-3.9345149993896484, -0.11394691467285156]), (-5.291085720062256, -2.645542860031128, [-4.9732279777526855, -0.3178577423095703]), (-5.40583610534668, -2.70291805267334, [-5.309192657470703, -0.09664344787597656])]",335174458,bert-large-uncased
A tank is a,vehicle.,tank,vehicle,31,"[(-4.434841156005859, -2.2174205780029297, [-4.384332656860352, -0.05050849914550781]), (-2.1187820434570312, -1.0593910217285156, [-2.0949344635009766, -0.023847579956054688]), (-2.812657356262207, -1.4063286781311035, [-2.7993288040161133, -0.01332855224609375]), (-2.540964126586914, -1.270482063293457, [-2.0139026641845703, -0.5270614624023438]), (-4.984769821166992, -2.492384910583496, [-4.826314926147461, -0.15845489501953125])]",335174458,bert-large-uncased
A go-cart is a,vehicle.,go-cart,vehicle,32,"[(-3.95111083984375, -1.975555419921875, [-3.9149341583251953, -0.03617668151855469]), (-3.0781850814819336, -1.5390925407409668, [-2.7808847427368164, -0.2973003387451172]), (-2.529505729675293, -1.2647528648376465, [-2.4858007431030273, -0.043704986572265625]), (-2.5098876953125, -1.25494384765625, [-2.4738616943359375, -0.0360260009765625]), (-2.0336809158325195, -1.0168404579162598, [-1.987624168395996, -0.04605674743652344])]",335174458,bert-large-uncased
A rowboat is a,vehicle.,rowboat,vehicle,33,"[(-5.209867477416992, -2.604933738708496, [-5.103427886962891, -0.10643959045410156]), (-4.603244781494141, -2.3016223907470703, [-4.551210403442383, -0.05203437805175781]), (-5.848361015319824, -2.924180507659912, [-5.739977836608887, -0.1083831787109375]), (-5.594949722290039, -2.7974748611450195, [-5.551191329956055, -0.043758392333984375]), (-6.354961395263672, -3.177480697631836, [-6.226032257080078, -0.12892913818359375])]",335174458,bert-large-uncased
A dogsled is a,vehicle.,dogsled,vehicle,34,"[(-5.945374011993408, -2.972687005996704, [-5.895884037017822, -0.04948997497558594]), (-6.605421543121338, -3.302710771560669, [-6.561741352081299, -0.04368019104003906]), (-6.632587909698486, -3.316293954849243, [-6.558374881744385, -0.07421302795410156]), (-7.791373252868652, -3.895686626434326, [-7.744063377380371, -0.04730987548828125]), (-7.110719680786133, -3.5553598403930664, [-7.046003341674805, -0.06471633911132812])]",335174458,bert-large-uncased
A tricycle is a,vehicle.,tricycle,vehicle,35,"[(-4.022583961486816, -2.011291980743408, [-3.96810245513916, -0.05448150634765625]), (-5.139209747314453, -2.5696048736572266, [-5.127727508544922, -0.01148223876953125]), (-4.462209701538086, -2.231104850769043, [-4.416406631469727, -0.045803070068359375]), (-6.509214878082275, -3.2546074390411377, [-6.486542224884033, -0.022672653198242188]), (-3.830357551574707, -1.9151787757873535, [-3.7948293685913086, -0.03552818298339844])]",335174458,bert-large-uncased
A canoe is a,vehicle.,canoe,vehicle,36,"[(-4.973630428314209, -2.4868152141571045, [-4.687133312225342, -0.2864971160888672]), (-5.661720275878906, -2.830860137939453, [-5.513526916503906, -0.148193359375]), (-3.8528594970703125, -1.9264297485351562, [-3.6808338165283203, -0.1720256805419922]), (-2.9336042404174805, -1.4668021202087402, [-2.740658760070801, -0.1929454803466797]), (-4.886078834533691, -2.4430394172668457, [-4.796595573425293, -0.08948326110839844])]",335174458,bert-large-uncased
A raft is a,vehicle.,raft,vehicle,37,"[(-4.594305038452148, -2.297152519226074, [-4.537336349487305, -0.05696868896484375]), (-5.605047225952148, -2.802523612976074, [-5.550924301147461, -0.0541229248046875]), (-6.413204669952393, -3.2066023349761963, [-6.321991443634033, -0.09121322631835938]), (-7.28503942489624, -3.64251971244812, [-7.208978176116943, -0.07606124877929688]), (-6.379591941833496, -3.189795970916748, [-6.325440406799316, -0.05415153503417969])]",335174458,bert-large-uncased
A submarine is a,vehicle.,submarine,vehicle,38,"[(-5.3788604736328125, -2.6894302368164062, [-5.28856086730957, -0.09029960632324219]), (-8.035583972930908, -4.017791986465454, [-7.926962375640869, -0.10862159729003906]), (-7.937132835388184, -3.968566417694092, [-7.876461982727051, -0.06067085266113281]), (-5.051753044128418, -2.525876522064209, [-4.881760597229004, -0.16999244689941406]), (-5.807637691497803, -2.9038188457489014, [-5.704284191131592, -0.10335350036621094])]",335174458,bert-large-uncased
A sled is a,vehicle.,sled,vehicle,39,"[(-1.9542951583862305, -0.9771475791931152, [-1.5801458358764648, -0.3741493225097656]), (-2.6676549911499023, -1.3338274955749512, [-2.6344900131225586, -0.03316497802734375]), (-2.7215213775634766, -1.3607606887817383, [-2.6879501342773438, -0.03357124328613281]), (-3.194668769836426, -1.597334384918213, [-3.0571508407592773, -0.13751792907714844]), (-2.6121902465820312, -1.3060951232910156, [-2.5050182342529297, -0.10717201232910156])]",335174458,bert-large-uncased
A horse is a,vehicle.,horse,vehicle,40,"[(-5.684935092926025, -2.8424675464630127, [-5.479597568511963, -0.2053375244140625]), (-4.443614959716797, -2.2218074798583984, [-4.335088729858398, -0.10852622985839844]), (-5.054693222045898, -2.527346611022949, [-4.868185043334961, -0.1865081787109375]), (-4.331398963928223, -2.1656994819641113, [-4.159440040588379, -0.17195892333984375]), (-5.063549518585205, -2.5317747592926025, [-4.961391925811768, -0.1021575927734375])]",335174458,bert-large-uncased
A rocket is a,vehicle.,rocket,vehicle,41,"[(-3.9485740661621094, -1.9742870330810547, [-3.8444652557373047, -0.10410881042480469]), (-6.098320007324219, -3.0491600036621094, [-6.062929153442383, -0.03539085388183594]), (-4.24808406829834, -2.12404203414917, [-4.135260581970215, -0.112823486328125]), (-4.913063049316406, -2.456531524658203, [-4.875541687011719, -0.0375213623046875]), (-3.5210914611816406, -1.7605457305908203, [-3.4900379180908203, -0.031053543090820312])]",335174458,bert-large-uncased
A blimp is a,vehicle.,blimp,vehicle,42,"[(-3.571011543273926, -1.785505771636963, [-3.52487850189209, -0.04613304138183594]), (-5.156339168548584, -2.578169584274292, [-5.125258922576904, -0.031080245971679688]), (-6.495351791381836, -3.247675895690918, [-6.371822357177734, -0.12352943420410156]), (-4.989211082458496, -2.494605541229248, [-4.91542911529541, -0.07378196716308594]), (-5.032959938049316, -2.516479969024658, [-4.948990821838379, -0.0839691162109375])]",335174458,bert-large-uncased
A skate is a,vehicle.,skate,vehicle,43,"[(-4.975845813751221, -2.4879229068756104, [-4.839754581451416, -0.1360912322998047]), (-6.38549280166626, -3.19274640083313, [-6.133192539215088, -0.2523002624511719]), (-5.8820648193359375, -2.9410324096679688, [-5.408638000488281, -0.47342681884765625]), (-5.634425640106201, -2.8172128200531006, [-5.506358623504639, -0.1280670166015625]), (-4.949479579925537, -2.4747397899627686, [-4.906413555145264, -0.04306602478027344])]",335174458,bert-large-uncased
A camel is a,vehicle.,camel,vehicle,44,"[(-7.489284038543701, -3.7446420192718506, [-7.434289455413818, -0.05499458312988281]), (-8.364665985107422, -4.182332992553711, [-8.314220428466797, -0.050445556640625]), (-9.916170120239258, -4.958085060119629, [-9.722131729125977, -0.19403839111328125]), (-7.617720603942871, -3.8088603019714355, [-7.426119804382324, -0.19160079956054688]), (-7.835374355316162, -3.917687177658081, [-7.765258312225342, -0.07011604309082031])]",335174458,bert-large-uncased
Feet are,vehicles.,feet,vehicle,45,"[(-11.279474258422852, -5.639737129211426, [-11.1273193359375, -0.15215492248535156]), (-11.11619758605957, -5.558098793029785, [-10.767915725708008, -0.3482818603515625]), (-10.619230270385742, -5.309615135192871, [-10.348434448242188, -0.2707958221435547]), (-11.841878890991211, -5.9209394454956055, [-11.63900375366211, -0.20287513732910156]), (-11.57969856262207, -5.789849281311035, [-11.4503173828125, -0.1293811798095703])]",335174458,bert-large-uncased
A ski is a,vehicle.,ski,vehicle,46,"[(-4.820585250854492, -2.410292625427246, [-4.751340866088867, -0.069244384765625]), (-3.2289676666259766, -1.6144838333129883, [-3.1814327239990234, -0.047534942626953125]), (-4.393658638000488, -2.196829319000244, [-4.346560478210449, -0.04709815979003906]), (-5.1151885986328125, -2.5575942993164062, [-5.0830841064453125, -0.0321044921875]), (-4.659271717071533, -2.3296358585357666, [-4.58916711807251, -0.07010459899902344])]",335174458,bert-large-uncased
A skateboard is a,vehicle.,skateboard,vehicle,47,"[(-4.23492431640625, -2.117462158203125, [-4.205766677856445, -0.029157638549804688]), (-5.008420467376709, -2.5042102336883545, [-4.939857006072998, -0.06856346130371094]), (-4.085306167602539, -2.0426530838012695, [-4.005153656005859, -0.08015251159667969]), (-5.248430252075195, -2.6242151260375977, [-5.187519073486328, -0.06091117858886719]), (-5.191636085510254, -2.595818042755127, [-5.029145240783691, -0.1624908447265625])]",335174458,bert-large-uncased
A wheelbarrow is a,vehicle.,wheelbarrow,vehicle,48,"[(-5.230722427368164, -2.615361213684082, [-5.210361480712891, -0.020360946655273438]), (-3.4846343994140625, -1.7423171997070312, [-3.412067413330078, -0.07256698608398438]), (-4.826323509216309, -2.4131617546081543, [-4.7593183517456055, -0.06700515747070312]), (-5.850971221923828, -2.925485610961914, [-5.7191162109375, -0.13185501098632812]), (-5.8164567947387695, -2.9082283973693848, [-5.789778709411621, -0.026678085327148438])]",335174458,bert-large-uncased
A surfboard is a,vehicle.,surfboard,vehicle,49,"[(-6.652967929840088, -3.326483964920044, [-6.576355457305908, -0.07661247253417969]), (-5.8976006507873535, -2.9488003253936768, [-5.828005313873291, -0.0695953369140625]), (-5.56864595413208, -2.78432297706604, [-5.4901814460754395, -0.07846450805664062]), (-5.675333023071289, -2.8376665115356445, [-5.610359191894531, -0.06497383117675781]), (-5.774656772613525, -2.8873283863067627, [-5.707373142242432, -0.06728363037109375])]",335174458,bert-large-uncased
An elevator is a,vehicle.,elevator,vehicle,50,"[(-5.243717193603516, -2.621858596801758, [-5.167428970336914, -0.07628822326660156]), (-5.908744812011719, -2.9543724060058594, [-5.848930358886719, -0.059814453125]), (-4.139095783233643, -2.0695478916168213, [-4.079639911651611, -0.05945587158203125]), (-5.796865940093994, -2.898432970046997, [-5.717991352081299, -0.07887458801269531]), (-3.6318531036376953, -1.8159265518188477, [-3.539783477783203, -0.09206962585449219])]",335174458,bert-large-uncased
A chair is a type of,furniture.,chair,furniture,1,"[(-3.297919273376465, -1.6489596366882324, [-3.2899675369262695, -0.007951736450195312]), (-2.488077163696289, -1.2440385818481445, [-2.485607147216797, -0.0024700164794921875]), (-2.25899600982666, -1.12949800491333, [-2.2558393478393555, -0.0031566619873046875]), (-2.9808130264282227, -1.4904065132141113, [-2.9752607345581055, -0.0055522918701171875]), (-3.198598861694336, -1.599299430847168, [-3.1850719451904297, -0.01352691650390625])]",335174458,bert-large-uncased
A sofa is a type of,furniture.,sofa,furniture,2,"[(-1.0808134078979492, -0.5404067039489746, [-1.0718717575073242, -0.008941650390625]), (-1.5853805541992188, -0.7926902770996094, [-1.5785865783691406, -0.006793975830078125]), (-0.6207542419433594, -0.3103771209716797, [-0.6185321807861328, -0.0022220611572265625]), (-1.3085527420043945, -0.6542763710021973, [-1.3048830032348633, -0.00366973876953125]), (-3.070145606994629, -1.5350728034973145, [-3.0629072189331055, -0.0072383880615234375])]",335174458,bert-large-uncased
A couch is a type of,furniture.,couch,furniture,3,"[(-1.716348648071289, -0.8581743240356445, [-1.7133979797363281, -0.0029506683349609375]), (-2.3124351501464844, -1.1562175750732422, [-2.304471969604492, -0.007963180541992188]), (-2.4952545166015625, -1.2476272583007812, [-2.491544723510742, -0.0037097930908203125]), (-2.274311065673828, -1.137155532836914, [-2.2723770141601562, -0.001934051513671875]), (-1.6570920944213867, -0.8285460472106934, [-1.6415166854858398, -0.015575408935546875])]",335174458,bert-large-uncased
A table is a type of,furniture.,table,furniture,4,"[(-5.494324207305908, -2.747162103652954, [-5.480183124542236, -0.014141082763671875]), (-4.862724304199219, -2.4313621520996094, [-4.839029312133789, -0.023694992065429688]), (-5.036774158477783, -2.5183870792388916, [-5.035400867462158, -0.001373291015625]), (-3.4871387481689453, -1.7435693740844727, [-3.4864063262939453, -0.000732421875]), (-4.307217597961426, -2.153608798980713, [-4.297514915466309, -0.009702682495117188])]",335174458,bert-large-uncased
An easy chair is a type of,furniture.,easy chair,furniture,5,"[(-4.486257553100586, -2.243128776550293, [-4.480501174926758, -0.005756378173828125]), (-5.602685928344727, -2.8013429641723633, [-5.588598251342773, -0.014087677001953125]), (-4.9632110595703125, -2.4816055297851562, [-4.952177047729492, -0.011034011840820312]), (-3.2619428634643555, -1.6309714317321777, [-3.251498222351074, -0.01044464111328125]), (-3.560715675354004, -1.780357837677002, [-3.5524473190307617, -0.008268356323242188])]",335174458,bert-large-uncased
A dresser is a type of,furniture.,dresser,furniture,6,"[(-3.0590171813964844, -1.5295085906982422, [-3.055906295776367, -0.0031108856201171875]), (-3.21677303314209, -1.608386516571045, [-3.210026741027832, -0.0067462921142578125]), (-2.2849626541137695, -1.1424813270568848, [-2.2812795639038086, -0.0036830902099609375]), (-2.667384147644043, -1.3336920738220215, [-2.6614274978637695, -0.0059566497802734375]), (-2.7314538955688477, -1.3657269477844238, [-2.7288732528686523, -0.0025806427001953125])]",335174458,bert-large-uncased
A rocking chair is a type of,furniture.,rocking chair,furniture,7,"[(-2.393397331237793, -1.1966986656188965, [-2.3752260208129883, -0.018171310424804688]), (-3.3417530059814453, -1.6708765029907227, [-3.3409805297851562, -0.0007724761962890625]), (-2.622570037841797, -1.3112850189208984, [-2.618986129760742, -0.0035839080810546875]), (-1.5899152755737305, -0.7949576377868652, [-1.575984001159668, -0.0139312744140625]), (-2.977240562438965, -1.4886202812194824, [-2.9695043563842773, -0.0077362060546875])]",335174458,bert-large-uncased
A coffee table is a type of,furniture.,coffee table,furniture,8,"[(-2.025559425354004, -1.012779712677002, [-2.01369571685791, -0.01186370849609375]), (-2.034473419189453, -1.0172367095947266, [-2.029020309448242, -0.0054531097412109375]), (-2.4084253311157227, -1.2042126655578613, [-2.4010190963745117, -0.0074062347412109375]), (-2.358713150024414, -1.179356575012207, [-2.3517398834228516, -0.0069732666015625]), (-3.199477195739746, -1.599738597869873, [-3.179295539855957, -0.020181655883789062])]",335174458,bert-large-uncased
A rocker is a type of,furniture.,rocker,furniture,9,"[(-5.5411696434021, -2.77058482170105, [-5.539796352386475, -0.001373291015625]), (-6.058701515197754, -3.029350757598877, [-6.041525840759277, -0.017175674438476562]), (-4.855029106140137, -2.4275145530700684, [-4.844489097595215, -0.010540008544921875]), (-5.439983367919922, -2.719991683959961, [-5.427898406982422, -0.0120849609375]), (-4.913360118865967, -2.4566800594329834, [-4.900166988372803, -0.013193130493164062])]",335174458,bert-large-uncased
A love seat is a type of,furniture.,love seat,furniture,10,"[(-3.2755250930786133, -1.6377625465393066, [-3.268315315246582, -0.00720977783203125]), (-3.630016326904297, -1.8150081634521484, [-3.623189926147461, -0.0068264007568359375]), (-3.2450056076049805, -1.6225028038024902, [-3.2404184341430664, -0.0045871734619140625]), (-3.629044532775879, -1.8145222663879395, [-3.6236257553100586, -0.0054187774658203125]), (-2.9409027099609375, -1.4704513549804688, [-2.937509536743164, -0.0033931732177734375])]",335174458,bert-large-uncased
A chest of drawers is a,furniture.,chest of drawers,furniture,11,"[(-8.323969841003418, -4.161984920501709, [-8.126297950744629, -0.19767189025878906]), (-8.882827758789062, -4.441413879394531, [-8.817123413085938, -0.065704345703125]), (-7.3703789710998535, -3.6851894855499268, [-7.297928333282471, -0.07245063781738281]), (-7.95314359664917, -3.976571798324585, [-7.889613628387451, -0.06352996826171875]), (-8.77653694152832, -4.38826847076416, [-8.711776733398438, -0.06476020812988281])]",335174458,bert-large-uncased
A desk is a type of,furniture.,desk,furniture,12,"[(-2.8797683715820312, -1.4398841857910156, [-2.8748855590820312, -0.0048828125]), (-1.6432037353515625, -0.8216018676757812, [-1.6407718658447266, -0.0024318695068359375]), (-2.6198482513427734, -1.3099241256713867, [-2.617696762084961, -0.0021514892578125]), (-1.9403419494628906, -0.9701709747314453, [-1.931854248046875, -0.008487701416015625]), (-3.671261787414551, -1.8356308937072754, [-3.665776252746582, -0.00548553466796875])]",335174458,bert-large-uncased
A bed is a type of,furniture.,bed,furniture,13,"[(-2.000490188598633, -1.0002450942993164, [-1.9926738739013672, -0.007816314697265625]), (-1.3941984176635742, -0.6970992088317871, [-1.373093605041504, -0.021104812622070312]), (-3.0734682083129883, -1.5367341041564941, [-3.067511558532715, -0.0059566497802734375]), (-2.3501930236816406, -1.1750965118408203, [-2.342090606689453, -0.0081024169921875]), (-2.0474109649658203, -1.0237054824829102, [-2.0419960021972656, -0.0054149627685546875])]",335174458,bert-large-uncased
A bureau is a type of,furniture.,bureau,furniture,14,"[(-6.543254375457764, -3.271627187728882, [-6.53467321395874, -0.008581161499023438]), (-6.213653564453125, -3.1068267822265625, [-6.210296630859375, -0.00335693359375]), (-4.869903087615967, -2.4349515438079834, [-4.8645548820495605, -0.00534820556640625]), (-5.102244853973389, -2.5511224269866943, [-5.096839427947998, -0.005405426025390625]), (-6.106923580169678, -3.053461790084839, [-6.095153331756592, -0.011770248413085938])]",335174458,bert-large-uncased
A davenport is a type of,furniture.,davenport,furniture,15,"[(-5.336306571960449, -2.6681532859802246, [-5.329070091247559, -0.007236480712890625]), (-6.749776363372803, -3.3748881816864014, [-6.742709636688232, -0.0070667266845703125]), (-6.5392937660217285, -3.2696468830108643, [-6.533335208892822, -0.00595855712890625]), (-5.735255718231201, -2.8676278591156006, [-5.72498083114624, -0.010274887084960938]), (-4.821961402893066, -2.410980701446533, [-4.816105842590332, -0.005855560302734375])]",335174458,bert-large-uncased
An end table is a type of,furniture.,end table,furniture,16,"[(-4.355642318725586, -2.177821159362793, [-4.351865768432617, -0.00377655029296875]), (-8.454080581665039, -4.2270402908325195, [-8.450521469116211, -0.003559112548828125]), (-7.4761247634887695, -3.7380623817443848, [-7.467511177062988, -0.00861358642578125]), (-8.960334777832031, -4.480167388916016, [-8.953737258911133, -0.0065975189208984375]), (-10.159688949584961, -5.0798444747924805, [-10.157316207885742, -0.00237274169921875])]",335174458,bert-large-uncased
A divan is a type of,furniture.,divan,furniture,17,"[(-5.371027946472168, -2.685513973236084, [-5.366009712219238, -0.0050182342529296875]), (-3.797018051147461, -1.8985090255737305, [-3.7906646728515625, -0.0063533782958984375]), (-4.505422115325928, -2.252711057662964, [-4.503493785858154, -0.0019283294677734375]), (-2.9174280166625977, -1.4587140083312988, [-2.912644386291504, -0.00478363037109375]), (-5.0969157218933105, -2.5484578609466553, [-5.0854105949401855, -0.011505126953125])]",335174458,bert-large-uncased
A night table is a type of,furniture.,night table,furniture,18,"[(-3.9353713989257812, -1.9676856994628906, [-3.9325008392333984, -0.0028705596923828125]), (-3.365311622619629, -1.6826558113098145, [-3.358330726623535, -0.00698089599609375]), (-2.724123001098633, -1.3620615005493164, [-2.7131881713867188, -0.010934829711914062]), (-4.027982711791992, -2.013991355895996, [-4.013410568237305, -0.0145721435546875]), (-3.2770729064941406, -1.6385364532470703, [-3.2746238708496094, -0.00244903564453125])]",335174458,bert-large-uncased
A chest is a type of,furniture.,chest,furniture,19,"[(-3.3892908096313477, -1.6946454048156738, [-3.38260555267334, -0.0066852569580078125]), (-3.5408802032470703, -1.7704401016235352, [-3.533102035522461, -0.007778167724609375]), (-3.7453956604003906, -1.8726978302001953, [-3.7386856079101562, -0.006710052490234375]), (-5.4798431396484375, -2.7399215698242188, [-5.471187591552734, -0.008655548095703125]), (-3.7123780250549316, -1.8561890125274658, [-3.6820130348205566, -0.030364990234375])]",335174458,bert-large-uncased
A cedar chest is a type of,furniture.,cedar chest,furniture,20,"[(-6.5116047859191895, -3.2558023929595947, [-6.507120609283447, -0.0044841766357421875]), (-8.816610336303711, -4.4083051681518555, [-8.806940078735352, -0.009670257568359375]), (-4.192563056945801, -2.0962815284729004, [-4.184597969055176, -0.007965087890625]), (-5.396308898925781, -2.6981544494628906, [-5.390968322753906, -0.005340576171875]), (-5.633192539215088, -2.816596269607544, [-5.628878116607666, -0.004314422607421875])]",335174458,bert-large-uncased
A vanity is a type of,furniture.,vanity,furniture,21,"[(-6.653968811035156, -3.326984405517578, [-6.6389007568359375, -0.01506805419921875]), (-5.337717056274414, -2.668858528137207, [-5.324058532714844, -0.013658523559570312]), (-4.904478549957275, -2.4522392749786377, [-4.895960330963135, -0.008518218994140625]), (-5.664858341217041, -2.8324291706085205, [-5.637178897857666, -0.027679443359375]), (-5.529326438903809, -2.7646632194519043, [-5.526518821716309, -0.0028076171875])]",335174458,bert-large-uncased
A bookcase is a type of,furniture.,bookcase,furniture,22,"[(-3.2481470108032227, -1.6240735054016113, [-3.246312141418457, -0.001834869384765625]), (-2.0370025634765625, -1.0185012817382812, [-2.0359725952148438, -0.00102996826171875]), (-3.5888547897338867, -1.7944273948669434, [-3.5832090377807617, -0.005645751953125]), (-2.8429784774780273, -1.4214892387390137, [-2.840256690979004, -0.0027217864990234375]), (-1.8623123168945312, -0.9311561584472656, [-1.8555831909179688, -0.0067291259765625])]",335174458,bert-large-uncased
A lounge is a type of,furniture.,lounge,furniture,23,"[(-4.5093793869018555, -2.2546896934509277, [-4.502509117126465, -0.006870269775390625]), (-4.752729892730713, -2.3763649463653564, [-4.745790958404541, -0.006938934326171875]), (-4.3414106369018555, -2.1707053184509277, [-4.331635475158691, -0.009775161743164062]), (-3.7511749267578125, -1.8755874633789062, [-3.7366256713867188, -0.01454925537109375]), (-4.512055397033691, -2.2560276985168457, [-4.506915092468262, -0.0051403045654296875])]",335174458,bert-large-uncased
A chaise lounge is a type of,furniture.,chaise lounge,furniture,24,"[(-3.9212875366210938, -1.9606437683105469, [-3.9076366424560547, -0.013650894165039062]), (-4.395139694213867, -2.1975698471069336, [-4.378490447998047, -0.016649246215820312]), (-2.628420829772949, -1.3142104148864746, [-2.622248649597168, -0.00617218017578125]), (-5.793334007263184, -2.896667003631592, [-5.779252052307129, -0.014081954956054688]), (-4.32452392578125, -2.162261962890625, [-4.315759658813477, -0.008764266967773438])]",335174458,bert-large-uncased
An ottoman is a type of,furniture.,ottoman,furniture,25,"[(-3.833009719848633, -1.9165048599243164, [-3.823648452758789, -0.00936126708984375]), (-4.35800838470459, -2.179004192352295, [-4.353663444519043, -0.004344940185546875]), (-4.540282249450684, -2.270141124725342, [-4.515875816345215, -0.02440643310546875]), (-2.9228248596191406, -1.4614124298095703, [-2.9203338623046875, -0.002490997314453125]), (-4.048415184020996, -2.024207592010498, [-4.044634819030762, -0.003780364990234375])]",335174458,bert-large-uncased
A footstool is a type of,furniture.,footstool,furniture,26,"[(-5.0864739418029785, -2.5432369709014893, [-5.082661151885986, -0.0038127899169921875]), (-5.196678161621094, -2.598339080810547, [-5.187742233276367, -0.008935928344726562]), (-4.678011894226074, -2.339005947113037, [-4.669465065002441, -0.008546829223632812]), (-4.887514114379883, -2.4437570571899414, [-4.882350921630859, -0.0051631927490234375]), (-4.130703926086426, -2.065351963043213, [-4.12290096282959, -0.0078029632568359375])]",335174458,bert-large-uncased
A cabinet is a type of,furniture.,cabinet,furniture,27,"[(-0.41712474822998047, -0.20856237411499023, [-0.4154672622680664, -0.0016574859619140625]), (-1.6941509246826172, -0.8470754623413086, [-1.6905689239501953, -0.003582000732421875]), (-1.9126005172729492, -0.9563002586364746, [-1.906102180480957, -0.0064983367919921875]), (-1.9186277389526367, -0.9593138694763184, [-1.9172906875610352, -0.0013370513916015625]), (-0.8126707077026367, -0.40633535385131836, [-0.8108015060424805, -0.00186920166015625])]",335174458,bert-large-uncased
A china closet is a type of,furniture.,china closet,furniture,28,"[(-8.116739273071289, -4.0583696365356445, [-8.104143142700195, -0.01259613037109375]), (-9.160520553588867, -4.580260276794434, [-9.152334213256836, -0.00818634033203125]), (-5.694088935852051, -2.8470444679260254, [-5.677018165588379, -0.017070770263671875]), (-5.866991996765137, -2.9334959983825684, [-5.846953392028809, -0.020038604736328125]), (-8.55998706817627, -4.279993534088135, [-8.556254386901855, -0.0037326812744140625])]",335174458,bert-large-uncased
A bench is a type of,furniture.,bench,furniture,29,"[(-2.612053871154785, -1.3060269355773926, [-2.606348991394043, -0.0057048797607421875]), (-2.5020313262939453, -1.2510156631469727, [-2.4946746826171875, -0.0073566436767578125]), (-3.082958221435547, -1.5414791107177734, [-3.0761184692382812, -0.006839752197265625]), (-2.392878532409668, -1.196439266204834, [-2.3869524002075195, -0.0059261322021484375]), (-2.974482536315918, -1.487241268157959, [-2.968388557434082, -0.0060939788818359375])]",335174458,bert-large-uncased
A buffet is a type of,furniture.,buffet,furniture,30,"[(-6.391429424285889, -3.1957147121429443, [-6.378047466278076, -0.0133819580078125]), (-6.559195041656494, -3.279597520828247, [-6.55100679397583, -0.008188247680664062]), (-6.419563293457031, -3.2097816467285156, [-6.411298751831055, -0.008264541625976562]), (-7.725941181182861, -3.8629705905914307, [-7.71026086807251, -0.015680313110351562]), (-8.839012145996094, -4.419506072998047, [-8.833276748657227, -0.0057353973388671875])]",335174458,bert-large-uncased
