preamble,stimulus,item,category,rank,"score (sum, mean, [list)",params,model
A chest of drawers is a,furniture.,chest of drawers,furniture,11,"[(-12.71875, -6.359375, [-9.123344421386719, -3.5954055786132812]), (-15.134498596191406, -7.567249298095703, [-9.436599731445312, -5.697898864746094]), (-13.152000427246094, -6.576000213623047, [-9.230560302734375, -3.9214401245117188]), (-13.891273498535156, -6.945636749267578, [-10.022880554199219, -3.8683929443359375]), (-15.35888671875, -7.679443359375, [-10.319091796875, -5.039794921875])]",124439808,gpt2
A desk is a type of,furniture.,desk,furniture,12,"[(-8.583045959472656, -4.291522979736328, [-5.775581359863281, -2.807464599609375]), (-7.7214202880859375, -3.8607101440429688, [-4.457267761230469, -3.2641525268554688]), (-7.894073486328125, -3.9470367431640625, [-5.150299072265625, -2.7437744140625]), (-7.630760192871094, -3.815380096435547, [-4.418083190917969, -3.212677001953125]), (-7.542972564697266, -3.771486282348633, [-5.277698516845703, -2.2652740478515625])]",124439808,gpt2
A bed is a type of,furniture.,bed,furniture,13,"[(-6.980110168457031, -3.4900550842285156, [-3.9929351806640625, -2.9871749877929688]), (-7.5518035888671875, -3.7759017944335938, [-5.3337860107421875, -2.218017578125]), (-6.714813232421875, -3.3574066162109375, [-4.325767517089844, -2.3890457153320312]), (-7.050178527832031, -3.5250892639160156, [-4.318946838378906, -2.731231689453125]), (-7.0484161376953125, -3.5242080688476562, [-4.6501922607421875, -2.398223876953125])]",124439808,gpt2
A bureau is a type of,furniture.,bureau,furniture,14,"[(-12.879104614257812, -6.439552307128906, [-9.910026550292969, -2.9690780639648438]), (-14.091392517089844, -7.045696258544922, [-10.087890625, -4.003501892089844]), (-14.017601013183594, -7.008800506591797, [-10.083992004394531, -3.9336090087890625]), (-14.58209228515625, -7.291046142578125, [-10.425117492675781, -4.156974792480469]), (-13.032508850097656, -6.516254425048828, [-9.477622985839844, -3.5548858642578125])]",124439808,gpt2
A davenport is a type of,furniture.,davenport,furniture,15,"[(-10.276351928710938, -5.138175964355469, [-7.5734405517578125, -2.702911376953125]), (-10.725906372070312, -5.362953186035156, [-7.786140441894531, -2.9397659301757812]), (-11.659370422363281, -5.829685211181641, [-9.391448974609375, -2.2679214477539062]), (-11.078704833984375, -5.5393524169921875, [-8.350624084472656, -2.7280807495117188]), (-10.832695007324219, -5.416347503662109, [-8.082565307617188, -2.7501296997070312])]",124439808,gpt2
An end table is a type of,furniture.,end table,furniture,16,"[(-12.582649230957031, -6.291324615478516, [-10.008270263671875, -2.5743789672851562]), (-13.182846069335938, -6.591423034667969, [-10.909782409667969, -2.2730636596679688]), (-13.7371826171875, -6.86859130859375, [-11.336860656738281, -2.4003219604492188]), (-13.200920104980469, -6.600460052490234, [-11.211357116699219, -1.98956298828125]), (-15.128936767578125, -7.5644683837890625, [-12.920783996582031, -2.2081527709960938])]",124439808,gpt2
A divan is a type of,furniture.,divan,furniture,17,"[(-11.423957824707031, -5.711978912353516, [-8.690086364746094, -2.7338714599609375]), (-10.697158813476562, -5.348579406738281, [-8.520362854003906, -2.1767959594726562]), (-11.871269226074219, -5.935634613037109, [-9.9000244140625, -1.9712448120117188]), (-12.405525207519531, -6.202762603759766, [-9.826042175292969, -2.5794830322265625]), (-12.672027587890625, -6.3360137939453125, [-9.27435302734375, -3.397674560546875])]",124439808,gpt2
A night table is a type of,furniture.,night table,furniture,18,"[(-7.945610046386719, -3.9728050231933594, [-4.773338317871094, -3.172271728515625]), (-7.18475341796875, -3.592376708984375, [-4.067291259765625, -3.117462158203125]), (-7.510276794433594, -3.755138397216797, [-4.637046813964844, -2.87322998046875]), (-7.6389617919921875, -3.8194808959960938, [-4.6873626708984375, -2.95159912109375]), (-7.494422912597656, -3.747211456298828, [-4.7615509033203125, -2.7328720092773438])]",124439808,gpt2
A chest is a type of,furniture.,chest,furniture,19,"[(-10.38592529296875, -5.192962646484375, [-8.180953979492188, -2.2049713134765625]), (-10.408821105957031, -5.204410552978516, [-7.731727600097656, -2.677093505859375]), (-8.386909484863281, -4.193454742431641, [-6.3313751220703125, -2.0555343627929688]), (-10.801605224609375, -5.4008026123046875, [-7.75469970703125, -3.046905517578125]), (-9.534309387207031, -4.767154693603516, [-7.0455474853515625, -2.4887619018554688])]",124439808,gpt2
A cedar chest is a type of,furniture.,cedar chest,furniture,20,"[(-11.055671691894531, -5.527835845947266, [-8.680892944335938, -2.3747787475585938]), (-8.303321838378906, -4.151660919189453, [-5.589332580566406, -2.7139892578125]), (-10.133796691894531, -5.066898345947266, [-7.6002197265625, -2.5335769653320312]), (-9.371437072753906, -4.685718536376953, [-6.725372314453125, -2.6460647583007812]), (-9.200439453125, -4.6002197265625, [-6.7464752197265625, -2.4539642333984375])]",124439808,gpt2
A vanity is a type of,furniture.,vanity,furniture,21,"[(-8.799728393554688, -4.399864196777344, [-6.726814270019531, -2.0729141235351562]), (-8.46923828125, -4.234619140625, [-5.886558532714844, -2.5826797485351562]), (-8.876106262207031, -4.438053131103516, [-6.19207763671875, -2.6840286254882812]), (-8.738319396972656, -4.369159698486328, [-5.863136291503906, -2.87518310546875]), (-8.766395568847656, -4.383197784423828, [-5.664573669433594, -3.1018218994140625])]",124439808,gpt2
A bookcase is a type of,furniture.,bookcase,furniture,22,"[(-5.901313781738281, -2.9506568908691406, [-3.8339462280273438, -2.0673675537109375]), (-6.896812438964844, -3.448406219482422, [-4.214653015136719, -2.682159423828125]), (-5.9697418212890625, -2.9848709106445312, [-3.7868423461914062, -2.1828994750976562]), (-6.309471130371094, -3.154735565185547, [-3.5186920166015625, -2.7907791137695312]), (-5.277473449707031, -2.6387367248535156, [-3.3484420776367188, -1.9290313720703125])]",124439808,gpt2
A lounge is a type of,furniture.,lounge,furniture,23,"[(-7.410560607910156, -3.705280303955078, [-4.0791473388671875, -3.3314132690429688]), (-10.107902526855469, -5.053951263427734, [-6.307952880859375, -3.7999496459960938]), (-10.582191467285156, -5.291095733642578, [-6.991264343261719, -3.5909271240234375]), (-10.248748779296875, -5.1243743896484375, [-6.0467987060546875, -4.2019500732421875]), (-9.944267272949219, -4.972133636474609, [-7.019859313964844, -2.924407958984375])]",124439808,gpt2
A chaise lounge is a type of,furniture.,chaise lounge,furniture,24,"[(-10.6053466796875, -5.30267333984375, [-6.932525634765625, -3.672821044921875]), (-11.946426391601562, -5.973213195800781, [-7.652679443359375, -4.2937469482421875]), (-10.666969299316406, -5.333484649658203, [-7.3214569091796875, -3.3455123901367188]), (-10.950057983398438, -5.475028991699219, [-6.9600982666015625, -3.989959716796875]), (-10.9112548828125, -5.45562744140625, [-6.3353118896484375, -4.5759429931640625])]",124439808,gpt2
An ottoman is a type of,furniture.,ottoman,furniture,25,"[(-10.785003662109375, -5.3925018310546875, [-7.9096832275390625, -2.8753204345703125]), (-9.735626220703125, -4.8678131103515625, [-6.729499816894531, -3.0061264038085938]), (-10.516357421875, -5.2581787109375, [-8.021820068359375, -2.494537353515625]), (-9.240364074707031, -4.620182037353516, [-6.6331024169921875, -2.6072616577148438]), (-8.734298706054688, -4.367149353027344, [-6.554046630859375, -2.1802520751953125])]",124439808,gpt2
A footstool is a type of,furniture.,footstool,furniture,26,"[(-9.032546997070312, -4.516273498535156, [-6.411018371582031, -2.6215286254882812]), (-8.982925415039062, -4.491462707519531, [-5.7533721923828125, -3.22955322265625]), (-9.022247314453125, -4.5111236572265625, [-5.864250183105469, -3.1579971313476562]), (-9.607223510742188, -4.803611755371094, [-6.882728576660156, -2.7244949340820312]), (-9.321136474609375, -4.6605682373046875, [-6.752967834472656, -2.5681686401367188])]",124439808,gpt2
A cabinet is a type of,furniture.,cabinet,furniture,27,"[(-8.339149475097656, -4.169574737548828, [-5.7292327880859375, -2.6099166870117188]), (-9.257621765136719, -4.628810882568359, [-7.174186706542969, -2.08343505859375]), (-8.247810363769531, -4.123905181884766, [-5.548187255859375, -2.6996231079101562]), (-7.1729278564453125, -3.5864639282226562, [-5.1921234130859375, -1.980804443359375]), (-9.455596923828125, -4.7277984619140625, [-6.549461364746094, -2.9061355590820312])]",124439808,gpt2
A china closet is a type of,furniture.,china closet,furniture,28,"[(-8.732978820800781, -4.366489410400391, [-4.903709411621094, -3.8292694091796875]), (-7.556877136230469, -3.7784385681152344, [-4.940460205078125, -2.6164169311523438]), (-7.7568817138671875, -3.8784408569335938, [-5.0271148681640625, -2.729766845703125]), (-6.7544403076171875, -3.3772201538085938, [-4.855216979980469, -1.8992233276367188]), (-7.56787109375, -3.783935546875, [-4.519989013671875, -3.047882080078125])]",124439808,gpt2
A bench is a type of,furniture.,bench,furniture,29,"[(-9.940101623535156, -4.970050811767578, [-7.520927429199219, -2.4191741943359375]), (-9.113479614257812, -4.556739807128906, [-5.594551086425781, -3.5189285278320312]), (-8.898002624511719, -4.449001312255859, [-5.895835876464844, -3.002166748046875]), (-9.370597839355469, -4.685298919677734, [-6.6072235107421875, -2.7633743286132812]), (-8.302841186523438, -4.151420593261719, [-5.106475830078125, -3.1963653564453125])]",124439808,gpt2
A buffet is a type of,furniture.,buffet,furniture,30,"[(-9.163909912109375, -4.5819549560546875, [-5.8498687744140625, -3.3140411376953125]), (-10.558403015136719, -5.279201507568359, [-7.984916687011719, -2.573486328125]), (-13.759017944335938, -6.879508972167969, [-9.7039794921875, -4.0550384521484375]), (-10.532211303710938, -5.266105651855469, [-8.266075134277344, -2.2661361694335938]), (-10.41864013671875, -5.209320068359375, [-7.408355712890625, -3.010284423828125])]",124439808,gpt2
A lamp is a type of,furniture.,lamp,furniture,31,"[(-10.766899108886719, -5.383449554443359, [-8.404899597167969, -2.36199951171875]), (-11.177879333496094, -5.588939666748047, [-8.456146240234375, -2.7217330932617188]), (-11.686798095703125, -5.8433990478515625, [-8.674888610839844, -3.0119094848632812]), (-9.523300170898438, -4.761650085449219, [-6.882720947265625, -2.6405792236328125]), (-10.145362854003906, -5.072681427001953, [-7.4269256591796875, -2.7184371948242188])]",124439808,gpt2
A stool is a type of,furniture.,stool,furniture,32,"[(-10.842506408691406, -5.421253204345703, [-7.9016265869140625, -2.9408798217773438]), (-12.044120788574219, -6.022060394287109, [-9.53466796875, -2.5094528198242188]), (-11.42620849609375, -5.713104248046875, [-9.059707641601562, -2.3665008544921875]), (-10.025115966796875, -5.0125579833984375, [-7.826057434082031, -2.1990585327148438]), (-9.957260131835938, -4.978630065917969, [-7.5304107666015625, -2.426849365234375])]",124439808,gpt2
A hassock is a type of,furniture.,hassock,furniture,33,"[(-10.739742279052734, -5.369871139526367, [-8.529956817626953, -2.2097854614257812]), (-9.235443115234375, -4.6177215576171875, [-7.130195617675781, -2.1052474975585938]), (-10.590694427490234, -5.295347213745117, [-8.117443084716797, -2.4732513427734375]), (-11.928733825683594, -5.964366912841797, [-8.979743957519531, -2.9489898681640625]), (-9.983879089355469, -4.991939544677734, [-7.428596496582031, -2.5552825927734375])]",124439808,gpt2
A drawer is a type of,furniture.,drawer,furniture,34,"[(-8.763801574707031, -4.381900787353516, [-5.401580810546875, -3.3622207641601562]), (-8.47222900390625, -4.236114501953125, [-6.1837615966796875, -2.2884674072265625]), (-8.465019226074219, -4.232509613037109, [-5.730377197265625, -2.7346420288085938]), (-8.758705139160156, -4.379352569580078, [-5.6663818359375, -3.0923233032226562]), (-9.723373413085938, -4.861686706542969, [-6.793601989746094, -2.9297714233398438])]",124439808,gpt2
A piano is a type of,furniture.,piano,furniture,35,"[(-7.560203552246094, -3.780101776123047, [-5.61785888671875, -1.9423446655273438]), (-8.10479736328125, -4.052398681640625, [-5.866035461425781, -2.2387619018554688]), (-7.893974304199219, -3.9469871520996094, [-5.7165985107421875, -2.1773757934570312]), (-8.599708557128906, -4.299854278564453, [-6.2784423828125, -2.3212661743164062]), (-8.262062072753906, -4.131031036376953, [-6.297340393066406, -1.9647216796875])]",124439808,gpt2
A cushion is a type of,furniture.,cushion,furniture,36,"[(-9.73052978515625, -4.865264892578125, [-6.671623229980469, -3.0589065551757812]), (-10.169235229492188, -5.084617614746094, [-7.0997314453125, -3.0695037841796875]), (-10.486282348632812, -5.243141174316406, [-7.290336608886719, -3.1959457397460938]), (-9.930160522460938, -4.965080261230469, [-6.858192443847656, -3.0719680786132812]), (-9.779205322265625, -4.8896026611328125, [-6.867683410644531, -2.9115219116210938])]",124439808,gpt2
A magazine rack is a type of,furniture.,magazine rack,furniture,37,"[(-10.170997619628906, -5.085498809814453, [-6.002494812011719, -4.1685028076171875]), (-8.689437866210938, -4.344718933105469, [-5.303192138671875, -3.3862457275390625]), (-9.072189331054688, -4.536094665527344, [-4.840110778808594, -4.232078552246094]), (-9.273170471191406, -4.636585235595703, [-5.975555419921875, -3.2976150512695312]), (-9.19244384765625, -4.596221923828125, [-5.711524963378906, -3.4809188842773438])]",124439808,gpt2
A hi-fi is a type of,furniture.,hi-fi,furniture,38,"[(-10.916900634765625, -5.4584503173828125, [-8.5816650390625, -2.335235595703125]), (-12.667831420898438, -6.333915710449219, [-9.809318542480469, -2.8585128784179688]), (-8.836578369140625, -4.4182891845703125, [-5.963294982910156, -2.8732833862304688]), (-11.141555786132812, -5.570777893066406, [-9.256393432617188, -1.885162353515625]), (-10.430755615234375, -5.2153778076171875, [-8.006782531738281, -2.4239730834960938])]",124439808,gpt2
A cupboard is a type of,furniture.,cupboard,furniture,39,"[(-7.573516845703125, -3.7867584228515625, [-4.648704528808594, -2.9248123168945312]), (-7.747154235839844, -3.873577117919922, [-4.9873809814453125, -2.7597732543945312]), (-7.796943664550781, -3.8984718322753906, [-5.0293426513671875, -2.7676010131835938]), (-7.635406494140625, -3.8177032470703125, [-4.899940490722656, -2.7354660034179688]), (-8.388412475585938, -4.194206237792969, [-5.8325958251953125, -2.555816650390625])]",124439808,gpt2
A stereo is a type of,furniture.,stereo,furniture,40,"[(-10.745857238769531, -5.372928619384766, [-7.73828125, -3.0075759887695312]), (-11.544326782226562, -5.772163391113281, [-8.366607666015625, -3.1777191162109375]), (-11.34246826171875, -5.671234130859375, [-8.338043212890625, -3.004425048828125]), (-11.896163940429688, -5.948081970214844, [-9.353134155273438, -2.54302978515625]), (-10.340827941894531, -5.170413970947266, [-8.377975463867188, -1.9628524780273438])]",124439808,gpt2
A mirror is a type of,furniture.,mirror,furniture,41,"[(-10.801910400390625, -5.4009552001953125, [-7.6743621826171875, -3.1275482177734375]), (-10.126716613769531, -5.063358306884766, [-7.7015228271484375, -2.4251937866210938]), (-10.911495208740234, -5.455747604370117, [-8.009761810302734, -2.9017333984375]), (-10.429916381835938, -5.214958190917969, [-7.531036376953125, -2.8988800048828125]), (-10.569114685058594, -5.284557342529297, [-7.485801696777344, -3.08331298828125])]",124439808,gpt2
A television is a type of,furniture.,television,furniture,42,"[(-8.014472961425781, -4.007236480712891, [-5.641349792480469, -2.3731231689453125]), (-11.550506591796875, -5.7752532958984375, [-8.673858642578125, -2.87664794921875]), (-9.591026306152344, -4.795513153076172, [-7.37506103515625, -2.2159652709960938]), (-10.935806274414062, -5.467903137207031, [-8.634315490722656, -2.3014907836914062]), (-9.694534301757812, -4.847267150878906, [-7.076263427734375, -2.6182708740234375])]",124439808,gpt2
A bar is a type of,furniture.,bar,furniture,43,"[(-9.531105041503906, -4.765552520751953, [-7.772346496582031, -1.758758544921875]), (-10.233985900878906, -5.116992950439453, [-7.888206481933594, -2.3457794189453125]), (-8.757976531982422, -4.378988265991211, [-6.664485931396484, -2.0934906005859375]), (-9.088424682617188, -4.544212341308594, [-6.4267730712890625, -2.661651611328125]), (-8.771621704101562, -4.385810852050781, [-6.3856658935546875, -2.385955810546875])]",124439808,gpt2
A shelf is a type of,furniture.,shelf,furniture,44,"[(-8.666770935058594, -4.333385467529297, [-6.504791259765625, -2.1619796752929688]), (-9.348335266113281, -4.674167633056641, [-5.6225738525390625, -3.7257614135742188]), (-8.911109924316406, -4.455554962158203, [-6.6934356689453125, -2.2176742553710938]), (-9.802230834960938, -4.901115417480469, [-7.159934997558594, -2.6422958374023438]), (-8.966346740722656, -4.483173370361328, [-6.098579406738281, -2.867767333984375])]",124439808,gpt2
A rug is a type of,furniture.,rug,furniture,45,"[(-6.48480224609375, -3.242401123046875, [-4.4166259765625, -2.06817626953125]), (-8.564132690429688, -4.282066345214844, [-6.2047882080078125, -2.359344482421875]), (-7.025390625, -3.5126953125, [-4.6121826171875, -2.4132080078125]), (-7.9723052978515625, -3.9861526489257812, [-5.646080017089844, -2.3262252807617188]), (-8.462120056152344, -4.231060028076172, [-5.800010681152344, -2.662109375])]",124439808,gpt2
A pillow is a type of,furniture.,pillow,furniture,46,"[(-8.356086730957031, -4.178043365478516, [-5.5073089599609375, -2.8487777709960938]), (-8.538772583007812, -4.269386291503906, [-6.168647766113281, -2.3701248168945312]), (-8.658645629882812, -4.329322814941406, [-6.295928955078125, -2.3627166748046875]), (-8.380203247070312, -4.190101623535156, [-5.632102966308594, -2.7481002807617188]), (-8.218231201171875, -4.1091156005859375, [-5.617500305175781, -2.6007308959960938])]",124439808,gpt2
A wastebasket is a type of,furniture.,wastebasket,furniture,47,"[(-9.133934020996094, -4.566967010498047, [-6.134063720703125, -2.9998703002929688]), (-9.900421142578125, -4.9502105712890625, [-6.154380798339844, -3.7460403442382812]), (-9.38323974609375, -4.691619873046875, [-5.8980712890625, -3.48516845703125]), (-10.352066040039062, -5.176033020019531, [-6.395606994628906, -3.9564590454101562]), (-11.317718505859375, -5.6588592529296875, [-7.4289703369140625, -3.8887481689453125])]",124439808,gpt2
A radio is a type of,furniture.,radio,furniture,48,"[(-12.732940673828125, -6.3664703369140625, [-9.543167114257812, -3.1897735595703125]), (-14.271621704101562, -7.135810852050781, [-10.789924621582031, -3.4816970825195312]), (-14.972427368164062, -7.486213684082031, [-11.132766723632812, -3.83966064453125]), (-11.375579833984375, -5.6877899169921875, [-9.066558837890625, -2.30902099609375]), (-12.33282470703125, -6.166412353515625, [-9.782318115234375, -2.550506591796875])]",124439808,gpt2
A sewing machine is a type of,furniture.,sewing machine,furniture,49,"[(-9.585044860839844, -4.792522430419922, [-7.1311187744140625, -2.4539260864257812]), (-10.333381652832031, -5.166690826416016, [-7.297462463378906, -3.035919189453125]), (-8.972732543945312, -4.486366271972656, [-6.676368713378906, -2.2963638305664062]), (-8.070541381835938, -4.035270690917969, [-6.1977386474609375, -1.872802734375]), (-9.319175720214844, -4.659587860107422, [-7.904632568359375, -1.4145431518554688])]",124439808,gpt2
A stove is a type of,furniture.,stove,furniture,50,"[(-8.6441650390625, -4.32208251953125, [-6.035125732421875, -2.609039306640625]), (-8.309638977050781, -4.154819488525391, [-5.937629699707031, -2.37200927734375]), (-8.328819274902344, -4.164409637451172, [-6.29461669921875, -2.0342025756835938]), (-9.988479614257812, -4.994239807128906, [-7.531745910644531, -2.4567337036132812]), (-9.87396240234375, -4.936981201171875, [-6.834648132324219, -3.0393142700195312])]",124439808,gpt2
A counter is a type of,furniture.,counter,furniture,51,"[(-11.354942321777344, -5.677471160888672, [-8.931312561035156, -2.4236297607421875]), (-10.947120666503906, -5.473560333251953, [-8.204238891601562, -2.7428817749023438]), (-11.543838500976562, -5.771919250488281, [-8.192947387695312, -3.35089111328125]), (-10.624839782714844, -5.312419891357422, [-8.301765441894531, -2.3230743408203125]), (-10.215087890625, -5.1075439453125, [-7.114189147949219, -3.1008987426757812])]",124439808,gpt2
A clock is a type of,furniture.,clock,furniture,52,"[(-10.254783630371094, -5.127391815185547, [-7.825286865234375, -2.4294967651367188]), (-11.288406372070312, -5.644203186035156, [-8.883308410644531, -2.4050979614257812]), (-10.861946105957031, -5.430973052978516, [-8.863037109375, -1.9989089965820312]), (-10.920379638671875, -5.4601898193359375, [-8.383888244628906, -2.5364913940429688]), (-11.507560729980469, -5.753780364990234, [-9.230270385742188, -2.2772903442382812])]",124439808,gpt2
A drape is a type of,furniture.,drape,furniture,53,"[(-10.084098815917969, -5.042049407958984, [-7.486167907714844, -2.597930908203125]), (-10.909889221191406, -5.454944610595703, [-8.475013732910156, -2.43487548828125]), (-9.757179260253906, -4.878589630126953, [-7.253181457519531, -2.503997802734375]), (-11.552589416503906, -5.776294708251953, [-8.530242919921875, -3.0223464965820312]), (-11.455917358398438, -5.727958679199219, [-8.502479553222656, -2.9534378051757812])]",124439808,gpt2
A refrigerator is a type of,furniture.,refrigerator,furniture,54,"[(-9.828392028808594, -4.914196014404297, [-7.2015380859375, -2.6268539428710938]), (-8.818885803222656, -4.409442901611328, [-6.176246643066406, -2.64263916015625]), (-7.318885803222656, -3.659442901611328, [-4.9019927978515625, -2.4168930053710938]), (-8.182968139648438, -4.091484069824219, [-5.170158386230469, -3.0128097534179688]), (-8.735198974609375, -4.3675994873046875, [-5.633735656738281, -3.1014633178710938])]",124439808,gpt2
A picture is a type of,furniture.,picture,furniture,55,"[(-10.460784912109375, -5.2303924560546875, [-8.95550537109375, -1.505279541015625]), (-10.471961975097656, -5.235980987548828, [-8.7763671875, -1.6955947875976562]), (-10.414390563964844, -5.207195281982422, [-8.762794494628906, -1.6515960693359375]), (-9.960205078125, -4.9801025390625, [-8.4403076171875, -1.5198974609375]), (-10.641670227050781, -5.320835113525391, [-8.841079711914062, -1.8005905151367188])]",124439808,gpt2
A closet is a type of,furniture.,closet,furniture,56,"[(-7.909515380859375, -3.9547576904296875, [-5.422569274902344, -2.4869461059570312]), (-7.515983581542969, -3.7579917907714844, [-5.025474548339844, -2.490509033203125]), (-7.752105712890625, -3.8760528564453125, [-4.423042297363281, -3.3290634155273438]), (-7.663093566894531, -3.8315467834472656, [-5.504676818847656, -2.158416748046875]), (-7.091827392578125, -3.5459136962890625, [-4.736564636230469, -2.3552627563476562])]",124439808,gpt2
A vase is a type of,furniture.,vase,furniture,57,"[(-9.37322998046875, -4.686614990234375, [-6.495384216308594, -2.8778457641601562]), (-9.188919067382812, -4.594459533691406, [-6.7828521728515625, -2.40606689453125]), (-10.873580932617188, -5.436790466308594, [-8.024848937988281, -2.8487319946289062]), (-9.860519409179688, -4.930259704589844, [-6.9641265869140625, -2.896392822265625]), (-12.148231506347656, -6.074115753173828, [-9.223625183105469, -2.9246063232421875])]",124439808,gpt2
An ashtray is a type of,furniture.,ashtray,furniture,58,"[(-9.002899169921875, -4.5014495849609375, [-6.782752990722656, -2.2201461791992188]), (-9.356178283691406, -4.678089141845703, [-6.204231262207031, -3.151947021484375]), (-10.460296630859375, -5.2301483154296875, [-7.320503234863281, -3.1397933959960938]), (-8.115890502929688, -4.057945251464844, [-5.841712951660156, -2.2741775512695312]), (-10.063026428222656, -5.031513214111328, [-6.758201599121094, -3.3048248291015625])]",124439808,gpt2
A fan is a type of,furniture.,fan,furniture,59,"[(-11.331497192382812, -5.665748596191406, [-9.398536682128906, -1.9329605102539062]), (-12.635643005371094, -6.317821502685547, [-10.306388854980469, -2.329254150390625]), (-11.824394226074219, -5.912197113037109, [-9.611625671386719, -2.2127685546875]), (-13.4189453125, -6.70947265625, [-10.827217102050781, -2.5917282104492188]), (-12.603614807128906, -6.301807403564453, [-9.757675170898438, -2.8459396362304688])]",124439808,gpt2
A telephone is a type of,furniture.,telephone,furniture,60,"[(-10.956260681152344, -5.478130340576172, [-9.107376098632812, -1.8488845825195312]), (-10.116127014160156, -5.058063507080078, [-8.00616455078125, -2.1099624633789062]), (-12.248649597167969, -6.124324798583984, [-9.785957336425781, -2.4626922607421875]), (-10.745399475097656, -5.372699737548828, [-8.682655334472656, -2.062744140625]), (-12.414314270019531, -6.207157135009766, [-10.49639892578125, -1.9179153442382812])]",124439808,gpt2
A gun is a,weapon.,gun,weapon,1,"[(-5.22589111328125, -2.612945556640625, [-2.2288970947265625, -2.9969940185546875]), (-4.39324951171875, -2.196624755859375, [-2.0097579956054688, -2.3834915161132812]), (-4.74542236328125, -2.372711181640625, [-2.6575775146484375, -2.0878448486328125]), (-5.115699768066406, -2.557849884033203, [-2.8258209228515625, -2.2898788452148438]), (-4.361473083496094, -2.180736541748047, [-2.036834716796875, -2.3246383666992188])]",124439808,gpt2
A pistol is a,weapon.,pistol,weapon,2,"[(-7.5074920654296875, -3.7537460327148438, [-3.5666351318359375, -3.94085693359375]), (-6.57537841796875, -3.287689208984375, [-2.4285736083984375, -4.1468048095703125]), (-8.152053833007812, -4.076026916503906, [-3.9610748291015625, -4.19097900390625]), (-5.296417236328125, -2.6482086181640625, [-2.35235595703125, -2.944061279296875]), (-6.89990234375, -3.449951171875, [-2.6858596801757812, -4.214042663574219])]",124439808,gpt2
A revolver is a,weapon.,revolver,weapon,3,"[(-7.1246490478515625, -3.5623245239257812, [-2.84210205078125, -4.2825469970703125]), (-6.3610382080078125, -3.1805191040039062, [-3.2137985229492188, -3.1472396850585938]), (-8.083244323730469, -4.041622161865234, [-3.485107421875, -4.598136901855469]), (-8.552444458007812, -4.276222229003906, [-4.09423828125, -4.4582061767578125]), (-6.6357421875, -3.31787109375, [-3.0243911743164062, -3.6113510131835938])]",124439808,gpt2
A machine gun is a,weapon.,machine gun,weapon,4,"[(-8.293479919433594, -4.146739959716797, [-2.80596923828125, -5.487510681152344]), (-8.32513427734375, -4.162567138671875, [-2.755035400390625, -5.570098876953125]), (-6.679420471191406, -3.339710235595703, [-3.425323486328125, -3.2540969848632812]), (-5.447013854980469, -2.7235069274902344, [-2.4716567993164062, -2.9753570556640625]), (-5.8052520751953125, -2.9026260375976562, [-2.6465377807617188, -3.1587142944335938])]",124439808,gpt2
A rifle is a,weapon.,rifle,weapon,5,"[(-5.634559631347656, -2.817279815673828, [-3.0827560424804688, -2.5518035888671875]), (-5.831199645996094, -2.915599822998047, [-3.3640365600585938, -2.4671630859375]), (-7.708984375, -3.8544921875, [-4.419700622558594, -3.2892837524414062]), (-5.499809265136719, -2.7499046325683594, [-2.6088027954101562, -2.8910064697265625]), (-6.47802734375, -3.239013671875, [-3.116119384765625, -3.361907958984375])]",124439808,gpt2
A switchblade is a,weapon.,switchblade,weapon,6,"[(-8.642364501953125, -4.3211822509765625, [-4.702796936035156, -3.9395675659179688]), (-8.329116821289062, -4.164558410644531, [-5.1229705810546875, -3.206146240234375]), (-7.783027648925781, -3.8915138244628906, [-3.951751708984375, -3.8312759399414062]), (-9.051055908203125, -4.5255279541015625, [-5.4373931884765625, -3.6136627197265625]), (-8.015869140625, -4.0079345703125, [-4.469940185546875, -3.545928955078125])]",124439808,gpt2
A knife is a,weapon.,knife,weapon,7,"[(-5.576629638671875, -2.7883148193359375, [-2.2625656127929688, -3.3140640258789062]), (-3.4824600219726562, -1.7412300109863281, [-2.0024795532226562, -1.47998046875]), (-5.789848327636719, -2.8949241638183594, [-2.5944747924804688, -3.19537353515625]), (-4.304710388183594, -2.152355194091797, [-2.1411361694335938, -2.16357421875]), (-5.514373779296875, -2.7571868896484375, [-2.5938186645507812, -2.9205551147460938])]",124439808,gpt2
A dagger is a,weapon.,dagger,weapon,8,"[(-7.029396057128906, -3.514698028564453, [-3.2767486572265625, -3.7526473999023438]), (-5.93280029296875, -2.966400146484375, [-2.3898773193359375, -3.5429229736328125]), (-5.884437561035156, -2.942218780517578, [-3.1109085083007812, -2.773529052734375]), (-6.356788635253906, -3.178394317626953, [-2.4921493530273438, -3.8646392822265625]), (-5.832237243652344, -2.916118621826172, [-2.7242889404296875, -3.1079483032226562])]",124439808,gpt2
A shotgun is a,weapon.,shotgun,weapon,9,"[(-7.310218811035156, -3.655109405517578, [-3.9133682250976562, -3.3968505859375]), (-7.1119537353515625, -3.5559768676757812, [-3.9753265380859375, -3.136627197265625]), (-7.06268310546875, -3.531341552734375, [-3.7193756103515625, -3.3433074951171875]), (-7.468170166015625, -3.7340850830078125, [-3.6006088256835938, -3.8675613403320312]), (-9.977981567382812, -4.988990783691406, [-4.093406677246094, -5.884574890136719])]",124439808,gpt2
