preamble,stimulus,item,category,rank,"score (sum, mean, [list)",params,model
A carriage is a,vehicle.,carriage,vehicle,17,"[(-8.003189086914062, -4.001594543457031, [-4.716773986816406, -3.2864151000976562]), (-7.425910949707031, -3.7129554748535156, [-3.8700790405273438, -3.5558319091796875]), (-8.843029022216797, -4.421514511108398, [-5.350994110107422, -3.492034912109375]), (-8.580726623535156, -4.290363311767578, [-4.85321044921875, -3.7275161743164062]), (-6.329792022705078, -3.164896011352539, [-4.0667877197265625, -2.2630043029785156])]",81912576,distilgpt2
An airplane is a,vehicle.,airplane,vehicle,18,"[(-7.9037017822265625, -3.9518508911132812, [-5.26092529296875, -2.6427764892578125]), (-9.26995849609375, -4.634979248046875, [-5.477470397949219, -3.7924880981445312]), (-8.40945053100586, -4.20472526550293, [-5.450164794921875, -2.9592857360839844]), (-8.167991638183594, -4.083995819091797, [-5.7687225341796875, -2.3992691040039062]), (-8.760704040527344, -4.380352020263672, [-5.650596618652344, -3.110107421875])]",81912576,distilgpt2
A bike is a,vehicle.,bike,vehicle,19,"[(-9.401683807373047, -4.700841903686523, [-5.826564788818359, -3.5751190185546875]), (-9.286964416503906, -4.643482208251953, [-5.435909271240234, -3.851055145263672]), (-9.558799743652344, -4.779399871826172, [-6.443550109863281, -3.1152496337890625]), (-9.044185638427734, -4.522092819213867, [-5.900306701660156, -3.143878936767578]), (-8.966064453125, -4.4830322265625, [-5.700298309326172, -3.265766143798828])]",81912576,distilgpt2
A boat is a,vehicle.,boat,vehicle,20,"[(-8.311370849609375, -4.1556854248046875, [-5.237369537353516, -3.0740013122558594]), (-9.73482894897461, -4.867414474487305, [-5.9605865478515625, -3.774242401123047]), (-8.910545349121094, -4.455272674560547, [-5.470817565917969, -3.439727783203125]), (-9.003334045410156, -4.501667022705078, [-5.290130615234375, -3.7132034301757812]), (-9.5517578125, -4.77587890625, [-5.7991180419921875, -3.7526397705078125])]",81912576,distilgpt2
A jet is a,vehicle.,jet,vehicle,21,"[(-8.92742919921875, -4.463714599609375, [-5.270030975341797, -3.657398223876953]), (-7.863716125488281, -3.9318580627441406, [-5.428886413574219, -2.4348297119140625]), (-9.91546630859375, -4.957733154296875, [-6.782890319824219, -3.1325759887695312]), (-8.933082580566406, -4.466541290283203, [-5.886665344238281, -3.046417236328125]), (-10.890872955322266, -5.445436477661133, [-6.176445007324219, -4.714427947998047])]",81912576,distilgpt2
A ship is a,vehicle.,ship,vehicle,22,"[(-8.7828369140625, -4.39141845703125, [-5.8470611572265625, -2.9357757568359375]), (-9.04507827758789, -4.522539138793945, [-6.458164215087891, -2.5869140625]), (-10.325164794921875, -5.1625823974609375, [-6.0417938232421875, -4.2833709716796875]), (-8.432052612304688, -4.216026306152344, [-5.8643646240234375, -2.56768798828125]), (-9.709815979003906, -4.854907989501953, [-5.861534118652344, -3.8482818603515625])]",81912576,distilgpt2
A scooter is a,vehicle.,scooter,vehicle,23,"[(-9.757438659667969, -4.878719329833984, [-5.300739288330078, -4.456699371337891]), (-8.97509765625, -4.487548828125, [-5.1136932373046875, -3.8614044189453125]), (-7.759021759033203, -3.8795108795166016, [-4.660011291503906, -3.099010467529297]), (-9.022743225097656, -4.511371612548828, [-4.0857696533203125, -4.936973571777344]), (-9.538116455078125, -4.7690582275390625, [-5.676853179931641, -3.8612632751464844])]",81912576,distilgpt2
A tractor is a,vehicle.,tractor,vehicle,24,"[(-8.041275024414062, -4.020637512207031, [-4.5029754638671875, -3.538299560546875]), (-8.736011505126953, -4.368005752563477, [-3.5466842651367188, -5.189327239990234]), (-7.275753021240234, -3.637876510620117, [-3.0831375122070312, -4.192615509033203]), (-7.648185729980469, -3.8240928649902344, [-4.290496826171875, -3.3576889038085938]), (-7.574623107910156, -3.787311553955078, [-3.5895233154296875, -3.9850997924804688])]",81912576,distilgpt2
A wagon is a,vehicle.,wagon,vehicle,25,"[(-8.315319061279297, -4.157659530639648, [-3.9540367126464844, -4.3612823486328125]), (-8.140342712402344, -4.070171356201172, [-4.855110168457031, -3.2852325439453125]), (-8.121482849121094, -4.060741424560547, [-4.240242004394531, -3.8812408447265625]), (-7.1666412353515625, -3.5833206176757812, [-4.692344665527344, -2.4742965698242188]), (-9.82076644897461, -4.910383224487305, [-5.147972106933594, -4.672794342041016])]",81912576,distilgpt2
A subway is a,vehicle.,subway,vehicle,26,"[(-10.522850036621094, -5.261425018310547, [-6.875114440917969, -3.647735595703125]), (-9.474723815917969, -4.737361907958984, [-6.655311584472656, -2.8194122314453125]), (-11.405319213867188, -5.702659606933594, [-7.70794677734375, -3.6973724365234375]), (-9.8984375, -4.94921875, [-6.815711975097656, -3.0827255249023438]), (-9.876949310302734, -4.938474655151367, [-6.511005401611328, -3.3659439086914062])]",81912576,distilgpt2
A trailer is a,vehicle.,trailer,vehicle,27,"[(-11.469226837158203, -5.734613418579102, [-7.627296447753906, -3.841930389404297]), (-12.052509307861328, -6.026254653930664, [-8.088577270507812, -3.9639320373535156]), (-9.931816101074219, -4.965908050537109, [-6.5637359619140625, -3.3680801391601562]), (-13.199283599853516, -6.599641799926758, [-8.122631072998047, -5.076652526855469]), (-13.015064239501953, -6.507532119750977, [-8.497905731201172, -4.517158508300781])]",81912576,distilgpt2
A cart is a,vehicle.,cart,vehicle,28,"[(-8.780479431152344, -4.390239715576172, [-5.186798095703125, -3.5936813354492188]), (-8.236587524414062, -4.118293762207031, [-4.894847869873047, -3.3417396545410156]), (-8.625408172607422, -4.312704086303711, [-5.624820709228516, -3.0005874633789062]), (-9.192047119140625, -4.5960235595703125, [-5.452838897705078, -3.739208221435547]), (-8.9443359375, -4.47216796875, [-5.7989044189453125, -3.1454315185546875])]",81912576,distilgpt2
A wheelchair is a,vehicle.,wheelchair,vehicle,29,"[(-10.259944915771484, -5.129972457885742, [-6.397495269775391, -3.8624496459960938]), (-9.335906982421875, -4.6679534912109375, [-6.565479278564453, -2.770427703857422]), (-11.214179992675781, -5.607089996337891, [-6.8856201171875, -4.328559875488281]), (-10.236366271972656, -5.118183135986328, [-6.524482727050781, -3.711883544921875]), (-10.451187133789062, -5.225593566894531, [-6.431022644042969, -4.020164489746094])]",81912576,distilgpt2
A yacht is a,vehicle.,yacht,vehicle,30,"[(-10.81319808959961, -5.406599044799805, [-6.304119110107422, -4.5090789794921875]), (-9.899662017822266, -4.949831008911133, [-5.872138977050781, -4.027523040771484]), (-10.929420471191406, -5.464710235595703, [-7.3512725830078125, -3.5781478881835938]), (-10.099441528320312, -5.049720764160156, [-6.869354248046875, -3.2300872802734375]), (-12.694793701171875, -6.3473968505859375, [-7.1342010498046875, -5.5605926513671875])]",81912576,distilgpt2
A tank is a,vehicle.,tank,vehicle,31,"[(-11.643722534179688, -5.821861267089844, [-6.310207366943359, -5.333515167236328]), (-10.635673522949219, -5.317836761474609, [-5.411766052246094, -5.223907470703125]), (-8.473289489746094, -4.236644744873047, [-4.612831115722656, -3.8604583740234375]), (-9.440906524658203, -4.720453262329102, [-5.424144744873047, -4.016761779785156]), (-8.274856567382812, -4.137428283691406, [-5.525074005126953, -2.7497825622558594])]",81912576,distilgpt2
A go-cart is a,vehicle.,go-cart,vehicle,32,"[(-11.577156066894531, -5.788578033447266, [-7.104122161865234, -4.473033905029297]), (-9.67099380493164, -4.83549690246582, [-6.541969299316406, -3.1290245056152344]), (-9.796199798583984, -4.898099899291992, [-5.458789825439453, -4.337409973144531]), (-11.39755630493164, -5.69877815246582, [-6.678226470947266, -4.719329833984375]), (-8.28143310546875, -4.140716552734375, [-4.328086853027344, -3.9533462524414062])]",81912576,distilgpt2
A rowboat is a,vehicle.,rowboat,vehicle,33,"[(-9.768470764160156, -4.884235382080078, [-5.7940826416015625, -3.9743881225585938]), (-10.821056365966797, -5.410528182983398, [-5.710670471191406, -5.110385894775391]), (-8.266979217529297, -4.133489608764648, [-5.710857391357422, -2.556121826171875]), (-10.798595428466797, -5.399297714233398, [-6.559932708740234, -4.2386627197265625]), (-10.981468200683594, -5.490734100341797, [-6.786319732666016, -4.195148468017578])]",81912576,distilgpt2
A dogsled is a,vehicle.,dogsled,vehicle,34,"[(-12.58920669555664, -6.29460334777832, [-8.049270629882812, -4.539936065673828]), (-14.128013610839844, -7.064006805419922, [-8.942138671875, -5.185874938964844]), (-11.778343200683594, -5.889171600341797, [-7.4878692626953125, -4.290473937988281]), (-12.59830093383789, -6.299150466918945, [-8.979820251464844, -3.618480682373047]), (-13.266738891601562, -6.633369445800781, [-8.906986236572266, -4.359752655029297])]",81912576,distilgpt2
A tricycle is a,vehicle.,tricycle,vehicle,35,"[(-9.55923080444336, -4.77961540222168, [-5.1305999755859375, -4.428630828857422]), (-10.816303253173828, -5.408151626586914, [-5.6625518798828125, -5.153751373291016]), (-8.689105987548828, -4.344552993774414, [-4.35443115234375, -4.334674835205078]), (-7.727943420410156, -3.863971710205078, [-3.8009490966796875, -3.9269943237304688]), (-9.7061767578125, -4.85308837890625, [-4.967639923095703, -4.738536834716797])]",81912576,distilgpt2
A canoe is a,vehicle.,canoe,vehicle,36,"[(-11.27444839477539, -5.637224197387695, [-7.0204315185546875, -4.254016876220703]), (-10.540290832519531, -5.270145416259766, [-5.622455596923828, -4.917835235595703]), (-10.709087371826172, -5.354543685913086, [-6.359416961669922, -4.34967041015625]), (-10.567890167236328, -5.283945083618164, [-7.686832427978516, -2.8810577392578125]), (-8.92068862915039, -4.460344314575195, [-6.26904296875, -2.6516456604003906])]",81912576,distilgpt2
A raft is a,vehicle.,raft,vehicle,37,"[(-10.1695556640625, -5.08477783203125, [-6.095737457275391, -4.073818206787109]), (-10.647186279296875, -5.3235931396484375, [-6.882713317871094, -3.7644729614257812]), (-11.348190307617188, -5.674095153808594, [-6.621795654296875, -4.7263946533203125]), (-9.965248107910156, -4.982624053955078, [-5.7333984375, -4.231849670410156]), (-9.785324096679688, -4.892662048339844, [-6.6187286376953125, -3.166595458984375])]",81912576,distilgpt2
A submarine is a,vehicle.,submarine,vehicle,38,"[(-9.136234283447266, -4.568117141723633, [-5.923210144042969, -3.213024139404297]), (-8.252227783203125, -4.1261138916015625, [-6.22344970703125, -2.028778076171875]), (-8.902305603027344, -4.451152801513672, [-5.7477874755859375, -3.1545181274414062]), (-10.479881286621094, -5.239940643310547, [-6.7459716796875, -3.7339096069335938]), (-10.839347839355469, -5.419673919677734, [-6.484729766845703, -4.354618072509766])]",81912576,distilgpt2
A sled is a,vehicle.,sled,vehicle,39,"[(-9.332176208496094, -4.666088104248047, [-4.909454345703125, -4.422721862792969]), (-10.552570343017578, -5.276285171508789, [-6.274440765380859, -4.278129577636719]), (-10.136653900146484, -5.068326950073242, [-6.262794494628906, -3.873859405517578]), (-10.831672668457031, -5.415836334228516, [-6.256381988525391, -4.575290679931641]), (-10.783294677734375, -5.3916473388671875, [-6.168743133544922, -4.614551544189453])]",81912576,distilgpt2
A horse is a,vehicle.,horse,vehicle,40,"[(-11.035530090332031, -5.517765045166016, [-7.295383453369141, -3.7401466369628906]), (-8.622203826904297, -4.311101913452148, [-5.752098083496094, -2.870105743408203]), (-10.27193832397461, -5.135969161987305, [-6.589687347412109, -3.6822509765625]), (-11.928295135498047, -5.964147567749023, [-7.352447509765625, -4.575847625732422]), (-9.70901107788086, -4.85450553894043, [-6.792842864990234, -2.916168212890625])]",81912576,distilgpt2
A rocket is a,vehicle.,rocket,vehicle,41,"[(-8.123409271240234, -4.061704635620117, [-5.002628326416016, -3.1207809448242188]), (-9.955814361572266, -4.977907180786133, [-5.360198974609375, -4.595615386962891]), (-9.4290771484375, -4.71453857421875, [-5.612342834472656, -3.8167343139648438]), (-8.350440979003906, -4.175220489501953, [-5.2179412841796875, -3.1324996948242188]), (-8.79439926147461, -4.397199630737305, [-4.973659515380859, -3.82073974609375])]",81912576,distilgpt2
A blimp is a,vehicle.,blimp,vehicle,42,"[(-9.40036392211914, -4.70018196105957, [-6.128940582275391, -3.27142333984375]), (-9.106773376464844, -4.553386688232422, [-5.435344696044922, -3.671428680419922]), (-8.64385986328125, -4.321929931640625, [-4.6946868896484375, -3.9491729736328125]), (-9.172283172607422, -4.586141586303711, [-6.275535583496094, -2.896747589111328]), (-12.153011322021484, -6.076505661010742, [-9.043128967285156, -3.109882354736328])]",81912576,distilgpt2
A skate is a,vehicle.,skate,vehicle,43,"[(-9.046623229980469, -4.523311614990234, [-6.72698974609375, -2.3196334838867188]), (-11.464984893798828, -5.732492446899414, [-6.975311279296875, -4.489673614501953]), (-11.250476837158203, -5.625238418579102, [-6.744789123535156, -4.505687713623047]), (-11.59811019897461, -5.799055099487305, [-7.7808990478515625, -3.817211151123047]), (-12.821456909179688, -6.410728454589844, [-8.392501831054688, -4.428955078125])]",81912576,distilgpt2
A camel is a,vehicle.,camel,vehicle,44,"[(-9.80068588256836, -4.90034294128418, [-6.492221832275391, -3.3084640502929688]), (-9.812980651855469, -4.906490325927734, [-6.6631317138671875, -3.1498489379882812]), (-9.707958221435547, -4.853979110717773, [-6.571319580078125, -3.136638641357422]), (-10.016571044921875, -5.0082855224609375, [-7.378822326660156, -2.6377487182617188]), (-11.753593444824219, -5.876796722412109, [-7.844120025634766, -3.909473419189453])]",81912576,distilgpt2
Feet are,vehicles.,feet,vehicle,45,"[(-12.772743225097656, -6.386371612548828, [-10.329364776611328, -2.443378448486328]), (-12.10964584350586, -6.05482292175293, [-9.968399047851562, -2.141246795654297]), (-11.92474365234375, -5.962371826171875, [-10.032432556152344, -1.8923110961914062]), (-12.081527709960938, -6.040763854980469, [-9.772117614746094, -2.3094100952148438]), (-12.30758285522461, -6.153791427612305, [-9.628826141357422, -2.6787567138671875])]",81912576,distilgpt2
A ski is a,vehicle.,ski,vehicle,46,"[(-10.696956634521484, -5.348478317260742, [-7.146171569824219, -3.5507850646972656]), (-10.956981658935547, -5.478490829467773, [-6.939445495605469, -4.017536163330078]), (-11.346176147460938, -5.673088073730469, [-7.234504699707031, -4.111671447753906]), (-10.049751281738281, -5.024875640869141, [-7.231224060058594, -2.8185272216796875]), (-11.830406188964844, -5.915203094482422, [-7.81219482421875, -4.018211364746094])]",81912576,distilgpt2
A skateboard is a,vehicle.,skateboard,vehicle,47,"[(-12.144817352294922, -6.072408676147461, [-7.698604583740234, -4.4462127685546875]), (-10.534194946289062, -5.267097473144531, [-6.412467956542969, -4.121726989746094]), (-11.216873168945312, -5.608436584472656, [-7.150783538818359, -4.066089630126953]), (-9.848377227783203, -4.924188613891602, [-6.912406921386719, -2.9359703063964844]), (-10.8060302734375, -5.40301513671875, [-7.6507415771484375, -3.1552886962890625])]",81912576,distilgpt2
A wheelbarrow is a,vehicle.,wheelbarrow,vehicle,48,"[(-10.439533233642578, -5.219766616821289, [-6.265117645263672, -4.174415588378906]), (-11.903949737548828, -5.951974868774414, [-6.676563262939453, -5.227386474609375]), (-10.956417083740234, -5.478208541870117, [-6.276912689208984, -4.67950439453125]), (-11.263908386230469, -5.631954193115234, [-7.578269958496094, -3.685638427734375]), (-10.812149047851562, -5.406074523925781, [-6.093776702880859, -4.718372344970703])]",81912576,distilgpt2
A surfboard is a,vehicle.,surfboard,vehicle,49,"[(-11.839553833007812, -5.919776916503906, [-7.260993957519531, -4.578559875488281]), (-10.911285400390625, -5.4556427001953125, [-8.170684814453125, -2.7406005859375]), (-11.780941009521484, -5.890470504760742, [-7.539821624755859, -4.241119384765625]), (-11.393543243408203, -5.696771621704102, [-7.9984588623046875, -3.3950843811035156]), (-10.385875701904297, -5.192937850952148, [-7.6113739013671875, -2.7745018005371094])]",81912576,distilgpt2
An elevator is a,vehicle.,elevator,vehicle,50,"[(-9.641742706298828, -4.820871353149414, [-6.019340515136719, -3.6224021911621094]), (-9.765926361083984, -4.882963180541992, [-6.059520721435547, -3.7064056396484375]), (-10.97323226928711, -5.486616134643555, [-6.388999938964844, -4.584232330322266]), (-8.698318481445312, -4.349159240722656, [-5.362895965576172, -3.3354225158691406]), (-9.253307342529297, -4.626653671264648, [-7.075931549072266, -2.1773757934570312])]",81912576,distilgpt2
A chair is a type of,furniture.,chair,furniture,1,"[(-8.1810302734375, -4.09051513671875, [-6.224998474121094, -1.9560317993164062]), (-7.8395233154296875, -3.9197616577148438, [-5.249824523925781, -2.5896987915039062]), (-8.546745300292969, -4.273372650146484, [-6.065196990966797, -2.481548309326172]), (-8.985160827636719, -4.492580413818359, [-6.023292541503906, -2.9618682861328125]), (-9.737926483154297, -4.868963241577148, [-7.454978942871094, -2.282947540283203])]",81912576,distilgpt2
A sofa is a type of,furniture.,sofa,furniture,2,"[(-6.008186340332031, -3.0040931701660156, [-3.7804641723632812, -2.22772216796875]), (-5.6872711181640625, -2.8436355590820312, [-3.2873764038085938, -2.3998947143554688]), (-5.289447784423828, -2.644723892211914, [-2.750507354736328, -2.5389404296875]), (-5.627723693847656, -2.813861846923828, [-3.1756210327148438, -2.4521026611328125]), (-4.2043304443359375, -2.1021652221679688, [-2.1960601806640625, -2.008270263671875])]",81912576,distilgpt2
A couch is a type of,furniture.,couch,furniture,3,"[(-7.322559356689453, -3.6612796783447266, [-4.705661773681641, -2.6168975830078125]), (-5.832607269287109, -2.9163036346435547, [-3.8636512756347656, -1.9689559936523438]), (-6.155418395996094, -3.077709197998047, [-4.097087860107422, -2.058330535888672]), (-6.326969146728516, -3.163484573364258, [-3.900104522705078, -2.4268646240234375]), (-5.981109619140625, -2.9905548095703125, [-4.097797393798828, -1.8833122253417969])]",81912576,distilgpt2
A table is a type of,furniture.,table,furniture,4,"[(-10.507915496826172, -5.253957748413086, [-7.606269836425781, -2.9016456604003906]), (-8.970893859863281, -4.485446929931641, [-6.8352813720703125, -2.1356124877929688]), (-11.347511291503906, -5.673755645751953, [-8.249839782714844, -3.0976715087890625]), (-9.80019760131836, -4.90009880065918, [-6.673534393310547, -3.1266632080078125]), (-12.20306396484375, -6.101531982421875, [-9.817569732666016, -2.3854942321777344])]",81912576,distilgpt2
An easy chair is a type of,furniture.,easy chair,furniture,5,"[(-7.3796539306640625, -3.6898269653320312, [-5.426082611083984, -1.9535713195800781]), (-5.975975036621094, -2.987987518310547, [-4.077541351318359, -1.8984336853027344]), (-6.702404022216797, -3.3512020111083984, [-4.6618499755859375, -2.0405540466308594]), (-8.76845932006836, -4.38422966003418, [-7.076332092285156, -1.6921272277832031]), (-7.9373321533203125, -3.9686660766601562, [-5.687187194824219, -2.2501449584960938])]",81912576,distilgpt2
A dresser is a type of,furniture.,dresser,furniture,6,"[(-11.798892974853516, -5.899446487426758, [-6.9494781494140625, -4.849414825439453]), (-10.08718490600586, -5.04359245300293, [-7.707241058349609, -2.37994384765625]), (-14.51959228515625, -7.259796142578125, [-8.789142608642578, -5.730449676513672]), (-9.69573974609375, -4.847869873046875, [-6.8951873779296875, -2.8005523681640625]), (-9.46670150756836, -4.73335075378418, [-7.526439666748047, -1.9402618408203125])]",81912576,distilgpt2
A rocking chair is a type of,furniture.,rocking chair,furniture,7,"[(-7.150257110595703, -3.5751285552978516, [-4.655933380126953, -2.49432373046875]), (-8.846942901611328, -4.423471450805664, [-6.004505157470703, -2.842437744140625]), (-8.677734375, -4.3388671875, [-5.194118499755859, -3.4836158752441406]), (-6.8000640869140625, -3.4000320434570312, [-4.830116271972656, -1.9699478149414062]), (-8.013896942138672, -4.006948471069336, [-5.137004852294922, -2.87689208984375])]",81912576,distilgpt2
A coffee table is a type of,furniture.,coffee table,furniture,8,"[(-7.161979675292969, -3.5809898376464844, [-5.011322021484375, -2.1506576538085938]), (-9.282058715820312, -4.641029357910156, [-6.4253387451171875, -2.856719970703125]), (-7.804767608642578, -3.902383804321289, [-4.906005859375, -2.898761749267578]), (-8.756000518798828, -4.378000259399414, [-6.339954376220703, -2.416046142578125]), (-7.7835845947265625, -3.8917922973632812, [-5.4213714599609375, -2.362213134765625])]",81912576,distilgpt2
A rocker is a type of,furniture.,rocker,furniture,9,"[(-10.852245330810547, -5.426122665405273, [-8.29555892944336, -2.5566864013671875]), (-12.696060180664062, -6.348030090332031, [-8.152641296386719, -4.543418884277344]), (-11.002525329589844, -5.501262664794922, [-8.095199584960938, -2.9073257446289062]), (-10.789154052734375, -5.3945770263671875, [-8.86651611328125, -1.922637939453125]), (-11.120769500732422, -5.560384750366211, [-8.590099334716797, -2.530670166015625])]",81912576,distilgpt2
A love seat is a type of,furniture.,love seat,furniture,10,"[(-9.053955078125, -4.5269775390625, [-7.138591766357422, -1.9153633117675781]), (-11.161888122558594, -5.580944061279297, [-9.203102111816406, -1.9587860107421875]), (-9.224533081054688, -4.612266540527344, [-6.855079650878906, -2.3694534301757812]), (-9.876567840576172, -4.938283920288086, [-7.203670501708984, -2.6728973388671875]), (-8.466869354248047, -4.233434677124023, [-6.702312469482422, -1.764556884765625])]",81912576,distilgpt2
A chest of drawers is a,furniture.,chest of drawers,furniture,11,"[(-14.106376647949219, -7.053188323974609, [-9.772712707519531, -4.3336639404296875]), (-13.592647552490234, -6.796323776245117, [-9.667274475097656, -3.925373077392578]), (-14.092758178710938, -7.046379089355469, [-9.167434692382812, -4.925323486328125]), (-13.57867431640625, -6.789337158203125, [-8.963958740234375, -4.614715576171875]), (-13.941455841064453, -6.970727920532227, [-9.277698516845703, -4.66375732421875])]",81912576,distilgpt2
A desk is a type of,furniture.,desk,furniture,12,"[(-8.496658325195312, -4.248329162597656, [-5.5382843017578125, -2.9583740234375]), (-8.004173278808594, -4.002086639404297, [-4.916717529296875, -3.0874557495117188]), (-7.793788909912109, -3.8968944549560547, [-5.426219940185547, -2.3675689697265625]), (-7.5015411376953125, -3.7507705688476562, [-5.33056640625, -2.1709747314453125]), (-8.552288055419922, -4.276144027709961, [-5.639324188232422, -2.9129638671875])]",81912576,distilgpt2
A bed is a type of,furniture.,bed,furniture,13,"[(-6.966255187988281, -3.4831275939941406, [-5.444297790527344, -1.5219573974609375]), (-7.2492218017578125, -3.6246109008789062, [-5.6303253173828125, -1.618896484375]), (-8.356735229492188, -4.178367614746094, [-5.567230224609375, -2.7895050048828125]), (-6.9398040771484375, -3.4699020385742188, [-4.328758239746094, -2.6110458374023438]), (-7.135364532470703, -3.5676822662353516, [-4.9001617431640625, -2.2352027893066406])]",81912576,distilgpt2
A bureau is a type of,furniture.,bureau,furniture,14,"[(-12.348167419433594, -6.174083709716797, [-9.335060119628906, -3.0131072998046875]), (-13.450416564941406, -6.725208282470703, [-9.795692443847656, -3.65472412109375]), (-13.43026351928711, -6.715131759643555, [-9.90362548828125, -3.5266380310058594]), (-15.969833374023438, -7.984916687011719, [-9.81182861328125, -6.1580047607421875]), (-13.310821533203125, -6.6554107666015625, [-9.821067810058594, -3.4897537231445312])]",81912576,distilgpt2
A davenport is a type of,furniture.,davenport,furniture,15,"[(-10.738815307617188, -5.369407653808594, [-8.098888397216797, -2.6399269104003906]), (-10.814056396484375, -5.4070281982421875, [-7.727592468261719, -3.0864639282226562]), (-10.942815780639648, -5.471407890319824, [-8.696596145629883, -2.2462196350097656]), (-10.420719146728516, -5.210359573364258, [-7.922313690185547, -2.4984054565429688]), (-10.522693634033203, -5.261346817016602, [-7.453449249267578, -3.069244384765625])]",81912576,distilgpt2
An end table is a type of,furniture.,end table,furniture,16,"[(-10.334403991699219, -5.167201995849609, [-8.069694519042969, -2.26470947265625]), (-12.299430847167969, -6.149715423583984, [-10.336807250976562, -1.9626235961914062]), (-11.968513488769531, -5.984256744384766, [-9.403717041015625, -2.5647964477539062]), (-13.616806030273438, -6.808403015136719, [-10.625892639160156, -2.9909133911132812]), (-12.52872085571289, -6.264360427856445, [-10.688526153564453, -1.8401947021484375])]",81912576,distilgpt2
A divan is a type of,furniture.,divan,furniture,17,"[(-12.024284362792969, -6.012142181396484, [-9.439292907714844, -2.584991455078125]), (-11.649948120117188, -5.824974060058594, [-9.296802520751953, -2.3531455993652344]), (-12.078025817871094, -6.039012908935547, [-9.9053955078125, -2.1726303100585938]), (-10.351680755615234, -5.175840377807617, [-7.652858734130859, -2.698822021484375]), (-11.42153549194336, -5.71076774597168, [-9.529815673828125, -1.8917198181152344])]",81912576,distilgpt2
A night table is a type of,furniture.,night table,furniture,18,"[(-7.571643829345703, -3.7858219146728516, [-4.643405914306641, -2.9282379150390625]), (-8.22549057006836, -4.11274528503418, [-5.197536468505859, -3.0279541015625]), (-8.419395446777344, -4.209697723388672, [-5.610626220703125, -2.8087692260742188]), (-7.111377716064453, -3.5556888580322266, [-4.894924163818359, -2.2164535522460938]), (-9.400775909423828, -4.700387954711914, [-5.365169525146484, -4.035606384277344])]",81912576,distilgpt2
A chest is a type of,furniture.,chest,furniture,19,"[(-11.792217254638672, -5.896108627319336, [-9.094493865966797, -2.697723388671875]), (-10.238677978515625, -5.1193389892578125, [-8.005058288574219, -2.2336196899414062]), (-13.361709594726562, -6.680854797363281, [-9.948532104492188, -3.413177490234375]), (-11.483776092529297, -5.741888046264648, [-8.676738739013672, -2.807037353515625]), (-10.048736572265625, -5.0243682861328125, [-7.660987854003906, -2.3877487182617188])]",81912576,distilgpt2
A cedar chest is a type of,furniture.,cedar chest,furniture,20,"[(-12.234207153320312, -6.117103576660156, [-8.832328796386719, -3.4018783569335938]), (-9.804710388183594, -4.902355194091797, [-7.5574798583984375, -2.2472305297851562]), (-10.41677474975586, -5.20838737487793, [-8.108623504638672, -2.3081512451171875]), (-9.955459594726562, -4.977729797363281, [-6.8951263427734375, -3.060333251953125]), (-9.911075592041016, -4.955537796020508, [-7.528774261474609, -2.3823013305664062])]",81912576,distilgpt2
A vanity is a type of,furniture.,vanity,furniture,21,"[(-8.030807495117188, -4.015403747558594, [-5.5691986083984375, -2.46160888671875]), (-9.531639099121094, -4.765819549560547, [-6.995876312255859, -2.5357627868652344]), (-7.930049896240234, -3.965024948120117, [-5.871212005615234, -2.058837890625]), (-9.519878387451172, -4.759939193725586, [-5.790088653564453, -3.7297897338867188]), (-9.072853088378906, -4.536426544189453, [-5.7119903564453125, -3.3608627319335938])]",81912576,distilgpt2
A bookcase is a type of,furniture.,bookcase,furniture,22,"[(-11.09768295288086, -5.54884147644043, [-8.417194366455078, -2.6804885864257812]), (-8.874053955078125, -4.4370269775390625, [-5.914859771728516, -2.9591941833496094]), (-9.801559448242188, -4.900779724121094, [-7.644523620605469, -2.1570358276367188]), (-10.145984649658203, -5.072992324829102, [-7.123950958251953, -3.02203369140625]), (-10.187393188476562, -5.093696594238281, [-7.530220031738281, -2.6571731567382812])]",81912576,distilgpt2
A lounge is a type of,furniture.,lounge,furniture,23,"[(-9.252971649169922, -4.626485824584961, [-5.813518524169922, -3.439453125]), (-11.378761291503906, -5.689380645751953, [-6.897575378417969, -4.4811859130859375]), (-9.248252868652344, -4.624126434326172, [-6.425056457519531, -2.8231964111328125]), (-9.172462463378906, -4.586231231689453, [-6.328269958496094, -2.8441925048828125]), (-9.178363800048828, -4.589181900024414, [-6.496265411376953, -2.682098388671875])]",81912576,distilgpt2
A chaise lounge is a type of,furniture.,chaise lounge,furniture,24,"[(-8.549312591552734, -4.274656295776367, [-5.285381317138672, -3.2639312744140625]), (-9.139232635498047, -4.569616317749023, [-6.014629364013672, -3.124603271484375]), (-10.804252624511719, -5.402126312255859, [-6.867134094238281, -3.9371185302734375]), (-10.334442138671875, -5.1672210693359375, [-7.159126281738281, -3.1753158569335938]), (-9.531265258789062, -4.765632629394531, [-6.083915710449219, -3.4473495483398438])]",81912576,distilgpt2
