preamble,stimulus,item,category,rank,"score (sum, mean, [list)",params,model
A cabinet is a type of,furniture.,cabinet,furniture,27,"[(-4.786539077758789, -2.3932695388793945, [-4.7762451171875, -0.010293960571289062]), (-5.197159767150879, -2.5985798835754395, [-5.181870460510254, -0.015289306640625]), (-3.9190139770507812, -1.9595069885253906, [-3.899812698364258, -0.019201278686523438]), (-4.526861190795898, -2.263430595397949, [-4.512289047241211, -0.0145721435546875]), (-3.8820877075195312, -1.9410438537597656, [-3.8670825958251953, -0.015005111694335938])]",109514298,bert-base-uncased
A china closet is a type of,furniture.,china closet,furniture,28,"[(-3.814197540283203, -1.9070987701416016, [-3.7919845581054688, -0.022212982177734375]), (-4.245728492736816, -2.122864246368408, [-4.236647605895996, -0.009080886840820312]), (-5.780752182006836, -2.890376091003418, [-5.760005950927734, -0.020746231079101562]), (-4.601672649383545, -2.3008363246917725, [-4.586890697479248, -0.014781951904296875]), (-5.63999605178833, -2.819998025894165, [-5.632734775543213, -0.0072612762451171875])]",109514298,bert-base-uncased
A bench is a type of,furniture.,bench,furniture,29,"[(-5.456068992614746, -2.728034496307373, [-5.435238838195801, -0.020830154418945312]), (-4.53964900970459, -2.269824504852295, [-4.5183210372924805, -0.021327972412109375]), (-4.429483413696289, -2.2147417068481445, [-4.408226013183594, -0.021257400512695312]), (-7.154399871826172, -3.577199935913086, [-7.136524200439453, -0.01787567138671875]), (-4.818386077880859, -2.4091930389404297, [-4.804372787475586, -0.014013290405273438])]",109514298,bert-base-uncased
A buffet is a type of,furniture.,buffet,furniture,30,"[(-6.9820709228515625, -3.4910354614257812, [-6.973123550415039, -0.008947372436523438]), (-7.295871734619141, -3.6479358673095703, [-7.273921966552734, -0.02194976806640625]), (-9.7523193359375, -4.87615966796875, [-9.73537826538086, -0.016941070556640625]), (-6.376495361328125, -3.1882476806640625, [-6.361000061035156, -0.01549530029296875]), (-9.383016586303711, -4.6915082931518555, [-9.358304977416992, -0.02471160888671875])]",109514298,bert-base-uncased
A lamp is a type of,furniture.,lamp,furniture,31,"[(-9.752055168151855, -4.876027584075928, [-9.736836433410645, -0.015218734741210938]), (-8.739888191223145, -4.369944095611572, [-8.727385520935059, -0.012502670288085938]), (-8.381026268005371, -4.1905131340026855, [-8.362442970275879, -0.018583297729492188]), (-7.936615943908691, -3.9683079719543457, [-7.923541069030762, -0.013074874877929688]), (-9.13038158416748, -4.56519079208374, [-9.107001304626465, -0.023380279541015625])]",109514298,bert-base-uncased
A stool is a type of,furniture.,stool,furniture,32,"[(-6.7444281578063965, -3.3722140789031982, [-6.734231472015381, -0.010196685791015625]), (-7.452451705932617, -3.7262258529663086, [-7.4317169189453125, -0.020734786987304688]), (-4.824051380157471, -2.4120256900787354, [-4.813601016998291, -0.010450363159179688]), (-7.91030216217041, -3.955151081085205, [-7.891571998596191, -0.01873016357421875]), (-6.2697038650512695, -3.1348519325256348, [-6.252806663513184, -0.016897201538085938])]",109514298,bert-base-uncased
A hassock is a type of,furniture.,hassock,furniture,33,"[(-7.002115249633789, -3.5010576248168945, [-6.991613388061523, -0.010501861572265625]), (-5.9175872802734375, -2.9587936401367188, [-5.883754730224609, -0.033832550048828125]), (-7.5165019035339355, -3.7582509517669678, [-7.479943752288818, -0.03655815124511719]), (-7.484500408172607, -3.7422502040863037, [-7.446681499481201, -0.03781890869140625]), (-7.938429832458496, -3.969214916229248, [-7.921698570251465, -0.01673126220703125])]",109514298,bert-base-uncased
A drawer is a type of,furniture.,drawer,furniture,34,"[(-2.5810232162475586, -1.2905116081237793, [-2.5753564834594727, -0.0056667327880859375]), (-4.145346641540527, -2.0726733207702637, [-4.13613224029541, -0.009214401245117188]), (-6.601375102996826, -3.300687551498413, [-6.572545528411865, -0.028829574584960938]), (-3.642518997192383, -1.8212594985961914, [-3.616302490234375, -0.026216506958007812]), (-5.305774211883545, -2.6528871059417725, [-5.294820308685303, -0.010953903198242188])]",109514298,bert-base-uncased
A piano is a type of,furniture.,piano,furniture,35,"[(-6.524594306945801, -3.2622971534729004, [-6.509463310241699, -0.015130996704101562]), (-4.413240432739258, -2.206620216369629, [-4.39649772644043, -0.016742706298828125]), (-8.160965919494629, -4.0804829597473145, [-8.14633846282959, -0.014627456665039062]), (-7.6042633056640625, -3.8021316528320312, [-7.596672058105469, -0.00759124755859375]), (-8.523550987243652, -4.261775493621826, [-8.503605842590332, -0.019945144653320312])]",109514298,bert-base-uncased
A cushion is a type of,furniture.,cushion,furniture,36,"[(-4.454861640930176, -2.227430820465088, [-4.421353340148926, -0.03350830078125]), (-4.604981422424316, -2.302490711212158, [-4.597739219665527, -0.0072422027587890625]), (-3.597975730895996, -1.798987865447998, [-3.577040672302246, -0.02093505859375]), (-4.645029067993164, -2.322514533996582, [-4.631772994995117, -0.013256072998046875]), (-4.359441757202148, -2.179720878601074, [-4.332466125488281, -0.026975631713867188])]",109514298,bert-base-uncased
A magazine rack is a type of,furniture.,magazine rack,furniture,37,"[(-6.7249627113342285, -3.3624813556671143, [-6.7125420570373535, -0.012420654296875]), (-5.156220436096191, -2.5781102180480957, [-5.141922950744629, -0.0142974853515625]), (-6.691946029663086, -3.345973014831543, [-6.6739959716796875, -0.017950057983398438]), (-5.598815441131592, -2.799407720565796, [-5.590896129608154, -0.0079193115234375]), (-4.990393161773682, -2.495196580886841, [-4.977091312408447, -0.013301849365234375])]",109514298,bert-base-uncased
A hi-fi is a type of,furniture.,hi-fi,furniture,38,"[(-6.656909942626953, -3.3284549713134766, [-6.63385009765625, -0.023059844970703125]), (-7.536178112030029, -3.7680890560150146, [-7.514338970184326, -0.021839141845703125]), (-8.34227180480957, -4.171135902404785, [-8.32175064086914, -0.020521163940429688]), (-7.184086322784424, -3.592043161392212, [-7.16393518447876, -0.020151138305664062]), (-8.17121410369873, -4.085607051849365, [-8.149518013000488, -0.021696090698242188])]",109514298,bert-base-uncased
A cupboard is a type of,furniture.,cupboard,furniture,39,"[(-2.445889472961426, -1.222944736480713, [-2.426295280456543, -0.019594192504882812]), (-4.170380592346191, -2.0851902961730957, [-4.156632423400879, -0.0137481689453125]), (-5.299110412597656, -2.649555206298828, [-5.288867950439453, -0.010242462158203125]), (-4.768260955810547, -2.3841304779052734, [-4.754844665527344, -0.013416290283203125]), (-5.612640857696533, -2.8063204288482666, [-5.592909336090088, -0.019731521606445312])]",109514298,bert-base-uncased
A stereo is a type of,furniture.,stereo,furniture,40,"[(-7.448850631713867, -3.7244253158569336, [-7.440141677856445, -0.008708953857421875]), (-7.277276992797852, -3.638638496398926, [-7.254739761352539, -0.0225372314453125]), (-7.84186315536499, -3.920931577682495, [-7.816361904144287, -0.025501251220703125]), (-7.48530387878418, -3.74265193939209, [-7.4735870361328125, -0.011716842651367188]), (-6.600167274475098, -3.300083637237549, [-6.589957237243652, -0.010210037231445312])]",109514298,bert-base-uncased
A mirror is a type of,furniture.,mirror,furniture,41,"[(-8.958330154418945, -4.479165077209473, [-8.950159072875977, -0.00817108154296875]), (-13.119440078735352, -6.559720039367676, [-13.105289459228516, -0.014150619506835938]), (-10.229605674743652, -5.114802837371826, [-10.211638450622559, -0.01796722412109375]), (-8.745574951171875, -4.3727874755859375, [-8.733535766601562, -0.0120391845703125]), (-10.632457733154297, -5.316228866577148, [-10.614757537841797, -0.0177001953125])]",109514298,bert-base-uncased
A television is a type of,furniture.,television,furniture,42,"[(-9.462886810302734, -4.731443405151367, [-9.442390441894531, -0.020496368408203125]), (-9.563926696777344, -4.781963348388672, [-9.543050765991211, -0.020875930786132812]), (-7.851744174957275, -3.9258720874786377, [-7.823854923248291, -0.027889251708984375]), (-8.241817474365234, -4.120908737182617, [-8.231491088867188, -0.010326385498046875]), (-9.48194408416748, -4.74097204208374, [-9.468613624572754, -0.013330459594726562])]",109514298,bert-base-uncased
A bar is a type of,furniture.,bar,furniture,43,"[(-5.731812000274658, -2.865906000137329, [-5.701742649078369, -0.030069351196289062]), (-6.574940204620361, -3.2874701023101807, [-6.554365634918213, -0.020574569702148438]), (-6.7785515785217285, -3.3892757892608643, [-6.755362033843994, -0.023189544677734375]), (-5.427601337432861, -2.7138006687164307, [-5.413023471832275, -0.014577865600585938]), (-6.8812642097473145, -3.4406321048736572, [-6.86216402053833, -0.019100189208984375])]",109514298,bert-base-uncased
A shelf is a type of,furniture.,shelf,furniture,44,"[(-3.6078243255615234, -1.8039121627807617, [-3.5702152252197266, -0.037609100341796875]), (-5.067318439483643, -2.5336592197418213, [-5.052399158477783, -0.014919281005859375]), (-5.051469802856445, -2.5257349014282227, [-5.038036346435547, -0.013433456420898438]), (-5.7364935874938965, -2.8682467937469482, [-5.719451427459717, -0.017042160034179688]), (-5.089755535125732, -2.544877767562866, [-5.069793224334717, -0.019962310791015625])]",109514298,bert-base-uncased
A rug is a type of,furniture.,rug,furniture,45,"[(-7.128274917602539, -3.5641374588012695, [-7.116125106811523, -0.012149810791015625]), (-7.473506927490234, -3.736753463745117, [-7.46380615234375, -0.009700775146484375]), (-5.931022644042969, -2.9655113220214844, [-5.924814224243164, -0.0062084197998046875]), (-7.942271709442139, -3.9711358547210693, [-7.922902584075928, -0.019369125366210938]), (-5.487829208374023, -2.7439146041870117, [-5.462837219238281, -0.024991989135742188])]",109514298,bert-base-uncased
A pillow is a type of,furniture.,pillow,furniture,46,"[(-5.977850914001465, -2.9889254570007324, [-5.963702201843262, -0.014148712158203125]), (-5.075430870056152, -2.537715435028076, [-5.054617881774902, -0.02081298828125]), (-5.405224800109863, -2.7026124000549316, [-5.395079612731934, -0.010145187377929688]), (-5.3714704513549805, -2.6857352256774902, [-5.3540754318237305, -0.01739501953125]), (-6.191360950469971, -3.0956804752349854, [-6.168097019195557, -0.023263931274414062])]",109514298,bert-base-uncased
A wastebasket is a type of,furniture.,wastebasket,furniture,47,"[(-6.813848972320557, -3.4069244861602783, [-6.804823398590088, -0.00902557373046875]), (-8.006818771362305, -4.003409385681152, [-7.985925674438477, -0.020893096923828125]), (-8.906075477600098, -4.453037738800049, [-8.896702766418457, -0.009372711181640625]), (-8.45618724822998, -4.22809362411499, [-8.451615333557129, -0.0045719146728515625]), (-8.204362869262695, -4.102181434631348, [-8.194278717041016, -0.010084152221679688])]",109514298,bert-base-uncased
A radio is a type of,furniture.,radio,furniture,48,"[(-11.961252212524414, -5.980626106262207, [-11.93658447265625, -0.024667739868164062]), (-10.794591903686523, -5.397295951843262, [-10.77210807800293, -0.02248382568359375]), (-11.863669395446777, -5.931834697723389, [-11.8534517288208, -0.010217666625976562]), (-9.565779685974121, -4.7828898429870605, [-9.54662036895752, -0.019159317016601562]), (-11.53353500366211, -5.766767501831055, [-11.515985488891602, -0.017549514770507812])]",109514298,bert-base-uncased
A sewing machine is a type of,furniture.,sewing machine,furniture,49,"[(-8.487164497375488, -4.243582248687744, [-8.465943336486816, -0.021221160888671875]), (-8.919896125793457, -4.4599480628967285, [-8.913041114807129, -0.006855010986328125]), (-9.832221984863281, -4.916110992431641, [-9.825937271118164, -0.0062847137451171875]), (-8.562698364257812, -4.281349182128906, [-8.549736022949219, -0.01296234130859375]), (-8.002845764160156, -4.001422882080078, [-7.986310958862305, -0.016534805297851562])]",109514298,bert-base-uncased
A stove is a type of,furniture.,stove,furniture,50,"[(-6.185510635375977, -3.0927553176879883, [-6.159391403198242, -0.026119232177734375]), (-7.311676502227783, -3.6558382511138916, [-7.303799152374268, -0.007877349853515625]), (-8.599933624267578, -4.299966812133789, [-8.577579498291016, -0.0223541259765625]), (-10.312749862670898, -5.156374931335449, [-10.299196243286133, -0.013553619384765625]), (-8.734636306762695, -4.367318153381348, [-8.717367172241211, -0.017269134521484375])]",109514298,bert-base-uncased
A counter is a type of,furniture.,counter,furniture,51,"[(-7.56391716003418, -3.78195858001709, [-7.541341781616211, -0.02257537841796875]), (-8.298455238342285, -4.149227619171143, [-8.281514167785645, -0.016941070556640625]), (-6.272485733032227, -3.1362428665161133, [-6.244123458862305, -0.028362274169921875]), (-7.683210372924805, -3.8416051864624023, [-7.658832550048828, -0.024377822875976562]), (-6.233695030212402, -3.116847515106201, [-6.220850944519043, -0.012844085693359375])]",109514298,bert-base-uncased
A clock is a type of,furniture.,clock,furniture,52,"[(-11.972557067871094, -5.986278533935547, [-11.948556900024414, -0.024000167846679688]), (-11.882301330566406, -5.941150665283203, [-11.86240005493164, -0.019901275634765625]), (-10.662026405334473, -5.331013202667236, [-10.642909049987793, -0.019117355346679688]), (-8.626708984375, -4.3133544921875, [-8.615814208984375, -0.010894775390625]), (-10.794374465942383, -5.397187232971191, [-10.780536651611328, -0.013837814331054688])]",109514298,bert-base-uncased
A drape is a type of,furniture.,drape,furniture,53,"[(-7.588013648986816, -3.794006824493408, [-7.5593671798706055, -0.028646469116210938]), (-8.172922134399414, -4.086461067199707, [-8.148910522460938, -0.024011611938476562]), (-7.836024284362793, -3.9180121421813965, [-7.815817832946777, -0.020206451416015625]), (-6.72808837890625, -3.364044189453125, [-6.70289421081543, -0.025194168090820312]), (-8.82380485534668, -4.41190242767334, [-8.808935165405273, -0.01486968994140625])]",109514298,bert-base-uncased
A refrigerator is a type of,furniture.,refrigerator,furniture,54,"[(-7.360014915466309, -3.6800074577331543, [-7.344534873962402, -0.01548004150390625]), (-9.132379531860352, -4.566189765930176, [-9.116025924682617, -0.016353607177734375]), (-11.735191345214844, -5.867595672607422, [-11.689018249511719, -0.046173095703125]), (-9.780464172363281, -4.890232086181641, [-9.76600456237793, -0.014459609985351562]), (-9.674684524536133, -4.837342262268066, [-9.664644241333008, -0.010040283203125])]",109514298,bert-base-uncased
A picture is a type of,furniture.,picture,furniture,55,"[(-10.29088020324707, -5.145440101623535, [-10.275390625, -0.015489578247070312]), (-8.737064361572266, -4.368532180786133, [-8.70695686340332, -0.030107498168945312]), (-9.09393310546875, -4.546966552734375, [-9.06108283996582, -0.03285026550292969]), (-10.023298263549805, -5.011649131774902, [-10.008646011352539, -0.014652252197265625]), (-8.09536361694336, -4.04768180847168, [-8.063114166259766, -0.03224945068359375])]",109514298,bert-base-uncased
A closet is a type of,furniture.,closet,furniture,56,"[(-5.087735176086426, -2.543867588043213, [-5.070143699645996, -0.017591476440429688]), (-5.6245012283325195, -2.8122506141662598, [-5.608370780944824, -0.016130447387695312]), (-4.3017377853393555, -2.1508688926696777, [-4.2852983474731445, -0.016439437866210938]), (-4.433841705322266, -2.216920852661133, [-4.404071807861328, -0.0297698974609375]), (-5.179731845855713, -2.5898659229278564, [-5.161671161651611, -0.018060684204101562])]",109514298,bert-base-uncased
A vase is a type of,furniture.,vase,furniture,57,"[(-6.787147521972656, -3.393573760986328, [-6.772516250610352, -0.014631271362304688]), (-8.078916549682617, -4.039458274841309, [-8.038455963134766, -0.04046058654785156]), (-8.43079948425293, -4.215399742126465, [-8.423969268798828, -0.0068302154541015625]), (-9.212796211242676, -4.606398105621338, [-9.192858695983887, -0.019937515258789062]), (-6.0697479248046875, -3.0348739624023438, [-6.056339263916016, -0.013408660888671875])]",109514298,bert-base-uncased
An ashtray is a type of,furniture.,ashtray,furniture,58,"[(-7.680923938751221, -3.8404619693756104, [-7.666079044342041, -0.014844894409179688]), (-5.7708210945129395, -2.8854105472564697, [-5.746176242828369, -0.024644851684570312]), (-7.710250377655029, -3.8551251888275146, [-7.688981533050537, -0.021268844604492188]), (-4.887299060821533, -2.4436495304107666, [-4.879993915557861, -0.007305145263671875]), (-7.953660011291504, -3.976830005645752, [-7.928896903991699, -0.024763107299804688])]",109514298,bert-base-uncased
A fan is a type of,furniture.,fan,furniture,59,"[(-9.051298141479492, -4.525649070739746, [-9.037094116210938, -0.014204025268554688]), (-7.473625659942627, -3.7368128299713135, [-7.433491230010986, -0.040134429931640625]), (-7.661133766174316, -3.830566883087158, [-7.6363935470581055, -0.024740219116210938]), (-6.086859226226807, -3.0434296131134033, [-6.0695881843566895, -0.017271041870117188]), (-7.039331436157227, -3.5196657180786133, [-7.02263069152832, -0.01670074462890625])]",109514298,bert-base-uncased
A telephone is a type of,furniture.,telephone,furniture,60,"[(-10.753686904907227, -5.376843452453613, [-10.721940994262695, -0.03174591064453125]), (-10.121752738952637, -5.060876369476318, [-10.106030464172363, -0.015722274780273438]), (-11.515518188476562, -5.757759094238281, [-11.489311218261719, -0.02620697021484375]), (-10.164751052856445, -5.082375526428223, [-10.140874862670898, -0.023876190185546875]), (-11.002527236938477, -5.501263618469238, [-10.97378158569336, -0.028745651245117188])]",109514298,bert-base-uncased
A gun is a,weapon.,gun,weapon,1,"[(-0.6096687316894531, -0.30483436584472656, [-0.5379791259765625, -0.07168960571289062]), (-0.8036489486694336, -0.4018244743347168, [-0.7213544845581055, -0.08229446411132812]), (-0.5421342849731445, -0.27106714248657227, [-0.4380311965942383, -0.10410308837890625]), (-1.6822938919067383, -0.8411469459533691, [-1.6275224685668945, -0.05477142333984375]), (-1.102273941040039, -0.5511369705200195, [-0.9651870727539062, -0.1370868682861328])]",109514298,bert-base-uncased
A pistol is a,weapon.,pistol,weapon,2,"[(-1.5290708541870117, -0.7645354270935059, [-1.4578962326049805, -0.07117462158203125]), (-1.8101129531860352, -0.9050564765930176, [-1.7384138107299805, -0.07169914245605469]), (-1.6749601364135742, -0.8374800682067871, [-1.5219755172729492, -0.152984619140625]), (-3.5088071823120117, -1.7544035911560059, [-3.4156675338745117, -0.0931396484375]), (-1.670792579650879, -0.8353962898254395, [-1.5673723220825195, -0.10342025756835938])]",109514298,bert-base-uncased
A revolver is a,weapon.,revolver,weapon,3,"[(-2.162984848022461, -1.0814924240112305, [-2.0742034912109375, -0.08878135681152344]), (-2.54312801361084, -1.27156400680542, [-2.37314510345459, -0.16998291015625]), (-2.684788703918457, -1.3423943519592285, [-2.615777015686035, -0.06901168823242188]), (-1.8751850128173828, -0.9375925064086914, [-1.6528167724609375, -0.2223682403564453]), (-4.556818962097168, -2.278409481048584, [-4.404850959777832, -0.15196800231933594])]",109514298,bert-base-uncased
A machine gun is a,weapon.,machine gun,weapon,4,"[(-1.1577739715576172, -0.5788869857788086, [-1.06195068359375, -0.09582328796386719]), (-0.8735713958740234, -0.4367856979370117, [-0.7081432342529297, -0.16542816162109375]), (-0.6677846908569336, -0.3338923454284668, [-0.5175390243530273, -0.15024566650390625]), (-1.3460988998413086, -0.6730494499206543, [-1.268956184387207, -0.07714271545410156]), (-1.4145231246948242, -0.7072615623474121, [-1.3133745193481445, -0.10114860534667969])]",109514298,bert-base-uncased
A rifle is a,weapon.,rifle,weapon,5,"[(-1.3787651062011719, -0.6893825531005859, [-1.2244606018066406, -0.15430450439453125]), (-1.512796401977539, -0.7563982009887695, [-1.3927383422851562, -0.12005805969238281]), (-2.2990379333496094, -1.1495189666748047, [-2.2328948974609375, -0.06614303588867188]), (-1.3935136795043945, -0.6967568397521973, [-1.2271699905395508, -0.16634368896484375]), (-1.714029312133789, -0.8570146560668945, [-1.5288505554199219, -0.1851787567138672])]",109514298,bert-base-uncased
A switchblade is a,weapon.,switchblade,weapon,6,"[(-3.0200958251953125, -1.5100479125976562, [-2.9462890625, -0.0738067626953125]), (-3.8495969772338867, -1.9247984886169434, [-3.78463077545166, -0.06496620178222656]), (-0.8463869094848633, -0.42319345474243164, [-0.7978849411010742, -0.04850196838378906]), (-3.969761848449707, -1.9848809242248535, [-3.892733573913574, -0.07702827453613281]), (-4.963643550872803, -2.4818217754364014, [-4.881242275238037, -0.08240127563476562])]",109514298,bert-base-uncased
A knife is a,weapon.,knife,weapon,7,"[(-1.150177001953125, -0.5750885009765625, [-1.0554008483886719, -0.09477615356445312]), (-0.6360530853271484, -0.3180265426635742, [-0.4970130920410156, -0.1390399932861328]), (-1.0569744110107422, -0.5284872055053711, [-0.865269660949707, -0.19170475006103516]), (-2.856156349182129, -1.4280781745910645, [-2.702042579650879, -0.15411376953125]), (-0.49351978302001953, -0.24675989151000977, [-0.4389524459838867, -0.05456733703613281])]",109514298,bert-base-uncased
A dagger is a,weapon.,dagger,weapon,8,"[(-0.8841352462768555, -0.44206762313842773, [-0.8038873672485352, -0.08024787902832031]), (-2.1192378997802734, -1.0596189498901367, [-2.011045455932617, -0.10819244384765625]), (-0.8510971069335938, -0.4255485534667969, [-0.6226959228515625, -0.22840118408203125]), (-1.0230026245117188, -0.5115013122558594, [-0.9102325439453125, -0.11277008056640625]), (-1.0183000564575195, -0.5091500282287598, [-0.9294061660766602, -0.08889389038085938])]",109514298,bert-base-uncased
A shotgun is a,weapon.,shotgun,weapon,9,"[(-2.2139101028442383, -1.1069550514221191, [-2.0997400283813477, -0.11417007446289062]), (-3.508326530456543, -1.7541632652282715, [-3.436312675476074, -0.07201385498046875]), (-2.6609764099121094, -1.3304882049560547, [-2.6229171752929688, -0.038059234619140625]), (-1.68072509765625, -0.840362548828125, [-1.6215496063232422, -0.05917549133300781]), (-1.7972497940063477, -0.8986248970031738, [-1.744307518005371, -0.05294227600097656])]",109514298,bert-base-uncased
A sword is a,weapon.,sword,weapon,10,"[(-1.456526756286621, -0.7282633781433105, [-1.369217872619629, -0.08730888366699219]), (-1.7046356201171875, -0.8523178100585938, [-1.4691085815429688, -0.23552703857421875]), (-0.6929864883422852, -0.3464932441711426, [-0.600947380065918, -0.09203910827636719]), (-1.9875755310058594, -0.9937877655029297, [-1.895132064819336, -0.09244346618652344]), (-1.8184633255004883, -0.9092316627502441, [-1.7019453048706055, -0.11651802062988281])]",109514298,bert-base-uncased
A bomb is a,weapon.,bomb,weapon,11,"[(-2.292557716369629, -1.1462788581848145, [-2.18540096282959, -0.10715675354003906]), (-1.87823486328125, -0.939117431640625, [-1.783721923828125, -0.094512939453125]), (-1.3310718536376953, -0.6655359268188477, [-1.2455520629882812, -0.08551979064941406]), (-2.0742006301879883, -1.0371003150939941, [-1.9846220016479492, -0.08957862854003906]), (-1.7138299942016602, -0.8569149971008301, [-1.6065053939819336, -0.10732460021972656])]",109514298,bert-base-uncased
A hand grenade is a,weapon.,hand grenade,weapon,12,"[(-2.1381187438964844, -1.0690593719482422, [-2.0715484619140625, -0.06657028198242188]), (-3.994831085205078, -1.997415542602539, [-3.9198856353759766, -0.07494544982910156]), (-0.7862367630004883, -0.39311838150024414, [-0.7296056747436523, -0.05663108825683594]), (-1.5361661911010742, -0.7680830955505371, [-1.4455881118774414, -0.09057807922363281]), (-1.1301069259643555, -0.5650534629821777, [-0.9759588241577148, -0.15414810180664062])]",109514298,bert-base-uncased
An atom bomb is a,weapon.,Atom bomb,weapon,13,"[(-1.3695087432861328, -0.6847543716430664, [-1.3025188446044922, -0.06698989868164062]), (-0.5658540725708008, -0.2829270362854004, [-0.4802732467651367, -0.08558082580566406]), (-2.6507749557495117, -1.3253874778747559, [-2.6065587997436523, -0.044216156005859375]), (-5.05827522277832, -2.52913761138916, [-4.996835708618164, -0.06143951416015625]), (-1.595616340637207, -0.7978081703186035, [-1.5608625411987305, -0.03475379943847656])]",109514298,bert-base-uncased
A bayonet is a,weapon.,bayonet,weapon,14,"[(-1.4538335800170898, -0.7269167900085449, [-1.3844194412231445, -0.06941413879394531]), (-0.9852895736694336, -0.4926447868347168, [-0.8390512466430664, -0.1462383270263672]), (-0.42586803436279297, -0.21293401718139648, [-0.3529329299926758, -0.07293510437011719]), (-1.7103204727172852, -0.8551602363586426, [-1.6431608200073242, -0.06715965270996094]), (-2.3373050689697266, -1.1686525344848633, [-2.270061492919922, -0.06724357604980469])]",109514298,bert-base-uncased
A spear is a,weapon.,spear,weapon,15,"[(-0.7685680389404297, -0.38428401947021484, [-0.6408653259277344, -0.1277027130126953]), (-0.9286222457885742, -0.4643111228942871, [-0.8179731369018555, -0.11064910888671875]), (-1.1828317642211914, -0.5914158821105957, [-1.1313905715942383, -0.051441192626953125]), (-0.5257301330566406, -0.2628650665283203, [-0.4286975860595703, -0.09703254699707031]), (-1.7093629837036133, -0.8546814918518066, [-1.5362787246704102, -0.17308425903320312])]",109514298,bert-base-uncased
A bazooka is a,weapon.,bazooka,weapon,16,"[(-1.6171836853027344, -0.8085918426513672, [-1.53350830078125, -0.08367538452148438]), (-1.614821434020996, -0.807410717010498, [-1.5605440139770508, -0.05427742004394531]), (-0.9442720413208008, -0.4721360206604004, [-0.8203344345092773, -0.12393760681152344]), (-2.265652656555176, -1.132826328277588, [-2.207301139831543, -0.05835151672363281]), (-1.019993782043457, -0.5099968910217285, [-0.9716653823852539, -0.048328399658203125])]",109514298,bert-base-uncased
A cannon is a,weapon.,cannon,weapon,17,"[(-2.2433090209960938, -1.1216545104980469, [-2.144115447998047, -0.09919357299804688]), (-1.6359443664550781, -0.8179721832275391, [-1.5363788604736328, -0.09956550598144531]), (-2.024545669555664, -1.012272834777832, [-1.9523067474365234, -0.07223892211914062]), (-2.273347854614258, -1.136673927307129, [-2.129779815673828, -0.1435680389404297]), (-2.6665115356445312, -1.3332557678222656, [-2.398273468017578, -0.2682380676269531])]",109514298,bert-base-uncased
A bow and arrow is a,weapon.,bow and arrow,weapon,18,"[(-1.2010746002197266, -0.6005373001098633, [-1.0640525817871094, -0.1370220184326172]), (-0.7034387588500977, -0.35171937942504883, [-0.6103067398071289, -0.09313201904296875]), (-1.4768333435058594, -0.7384166717529297, [-1.4121360778808594, -0.064697265625]), (-1.6661558151245117, -0.8330779075622559, [-1.6090478897094727, -0.05710792541503906]), (-0.7923688888549805, -0.39618444442749023, [-0.7367124557495117, -0.05565643310546875])]",109514298,bert-base-uncased
A club is a,weapon.,club,weapon,19,"[(-8.182811737060547, -4.091405868530273, [-8.047813415527344, -0.13499832153320312]), (-9.420584678649902, -4.710292339324951, [-9.29846477508545, -0.12211990356445312]), (-8.380041122436523, -4.190020561218262, [-8.325286865234375, -0.05475425720214844]), (-7.892810821533203, -3.9464054107666016, [-7.827339172363281, -0.06547164916992188]), (-8.847368240356445, -4.423684120178223, [-8.741283416748047, -0.10608482360839844])]",109514298,bert-base-uncased
A lance is a,weapon.,lance,weapon,20,"[(-2.664316177368164, -1.332158088684082, [-2.464963912963867, -0.19935226440429688]), (-3.4494056701660156, -1.7247028350830078, [-3.3415794372558594, -0.10782623291015625]), (-3.0568342208862305, -1.5284171104431152, [-2.9252748489379883, -0.1315593719482422]), (-4.399067401885986, -2.199533700942993, [-4.34929895401001, -0.04976844787597656]), (-1.7725439071655273, -0.8862719535827637, [-1.6836767196655273, -0.0888671875])]",109514298,bert-base-uncased
A brass knuckle is a,weapon.,brass knuckle,weapon,21,"[(-4.014072895050049, -2.0070364475250244, [-3.9498238563537598, -0.06424903869628906]), (-5.4024858474731445, -2.7012429237365723, [-5.322972297668457, -0.0795135498046875]), (-2.0325984954833984, -1.0162992477416992, [-1.993947982788086, -0.0386505126953125]), (-4.421296119689941, -2.2106480598449707, [-4.353039741516113, -0.06825637817382812]), (-3.2103147506713867, -1.6051573753356934, [-3.153470039367676, -0.05684471130371094])]",109514298,bert-base-uncased
A bullet is a,weapon.,bullet,weapon,22,"[(-5.183666706085205, -2.5918333530426025, [-5.046329975128174, -0.13733673095703125]), (-2.3481369018554688, -1.1740684509277344, [-2.267749786376953, -0.08038711547851562]), (-2.3828554153442383, -1.1914277076721191, [-2.256192207336426, -0.1266632080078125]), (-2.2021007537841797, -1.1010503768920898, [-2.103717803955078, -0.09838294982910156]), (-2.6679329872131348, -1.3339664936065674, [-2.5121235847473145, -0.1558094024658203])]",109514298,bert-base-uncased
